"","IRF_x1"
"1",0.00181343461972013
"2",0.00505178126802002
"3",0.00398113536755485
"4",0.00346198589246112
"5",0.00311448517765627
"6",0.00292956935612069
"7",0.00257422260576877
"8",0.00244186468202966
"9",0.00250716310595193
"10",0.00232030597831767
"11",0.00194370760889414
"12",0.00190278806180488
"13",0.00184789135852662
"14",0.00150954151628867
"15",0.00172732195941136
"16",0.00135815380677212
"17",0.00135468218554317
"18",0.00123148233201356
"19",0.00113787001062334
"20",0.000857293456409441
"21",0.00108652564929669
"22",0.000934582049318382
"23",0.000782306464609138
"24",0.000792156090609526
"25",0.00078147394525734
"26",0.000977392041113264
"27",0.000758893338081942
"28",0.000766752496092812
"29",0.000754516958790455
"30",0.000794802497565758
"31",0.000735778749667493
"32",0.000872253962877783
"33",0.00079700332461934
"34",0.000684319777388423
"35",0.000605179320103986
"36",0.000635501015359261
"37",0.000484469756147428
"38",0.000376843191650163
"39",0.000612826550585596
"40",0.000410056716223192
"41",0.000378500678922413
"42",0.000358429912759619
"43",0.000634448827749924
"44",0.000556556889387664
"45",0.000446777253708293
"46",0.000259909709841751
"47",0.000348366923490161
"48",0.00048379314550667
"49",0.000344039013317009
"50",0.0002177172959913
"51",0.000191646438951786
"52",0.000314595369922805
"53",0.000332118184871353
"54",0.000316607190449212
"55",0.000253510708881795
"56",0.000357443277996129
"57",0.000347817821212327
"58",0.00035556737052032
"59",0.000305609279595139
"60",0.000361189100504141
"61",0.000313024464117603
"62",0.000360928528932732
"63",0.000409799896162326
"64",0.000432499377127781
"65",0.000387238606666686
"66",0.000353589970194669
"67",0.00033170028562122
"68",0.000233406421477534
"69",0.000195925878475732
"70",0.00028995174743372
"71",0.000372588869773829
"72",0.000343395135303121
"73",0.000322455575405516
"74",0.000176346449805897
"75",0.000250751444647833
"76",0.000292929848104891
"77",0.000253590922687578
"78",0.000311510323968369
"79",0.000252701008183629
"80",0.000421932489261427
"81",0.000373854013148226
"82",0.000217804860955543
"83",0.000244062807189011
"84",0.000304116139635917
"85",0.000416198270642015
"86",0.000337804574483965
"87",0.000284388568245102
"88",0.000274429075607059
"89",0.000282963011438609
"90",0.000264139262848784
"91",0.000347128479447653
"92",0.000257366455749235
"93",0.00029899922397189
"94",0.000249913851990424
"95",0.000324242565690335
"96",0.000278799696147112
"97",0.000314588943410458
"98",0.000330902291187905
"99",0.000283846740695695
"100",0.000186877441492747
"101",0.000201089373731802
"102",0.000342782204430071
"103",0.00035226647469095
"104",0.000273992776248333
"105",0.000204789619757945
"106",0.00027826900653016
"107",0.000291039149645842
"108",0.000266810076585387
"109",0.000285324489761831
"110",0.000314702515234255
