"","IRF_x1"
"1",0.290483902623873
"2",0.149780198636768
"3",0.0368902645795691
"4",0.0437100061581057
"5",0.037097895942014
"6",0.0284836777562782
"7",0.0231358215012736
"8",0.018284048823855
"9",0.0104701051091393
"10",0.0174127694641861
"11",0.0180895122334662
"12",0.0164872166515984
"13",0.0116671812130409
"14",0.0131475726191743
"15",0.00861771083508577
"16",0.0121988774801418
"17",0.00765440126164553
"18",0.00777139514374325
"19",0.00883308730117582
"20",0.0114299054445044
"21",0.0153503430460444
"22",0.0118481511049241
"23",0.0137590698793095
"24",0.0120330551311408
"25",0.00989030323542611
"26",0.0137114959149075
"27",0.0127061532514233
"28",0.00826557086832023
"29",0.017422005543562
"30",0.00916614422861854
"31",0.00671767834163356
"32",0.00896618941512684
"33",0.00660190023045112
"34",0.00908440762704961
"35",0.0120407366087016
"36",0.00664538234857128
"37",0.0123789491937718
"38",0.00854513733752121
"39",0.0118952822248493
"40",0.0103073885547442
"41",0.0094079087790271
"42",0.00620674081945552
"43",0.00671463268905314
"44",0.0132672598372782
"45",0.00713333100567828
"46",0.00640869080360518
"47",0.00938903945061577
"48",0.00479794801779277
"49",0.018146357330067
"50",0.0121810437753688
"51",0.0096298817726262
"52",0.00606493853170747
"53",0.00708335701016356
"54",0.00880924731274337
"55",0.00464724680753739
"56",0.00570113995721196
"57",0.0085398880731902
"58",0.01221071824859
"59",0.0103012782732099
"60",0.0133541490116109
"61",0.0094925164105586
"62",0.00580931232181371
"63",0.00405618208077996
"64",0.0113342880041362
"65",0.00486787111582007
"66",0.0111799129598775
"67",0.00757647199390244
"68",0.0135065177011605
"69",0.00550371726758705
"70",0.0122080612618199
"71",0.00907233540454298
"72",0.00202189444061786
"73",0.00759919443483367
"74",0.00708449969884978
"75",0.00739095424246558
"76",0.00902298766415268
"77",0.0065518711617264
"78",0.0080974103388683
"79",0.00891397668231302
"80",0.00970803153292017
"81",0.00270595599637205
"82",0.00613017003295637
"83",0.00114792431382076
"84",0.0123618082838112
"85",0.0132531084053339
"86",0.00556781410939407
"87",0.00905262079452268
"88",0.00587688244731508
"89",0.0100623382548998
"90",0.00375131253323768
"91",0.00212996322167811
"92",0.0114977835234576
"93",0.00919206569316652
"94",0.00375129958841855
"95",0.00585507249122829
"96",0.00221867311442372
"97",0.00614060728640493
"98",0.00918663927911163
"99",0.00452033112870878
"100",0.00661836685326696
"101",0.00822129156843224
"102",0.00741668557621956
"103",0.00632309920329308
"104",0.00237653491570096
"105",0.00427000173921897
"106",0.00870918776474886
