"","IRF_x1"
"1",0.0187874019724677
"2",0.0512622978886057
"3",0.0370286344154275
"4",0.0329132957423354
"5",0.029744466442462
"6",0.0257697584217945
"7",0.022884897537842
"8",0.0198006761760127
"9",0.0196946420172639
"10",0.0182189768388246
"11",0.0166622935580471
"12",0.0159694005611789
"13",0.0139590896354515
"14",0.0142202113708815
"15",0.0140382860589443
"16",0.0125287589325772
"17",0.0114240716552788
"18",0.0122885907705548
"19",0.011084380887826
"20",0.00967746433087306
"21",0.00832495704294266
"22",0.0082657021322357
"23",0.00639631105388615
"24",0.00583013420695442
"25",0.00490459262646849
"26",0.0052343579861549
"27",0.00417381221145891
"28",0.0074913118857632
"29",0.00561999355954914
"30",0.00650591407349689
"31",0.00501780001019652
"32",0.00395083892257615
"33",0.00475902214414027
"34",0.00456870686533238
"35",0.00380428932510561
"36",0.00340397945672489
"37",0.0034166314055045
"38",0.00342541446693212
"39",0.00162704843823214
"40",0.00194592539432934
"41",0.00240402406697721
"42",0.00162311681152652
"43",0.0014605628929777
"44",0.000763470228222099
"45",0.000989217003552244
"46",0.00175772396621165
"47",0.00103024440102028
"48",0.000300641512630685
