"","IRF_x1"
"1",0.0599486682622442
"2",0.22274678393897
"3",0.130986692330345
"4",0.0813948038973463
"5",0.051833622139924
"6",0.0321389241229056
"7",0.0262753772863647
"8",0.0204254311436383
"9",0.0172639196810181
"10",0.0206787063735449
"11",0.0112002795408657
"12",0.00993832679332226
"13",0.0118272996411256
"14",0.00314214202801414
"15",0.00264005571489342
"16",0.000293264487950024
"17",0.00650084984336265
"18",0.00822146332451408
"19",0.00221893386044023
"20",0.0097786986600644
"21",0.0024665265402503
"22",0.00776843905223335
"23",0.00188947477027871
