"","IRF_x1"
"1",0.000720214019490105
"2",0.000996244908145795
"3",0.00131864566920162
"4",0.00154099102453698
"5",0.00177951843425608
"6",0.00200934419019686
"7",0.00225405910097775
"8",0.0024818477780055
"9",0.00270676968820626
"10",0.00294586474924519
"11",0.00318568911779386
"12",0.00344500131843149
"13",0.00369505862577602
"14",0.00395519721517157
"15",0.00415002368298821
"16",0.00437727647106848
"17",0.00462515519238316
"18",0.00479514711026111
"19",0.00495534911306499
"20",0.00513222274146117
"21",0.00526392675659551
"22",0.00535244232420605
"23",0.00542905312668277
"24",0.00546861689013865
"25",0.00548832223229081
"26",0.00544526327259929
"27",0.00538215034936637
"28",0.00532400186814956
"29",0.00523076433567845
"30",0.00516029630759798
"31",0.0050521322559704
"32",0.00492502389164734
"33",0.00477213342773972
"34",0.00463596341944246
"35",0.00446518017816193
"36",0.00432953664148745
"37",0.00416860066113105
"38",0.00398847988906276
"39",0.00381316291862787
"40",0.00361450299458231
"41",0.00343013931028347
"42",0.00325714066751107
"43",0.00306986599535369
"44",0.00290706491051741
"45",0.00274101537331181
"46",0.00255988099437776
"47",0.00238401694289116
"48",0.00220512085859793
"49",0.00202525808860513
"50",0.00185341018080603
"51",0.00167047021804594
"52",0.00147082400483972
"53",0.00132072114630002
"54",0.0011414614045876
"55",0.000953701517784908
"56",0.00081303451765186
"57",0.000589966617118628
"58",0.000418011830147455
"59",0.000241729176488593
"60",0.000112550442943935
