"","IRF_x1"
"1",0.0017350657214933
"2",0.0079440740954517
"3",0.00638721319690333
"4",0.00429871429747169
"5",0.00458614188390199
"6",0.00445973534932542
"7",0.00399417592670174
"8",0.00405331473176468
"9",0.0034632356579636
"10",0.0031592679328197
"11",0.00305661811622595
"12",0.00265880814044215
"13",0.00202866680164797
"14",0.00162827227903836
"15",0.00180033772843434
"16",0.00206082128740539
"17",0.00215608141611837
"18",0.00236727938987891
"19",0.00208856526250884
"20",0.00175610075520182
"21",0.00146325167695117
"22",0.0014604929786729
"23",0.00118984785354532
"24",0.00118354533243175
"25",0.00126032527950533
"26",0.00118776361906783
"27",0.00102396829952272
"28",0.00115391176635332
"29",0.00101586903576152
"30",0.000983008938781484
"31",0.000698535219282724
"32",0.000545016231096413
"33",0.000383239854351372
"34",0.00033829391546474
"35",0.00029016361069945
"36",0.000131020273353662
"37",3.57655350324601e-05
"38",4.29442800235174e-05
"39",0.0001150100559767
"40",7.54775531047597e-05
"41",0.000323715183353956
"42",0.000619344736050232
"43",0.000619589489066804
