"","IRF_x1"
"1",0.0731062363332026
"2",0.0673258458540868
"3",0.0410728824730874
"4",0.0332511795329973
"5",0.0256840761823927
"6",0.0225685849817622
"7",0.0186743255868185
"8",0.0174696512175909
"9",0.0145915820717568
"10",0.0158631723916917
"11",0.0130555447147461
"12",0.0125445121457143
"13",0.0102267826213573
"14",0.0101790409734559
"15",0.00885589639188984
"16",0.00878572968593722
"17",0.0101651572204649
"18",0.00884730219517713
"19",0.0118381751055303
"20",0.0103357888449417
"21",0.00704832634992569
"22",0.00839364759155925
"23",0.00778765929349693
"24",0.00634108222246773
"25",0.00827274331793187
"26",0.00629986733131836
"27",0.0069551877835879
"28",0.00694612056573218
"29",0.00641540386825205
"30",0.00535145936597775
"31",0.00714591804770276
"32",0.0073364611772969
"33",0.00909472046538755
"34",0.00697744766794953
"35",0.00663019446264539
"36",0.00483925865110274
"37",0.00482510759407249
"38",0.00263016470237442
"39",0.00397858097630496
"40",0.00373768301947907
"41",0.00502401416783605
"42",0.00731552191406651
"43",0.00837859811954716
"44",0.0064865145861837
"45",0.00778549584647833
"46",0.00970548773194435
"47",0.00621514625981912
"48",0.00488855123179697
"49",0.0097786992417212
"50",0.00613213505919419
"51",0.00664606604308604
"52",0.00537776525751374
"53",0.00560610131082879
"54",0.00466267374950189
"55",0.00600428512410541
"56",0.00389930232750176
"57",0.00688719417430455
"58",0.00756044288056069
"59",0.00295571250383268
"60",0.00268366034818088
"61",0.00300521979549323
"62",0.00268860421514397
"63",0.00378939405266283
"64",0.00500088672409248
"65",0.00234323439265468
"66",0.0039393683569433
"67",0.00562093189817355
"68",0.00497247857593586
"69",0.00484886963281054
"70",0.00290349899424293
"71",0.00385717623477072
"72",0.00744354424232353
"73",0.00441200154610028
"74",0.00477268613313725
"75",0.00492432871738188
"76",0.00488127385362038
"77",0.00383974071822729
"78",0.00488132203809885
"79",0.00587684635383997
"80",0.0054010774843017
"81",0.00381172317223001
"82",0.00304905128468583
"83",0.00509261250961453
"84",0.00622891954303696
"85",0.00452453656742412
"86",0.00353745009495003
"87",0.00398394082503535
"88",0.00352979249614682
"89",0.00458720366956854
"90",0.00513747539935327
"91",0.00505664724699066
"92",0.00531116028821456
"93",0.00571490128962675
"94",0.00430812897691589
"95",0.00373262688728088
"96",0.00526646058160957
"97",0.00671897881388779
"98",0.00618714729798999
"99",0.00409041291685846
"100",0.00259025709772817
"101",0.00481188410207828
