"","IRF_x1"
"1",0.0281265010896691
"2",0.142321013472581
"3",0.0992362147476501
"4",0.0609225489208575
"5",0.0413435036583225
"6",0.0342895292846079
"7",0.0258621946861599
"8",0.0199632411440566
"9",0.0168638273096758
"10",0.0120945272154591
"11",0.0126806769965562
"12",0.0117071570939487
"13",0.00944039962351339
"14",0.00777228973029139
"15",0.00841219382178996
"16",0.00884800816563454
"17",0.0099259428928239
"18",0.00683106416102244
"19",0.0067217880171579
"20",0.00564790125143989
"21",0.00574287086106129
"22",0.00378974340983537
"23",0.0098348354924241
"24",0.00985929168778825
"25",0.00553332590722578
"26",0.00639992827955179
"27",0.00582007893460095
"28",0.00701698227887454
"29",0.00836856455501902
"30",0.00301422596144287
"31",0.000374489379446613
"32",0.00135468177820098
