"","IRF_x1"
"1",0.00210773428256993
"2",0.0330769198918218
"3",0.0481207272774048
"4",0.0440427182417433
"5",0.0384250030544151
"6",0.0327253234900763
"7",0.0274007172386149
"8",0.0245506918068509
"9",0.0216817234647606
"10",0.0182500492376326
"11",0.0153845611563703
"12",0.0135982988315333
"13",0.0124877850926464
"14",0.0111880655096128
"15",0.0099677209390813
"16",0.00895750500863464
"17",0.00816690780168746
"18",0.00702964851318422
"19",0.00574088500258552
"20",0.00457619600608545
"21",0.00476847622363313
"22",0.00359231582281495
"23",0.00339744484325582
"24",0.00350972212233981
"25",0.00364509066174409
"26",0.00283369588632
"27",0.00254292589294476
"28",0.00227262815057428
"29",0.00165822454346187
"30",0.000957223404198046
"31",0.000398458812264956
"32",6.25646875271878e-05
