"","IRF_x1"
"1",0.0672189464233878
"2",0.0562860490278605
"3",0.0127749291696758
"4",0.0118832704140885
"5",0.0109286980090908
"6",0.00842541373266967
"7",0.00858285243553824
"8",0.00604657395376564
"9",0.00305535790233086
"10",0.00384487617679343
"11",0.00422421931136965
"12",0.00879321448002912
"13",0.0032463668146965
"14",0.002527298525003
"15",0.00576560833016905
"16",0.00470727231430641
"17",0.00491298423435244
"18",0.00463480706058313
"19",0.00511995909209919
"20",0.00676817518197225
"21",0.0053606225951731
"22",0.00592652762797565
"23",0.00522394807642634
"24",0.00209789018911773
"25",0.00446326085327261
"26",0.0085175060438098
"27",0.00476642095063404
"28",0.0045873009390558
"29",0.00654876410054922
"30",0.00620071830172493
"31",0.00168503832731049
"32",0.00418446447309389
"33",0.00552648232364013
"34",0.00244656353242254
"35",0.00684872607767137
"36",0.00300208076604
"37",0.0033165612157417
"38",0.00107345811500784
"39",0.00639968229874013
"40",0.00770778885751708
"41",0.00237497001480592
"42",0.00175379204445324
"43",0.0025596309402367
"44",0.000493140098086375
"45",0.00259669730366703
"46",0.00083240728975038
"47",0.0064685366335242
"48",0.0044370866621541
"49",0.00109795655883555
"50",0.00355755470944967
"51",0.00154802168986435
"52",0.000976419497815619
"53",0.00322152903672558
"54",0.00219055917869687
"55",0.0038465451347949
"56",0.000774152208147921
"57",0.00428404909183703
"58",0.00058184180069487
