"","IRF_x1"
"1",0.00517006996923645
"2",0.0209321762372437
"3",0.0167359426277151
"4",0.0110182371978927
"5",0.00892742803498681
"6",0.00556580230570353
"7",0.00442195400136533
"8",0.00356577876816414
"9",0.00290303233509203
"10",0.0029727725567987
"11",0.00171063004365052
"12",0.00167303235535528
"13",0.00189940245309589
"14",0.00278986046170011
"15",0.00279906349742003
"16",0.00256184020687309
"17",0.00142067447492187
"18",0.000571721587382688
"19",0.000239870540798516
"20",0.000578667195851569
"21",0.000763918332337807
"22",0.00141452623423591
"23",0.0020358810826229
"24",0.00187602355669899
"25",0.00172909227533952
"26",0.00130897481143767
"27",0.000337886552341947
"28",0.000254186912067051
"29",0.000123317993372404
