"","IRF_x1"
"1",0.0194342748666395
"2",0.0452831890253043
"3",0.0383575281120086
"4",0.0304937402746158
"5",0.0253515013348515
"6",0.0218811771181249
"7",0.0194983553547614
"8",0.0160791072299671
"9",0.0142991911290025
"10",0.012359719863507
"11",0.0113677636927108
"12",0.0114703080978613
"13",0.0109779789341915
"14",0.00909000403270917
"15",0.00798787214218583
"16",0.00731900055978461
"17",0.00767497920556633
"18",0.00782076574818515
"19",0.00845178083195778
"20",0.00725881158761257
"21",0.00780159405658819
"22",0.00701432045782992
"23",0.00697105639674265
"24",0.00646098773989045
"25",0.00575663509661474
"26",0.00586209301125983
"27",0.00580954588195226
"28",0.0057061586982252
"29",0.00603418160921173
"30",0.00663558172185505
"31",0.00616582849537758
"32",0.00542770620500057
"33",0.00459396039802886
"34",0.00542343477605013
"35",0.0044985364878546
"36",0.00466662755072788
"37",0.00417011196690368
"38",0.00359712715296942
"39",0.00437705524295733
"40",0.00499344379863564
"41",0.00466514285925566
"42",0.0038085110028321
"43",0.00402875633841718
"44",0.00353702661655964
"45",0.00357326706776415
"46",0.00365602234660999
"47",0.00279641473001938
"48",0.00376292564790502
"49",0.00355232407293331
"50",0.0035842701228694
"51",0.00336156424841243
"52",0.00268548976776001
"53",0.0020509511501016
"54",0.00207169241078359
"55",0.00269537478632618
"56",0.00245922185841336
"57",0.00273273722285211
"58",0.00323206403202639
"59",0.00325406486737317
"60",0.00216692828416564
"61",0.00187862717906676
"62",0.00191279268317887
"63",0.00166633019129972
"64",0.00142965018729718
"65",0.0017031656048196
"66",0.00262703234732794
"67",0.00228614772934346
"68",0.00254575831882985
"69",0.00289425875723986
"70",0.0024358896446158
"71",0.00230057300041001
"72",0.00191896937497116
"73",0.00136299300243585
"74",0.00173159287890494
"75",0.00200752133731354
"76",0.00127874788403671
"77",0.00099280950065881
"78",0.00072033460726358
"79",0.000224751055908054
