"","IRF_x1"
"1",0.183947968041054
"2",0.214641239656016
"3",0.0555212846788651
"4",0.0504376353013245
"5",0.0410906932459943
"6",0.0313501598704156
"7",0.0328286924075067
"8",0.0275516711983937
"9",0.0323276136093148
"10",0.0189489021216921
"11",0.0219590399869933
"12",0.0282638634502611
"13",0.0207283907766124
"14",0.0210455216186509
"15",0.0172795081660327
"16",0.0158095248722798
"17",0.0182034659047017
"18",0.0110756338850161
"19",0.0223389948540391
"20",0.012586129636516
"21",0.0149553636828646
"22",0.0163001993414192
"23",0.0159937384049859
"24",0.0148791899786011
"25",0.0118206756144654
"26",0.0117557615829064
"27",0.0160791909084924
"28",0.0103344361092915
"29",0.0123202137659439
"30",0.0108912113289175
"31",0.0101632170900094
"32",0.00670986440031735
"33",0.00755492863629553
"34",0.0116413178624803
"35",0.00739082033022122
"36",0.00524377007730726
"37",0.00208386434684325
"38",0.00609454233335227
"39",0.0136887958783718
"40",0.0109587438919149
"41",0.0156513518525506
"42",0.0104023806930106
"43",0.00831215719977559
"44",0.00750747228656939
"45",0.00531035000496823
"46",0.00868547646867127
"47",0.0110517265701631
"48",0.00359984107821787
"49",0.00862858235745039
"50",0.00976605230964457
"51",0.00776844319325305
"52",0.013284024398665
"53",0.00644741172042617
"54",0.0116634290878293
"55",0.00783757203475673
"56",0.00918060435132626
"57",0.0102387949444181
"58",0.00607640322989792
"59",0.00745528797132836
"60",0.00598806140743407
"61",0.0079496149538329
"62",0.0038714113459707
"63",0.00780110308523117
"64",0.0068612028172057
"65",0.00754986353157537
"66",0.00919443756650987
"67",0.00925267376284603
"68",0.00986707110586298
"69",0.00528735153432042
"70",0.00823425730712789
"71",0.0134251842543
"72",0.00563745638211581
"73",0.014427080015585
"74",0.0140926290604985
"75",0.0113633721684418
"76",0.00754235269373155
"77",0.00965333710455956
"78",0.0116664374375484
"79",0.0139004566593571
"80",0.0147194698392858
"81",0.00815367476164529
"82",0.0127697237428144
"83",0.00199874828364269
"84",0.00745340212441501
"85",0.0102516674079047
"86",0.00780830712813647
"87",0.00893015501464937
"88",0.00967676741493691
"89",0.00609353501094483
"90",0.00199998233521461
"91",0.00904143700287191
"92",0.00567111615161641
"93",0.00694909291953327
"94",0.00621997467121129
"95",0.0108376986823981
"96",0.0150460877023573
"97",0.00632384700975495
"98",0.0115631481721439
"99",0.0068046112627721
"100",0.0100371388766231
"101",0.0104572396954449
