"","IRF_x1"
"1",0.00112789958055221
"2",0.00492529379726639
"3",0.00884050876732401
"4",0.0107265909573591
"5",0.0121264689874349
"6",0.0125803049523933
"7",0.0122807303011691
"8",0.0115375285684506
"9",0.0105183888320641
"10",0.00947938257879852
"11",0.00837075688815249
"12",0.00742491415014231
"13",0.00654737297500154
"14",0.00562614597511094
"15",0.00478009066556872
"16",0.00399177563189597
"17",0.0033539592079681
"18",0.00284765989241198
"19",0.00246048026113482
"20",0.00201017233639284
"21",0.00166909910255461
"22",0.00127975306755944
"23",0.000929196121487822
"24",0.000740217921901596
"25",0.000579058140673139
"26",0.000441957428739004
"27",0.000261266925620774
"28",0.000146712451102047
"29",2.4215154333762e-05
