"","IRF_x1"
"1",0.000458226458090081
"2",0.000655492233916882
"3",0.000703281252489482
"4",0.000927050800622233
"5",0.00109073000379735
"6",0.00117838099472964
"7",0.00127066020644985
"8",0.00138161616378089
"9",0.00144474342870606
"10",0.00151532744445219
"11",0.0016201741161762
"12",0.00172297335899345
"13",0.00186380725672411
"14",0.00196992115585447
"15",0.0019898133302774
"16",0.00200535624423017
"17",0.0021227244524205
"18",0.00215529643083389
"19",0.00219093073273647
"20",0.00222846710739506
"21",0.00223128316165044
"22",0.00227033812339876
"23",0.00226494613145625
"24",0.00228775851337279
"25",0.0022327900284056
"26",0.00222006807885903
"27",0.0022058944991305
"28",0.00215587049606232
"29",0.00206276098585032
"30",0.002012105137816
"31",0.00189519685225985
"32",0.00183109029398269
"33",0.00169126021548002
"34",0.00159641353966249
"35",0.00151934849124588
"36",0.0013456650335488
"37",0.00122288448012158
"38",0.00110677881647968
"39",0.000942231842004379
"40",0.000820939971675141
"41",0.00068625338836066
"42",0.000558342740421314
"43",0.000458537115584281
"44",0.000330651700563321
"45",0.00017244718227444
"46",5.28955138985065e-05
