"","catchment_no","criteria","mean_nrmse","mean_r2","mean_nse","mean_kge","n_windows","mean_delta1","mean_shape1","mean_rate1","sd_delta1","sd_shape1","sd_rate1","mean_delta2","mean_shape2","mean_rate2","sd_delta2","sd_shape2","sd_rate2","median_mod_kge","median_mod_delta1","median_mod_shape1","median_mod_rate1","median_mod_delta2","median_mod_shape2","median_mod_rate2","longitude","latitude","region"
"575",127,best_aic,0.73619117199117,0.51087186462175,0.51087186462175,0.67241122363847,2,2.04965108440748,1.53649232033808,0.329506797716193,2.55412980795414,0.396320373203751,0.20112624369022,0.553598676505288,1.49144887784599,0.228899161058475,0.245629316119565,0.336115407254191,0.179749077713872,0.668123912455734,0.712801622102928,1.88377342850579,0.55184237581328,0.295189364610277,1.44449075343174,0.130574625355501,-116.9633789,54.01327133,n.a.
"576",127,best_bic,0.739478834623761,0.392401816325163,0.392401816325163,0.625717175706131,2,3.08349563166121,1.56546175220236,0.235236599053955,3.91354979884905,0.327025596831244,0.159829674210496,0.717892459530158,1.63220203731163,0.354942649132394,0.272251549251846,0.352620429478258,0.231372958292077,0.652277105717806,0.518392216718498,2.8191430455034,0.880917580893762,0.492864832729621,1.81869247558062,0.145951000205906,-116.9633789,54.01327133,n.a.
"577",127,best_rmse,0.732891357605706,0.39694382641463,0.39694382641463,0.620219284847378,2,2.81315299115325,1.63326244770972,0.296756590914723,3.03749261491078,0.45584703056165,0.236388971277325,0.606218279675718,1.72219833185837,0.350579354412442,0.300561951396594,0.31743256011862,0.212089909593643,0.630668008153808,8.70311768768415,1.40939919231548,0.140744969562621,0.260066743084352,1.8510768405113,0.590927679798522,-116.9633789,54.01327133,n.a.
"578",1270,best_aic,1.04112817810384,0.0682120827272764,0.0682120827272764,0.209074271307604,2,4.81989389824308,1.15708223364347,0.161943252971671,4.66562681240015,0.315453896910512,0.222961270663713,0.909307383796788,1.10572080151779,0.336163018303671,0.320440530895588,0.361586256555927,0.33718098743015,0.210287285398954,6.05910369704451,0.784592469962889,0.0748284247192129,0.505543146456099,1.25284892760143,0.0691075738200407,-119.161117554,53.9465103149,n.a.
"579",1270,best_bic,1.02791881696895,0.0757314555055296,0.0757314555055296,0.204609673149727,2,3.23095073911362,1.1688697391485,0.0747104299119251,3.33605854249765,0.395132580958474,0.0176598086670109,0.897670404820523,1.01428694842166,0.338789524053536,0.222429767608915,0.175978922411716,0.355512103462009,0.203530949517733,0.769534374729117,0.849154310298386,0.0634540565807848,0.769534374729117,0.849154310298386,0.0634540565807848,-119.161117554,53.9465103149,n.a.
"580",1270,best_rmse,1.04982328631955,0.0716459323301522,0.0716459323301522,0.209937855242853,2,2.41701684714685,1.14482590960462,0.230904167900231,2.26264591674248,0.26185553092646,0.286409277922458,0.902410692223041,1.12113141328107,0.185928836365365,0.347092864424288,0.254820278178662,0.215399470641293,0.208257392985018,0.903584942677616,0.846390841998874,0.0610365047062313,0.903584942677616,0.846390841998874,0.0610365047062313,-119.161117554,53.9465103149,n.a.
"581",1271,best_aic,1.11129359849912,0.413222793828629,0.413222793828629,0.496500134657595,2,4.17284119090747,1.26810804776747,0.362180831998527,4.10253089935776,0.127980582725757,0.257458358436887,0.572340088895737,1.34925982576597,0.382760432601855,0.286734276395254,0.174053577409746,0.254772497024213,0.494446058764455,1.08400144362912,1.41497695337664,0.576513986105251,0.639663327296497,1.23924947812155,0.134677802914195,-118.816360474,53.9262008667,n.a.
"582",1271,best_bic,1.12279141277308,0.403984530030527,0.403984530030527,0.494117689954524,2,4.38280384683027,1.28261360302921,0.303204021435446,4.24357096413772,0.194511249319067,0.245320012185018,0.631790914099744,1.35436348187161,0.431865298198032,0.338468859226659,0.164470809998897,0.250398025512961,0.495576087176727,6.38686371621079,1.23258053395851,0.130064887174708,0.539179460502077,1.42924602305278,0.596762065574177,-118.816360474,53.9262008667,n.a.
"583",1271,best_rmse,1.09197255831013,0.416640100409666,0.416640100409666,0.498766286488801,2,4.3438220654247,1.22253277915669,0.208038916160099,4.4317871131271,0.102925960762213,0.186673885680369,0.71020317143491,1.39590704723909,0.503102110631133,0.361520038397192,0.14592230793514,0.195912922271667,0.515357077008208,1.56982841873519,1.18778132783614,0.135769268116205,0.540722598911496,1.26854099634452,0.460064923076193,-118.816360474,53.9262008667,n.a.
"584",1272,best_aic,1.86417445544,0.319569918443488,0.319569918443488,0.359854014520033,2,3.74750602723406,1.87454285391159,1.20658641413888,4.30288564370207,0.916293400363553,1.14099319774342,0.590530504306951,2.00126519643829,1.42512760063,0.364821310271816,0.785443026650364,1.0906666897835,0.348215796581599,5.25526507524495,1.22534536466021,0.244341325956543,0.239963468965241,2.42285560560281,2.14804575375447,-118.963119507,54.5156898499,n.a.
"585",1272,best_bic,1.8506171056322,0.328938707410782,0.328938707410782,0.370934560994245,2,4.35012599318674,1.69974923132362,0.961702554373896,5.72632481086512,0.667049537931881,0.992299813013156,0.648414969122368,2.16820227548773,1.60075940699015,0.553143202079693,0.843968764199944,1.13619605201992,0.362532462157241,0.945201962164779,3.10548504859083,2.99935487734027,0.000314639029261557,1.63302567170338,0.348448351123112,-118.963119507,54.5156898499,n.a.
"586",1272,best_rmse,1.84322925368308,0.301753734566579,0.301753734566579,0.34866157370946,2,5.51426052784896,1.93417360586402,1.12802524904057,6.38769742591054,0.892752151949376,1.12719217095889,0.553167406228653,2.17738290459134,1.62737648467019,0.414090280976235,0.869038051617262,1.1097433195122,0.342035469938009,1.64951025384676,3.88165171722414,3.23678605301745,0.500565765998751,0.971170291421898,0.201553226242546,-118.963119507,54.5156898499,n.a.
"587",1274,best_aic,2.32810476122589,-4.46437252803388,-4.46437252803388,-0.246642769690212,1,1.06755232102828,2.02416071352254,0.440804270994654,0.650514994816456,0.376493960172415,0.155599860929946,0.878226208871853,2.1687465840035,0.477807952249601,0.572347079470443,0.234986431345842,0.0934622460362694,0.113640472195888,1.63651837031842,2.45821130660805,0.576724510690016,1.63651837031842,2.45821130660805,0.576724510690016,-119.701576233,55.0788192749,n.a.
"588",1274,best_bic,2.13868881619515,0.108133721935927,0.108133721935927,0.100757750979664,1,0.878370884769851,1.96673295880076,0.419665123013701,0.52171575847771,0.29063194691884,0.0914039652736741,0.852680012370736,1.91380937583967,0.413579978956083,0.54574523768796,0.269205673630943,0.0869468303536811,0.108974664188781,1.33650493241403,2.39360533514812,0.558145534958035,1.33650493241403,2.39360533514812,0.558145534958035,-119.701576233,55.0788192749,n.a.
"589",1274,best_rmse,2.28233796612551,-4.3878259847749,-4.3878259847749,-0.296308485520833,2,0.786482090701556,1.97101129353071,0.467763062562388,0.59152447163247,0.402431553086449,0.244392641526359,0.546779900713812,2.0573697913497,0.460090197892329,0.518627959382128,0.400640661598292,0.0935557038703094,0.1111187367463,0.341965105683809,2.09703946017689,0.441462403628806,0.341965105683809,2.09703946017689,0.441462403628806,-119.701576233,55.0788192749,n.a.
"590",1275,best_aic,3.87700011048246,-0.0776038548487542,-0.0776038548487542,-0.0974186388942569,2,4.47670541235382,1.91677347327343,1.07011461802453,5.1850623165573,1.00669539711103,1.19249768278515,0.756512882681577,2.4332158539874,1.73325663418499,0.395278910103249,1.2754547630511,1.43826759086638,-0.0829064932904795,7.33257527621857,1.7186161148957,1.01422301725907,0.977461273641421,1.42245745509834,0.462301225146157,-118.916259766,55.3745002747,n.a.
"591",1275,best_bic,3.90106003249026,-0.0717811691854103,-0.0717811691854103,-0.104005756910283,1,2.40148118709315,2.27981022211832,1.46023250156819,4.15251680086298,1.50456303243694,1.56747448329817,0.94256912644475,2.68723123762639,1.72421417844113,0.954499085665274,2.45123672282537,2.32683931188764,-0.114419275724732,14.1543365234315,1.44096628237193,0.507052516611225,4.16250996520871,3.73360406916712,3.33287763113767,-118.916259766,55.3745002747,n.a.
"592",1275,best_rmse,3.8808385130672,-0.0381467056844268,-0.0381467056844268,-0.105832445350838,2,5.5236970341498,2.20945094818719,1.32287741485111,5.02078436920945,1.32978751563414,1.63046989448768,0.922192312687652,2.47333939124078,1.74148321326462,0.666857693056853,1.36702124785986,1.53289324410008,-0.121609647104574,2.22109771417495,1.97552576358684,1.10580447592645,1.27636352938512,1.32135118331973,0.792242790015736,-118.916259766,55.3745002747,n.a.
"593",1276,best_aic,5.26155282988368,-0.0100759989144952,-0.0100759989144952,-0.468040741986436,1,1.12159613770817,1.21782518342598,0.0412867934961378,1.09526108210566,0.139436405443172,0.187996828785025,0.902792776518281,1.21826635176067,0.0404776140864726,0.211539417314451,0.137709061386188,0.184373614514348,-0.461770695518157,0.719034150881159,1.13332055337839,0.00295537429672013,0.719034150881159,1.13332055337839,0.00295537429672013,-119.384063721,55.4001617432,n.a.
"594",1276,best_bic,5.45594510251363,-0.0079356990395909,-0.0079356990395909,-0.462889050941678,1,0.847749083294513,1.21299767711078,0.00410290596030224,0.271739953042196,0.120164289984019,0.00332658523338427,0.847749083294513,1.21299767711078,0.00410290596030224,0.271739953042196,0.120164289984019,0.00332658523338427,-0.468002998542161,1.11923255752789,1.25161207762755,0.00398085258079299,1.11923255752789,1.25161207762755,0.00398085258079299,-119.384063721,55.4001617432,n.a.
"595",1276,best_rmse,5.43873135885795,-0.00688544231066903,-0.00688544231066903,-0.459525435334232,1,1.45729311633629,1.29566542761105,0.00372628467019724,1.98464301784248,0.196255207885615,0.00186456157752642,1.01492231426864,1.28431403457079,0.0738909659973687,0.256311057289188,0.203738610000865,0.243446960839903,-0.445810446865435,0.986182279768195,1.49786332115279,0.00434844693031307,0.986182279768195,1.49786332115279,0.00434844693031307,-119.384063721,55.4001617432,n.a.
"596",1277,best_bic,2.16726396836489,0.23026923326808,0.23026923326808,0.283010166284773,1,3.87589966380481,3.07694755003434,1.0448305894715,5.57184052400493,1.23734193674265,0.734792815552123,1.11796203025848,2.92482117655144,0.923064076782397,1.35511495765913,1.19115241560723,0.705330948427641,0.279755313701544,4.78611932686785,5.16299052985468,2.31788275992029,1.71112526647755,3.6282535229728,0.586037784425493,-118.182327271,55.1403007507,n.a.
"597",1289,best_aic,2.13703046334292,-0.0417659822724719,-0.0417659822724719,-0.00417775391034222,2,2.14047058789834,1.45306794061744,0.441931418697878,3.3608252368817,0.325782006676293,0.365759637859354,0.762177374824975,1.45770240036832,0.428930464278758,0.30411498511977,0.332925439793231,0.460499710244339,-0.0195696847339097,0.768111913590774,1.616019520158,0.168570752361086,0.768111913590774,1.616019520158,0.168570752361086,-116.433486938,56.4874992371,n.a.
"598",1289,best_bic,2.24972403235387,-0.0338892630359293,-0.0338892630359293,0.0240666563255873,1,1.13099222936034,1.42907766285245,0.154418755761819,0.77946761863143,0.200638710694837,0.0254945110540213,0.981042255926264,1.39824801424285,0.179396713043834,0.128245158059084,0.206923436499566,0.13467085756561,0.0781288895675414,1.11690351031933,1.24256539203368,0.126714487272931,1.11690351031933,1.24256539203368,0.126714487272931,-116.433486938,56.4874992371,n.a.
"599",1289,best_rmse,2.20574872405736,-0.0275867710050588,-0.0275867710050588,0.0171000999864209,2,2.70349600062656,1.44478199019191,0.477003487580195,3.70298193733643,0.341781266599757,0.390263348195237,0.777401384638238,1.47316104034621,0.45976871067543,0.313172414164319,0.358271312813212,0.390440718131353,0.0282228729580861,0.929530080290626,1.08592450163188,1.28109960102113,0.430469861578307,1.63124832763583,0.182215560708412,-116.433486938,56.4874992371,n.a.
"601",129,best_bic,0.944772600479108,0.132672934901399,0.132672934901399,0.303530414855738,1,2.96346832515704,1.42651747352737,0.082751563572874,3.80009298316333,0.292747792084363,0.0736170040440502,0.9715554910084,1.36007358349097,0.0904667034810115,0.317948388203701,0.297687826117899,0.0851963207245775,0.331035005536164,0.794817235452909,1.26288173665405,0.0678626950687232,0.794817235452909,1.26288173665405,0.0678626950687232,-97.77500153,53.82221985,n.a.
"602",129,best_rmse,0.91287731180989,0.191271899146323,0.191271899146323,0.337930254128164,2,5.50045946532806,1.45602805526883,0.08384416212862,5.02164661427192,0.215673253825062,0.0368016662969142,0.907111418282577,1.35689298510491,0.174505757437886,0.426751934907815,0.256323813193335,0.189599364569266,0.354285239474912,1.00708128339001,1.03049615479987,0.144460282446508,0.689093059394516,1.61735390865059,0.0726838454510626,-97.77500153,53.82221985,n.a.
"603",1290,best_aic,2.17962240729019,0.119082359291208,0.119082359291208,0.17618572063361,1,3.70070154095693,2.27034810756448,0.372295975810006,4.6334771718716,0.34808853274366,0.0789742839768832,0.742367461704988,1.78059179903292,0.407107131498417,0.584410355183587,0.605004258008241,0.388498738063955,0.111342519667089,10.3750612507146,2.85670347866321,0.499507828235329,1.43871377606978,1.49287758877132,0.187167724614546,-117.618423462,56.9200401306,n.a.
"604",1290,best_bic,2.16824815296988,0.132907967402335,0.132907967402335,0.184260379450082,1,1.39781664036049,2.15078898603334,0.358401870318551,1.8151478098276,0.330847079807773,0.0761076333879501,1.03050394878249,2.18150731444938,0.377274049510647,0.599748632323787,0.34306898085584,0.128652159793476,0.111099149859158,1.5335929952579,2.41340772593011,0.39205622694922,1.5335929952579,2.41340772593011,0.39205622694922,-117.618423462,56.9200401306,n.a.
"605",1290,best_rmse,2.13929322324897,0.132308379846267,0.132308379846267,0.203670049976765,2,4.31030722871245,2.28949338159403,0.417193891444518,5.14399596796547,0.477725884276077,0.0744091499301518,0.745115460102639,1.75998597412823,0.599037691692194,0.665177410997478,0.561673507502836,0.459852498837259,0.231896978853353,7.69619441889889,2.57506224517504,0.408706692730316,0.731776111778091,2.0780113483021,0.558830703157046,-117.618423462,56.9200401306,n.a.
"606",1291,best_aic,4.08753866696501,-0.0280239436529829,-0.0280239436529829,-0.289847121654989,2,1.60708614496289,1.61904005621668,0.764453473931968,2.41202271365194,0.939661170247185,0.609007731511516,0.6096011642809,2.64785597663315,0.770250401134157,0.560493911652529,0.805085898920465,0.332952929253536,-0.292187677347315,0.452538331666938,2.66521514873569,0.74297085904027,2.64806261687934e-05,0.914190578655253,0.314053067123483,-117.488540649,56.8950195313,n.a.
"607",1291,best_bic,4.21140697838504,-0.0352971026437712,-0.0352971026437712,-0.297651276314671,1,1.16307844431459,1.68701318771211,0.681923882672973,0.663686360404546,0.859718186196881,0.629816290199287,0.839998160472838,2.42901245992394,0.696403144398383,0.627254280071293,0.842238240791559,0.336658319350784,-0.306158803276831,0.00316104087908879,2.19191049478682,0.536446047481598,0.00316104087908879,2.19191049478682,0.536446047481598,-117.488540649,56.8950195313,n.a.
"608",1291,best_rmse,4.16541650839523,-0.0194200884448856,-0.0194200884448856,-0.289006563843427,2,1.85403663800787,2.20919897782468,0.650267467950652,2.37022614107162,0.930828053343536,0.422256192406247,0.543263126256255,1.868498689579,0.729667648991011,0.491964704682098,0.98293222630657,0.551701358747869,-0.284840046320301,0.369456531246703,1.12365259298985,0.00449535794270759,0.322618592238799,2.4695603960884,0.682268415720972,-117.488540649,56.8950195313,n.a.
"609",1293,best_aic,2.26511707750644,0.0825043640123505,0.0825043640123505,0.156455309526861,1,3.05832204925319,2.35514929784864,0.607061393007341,4.62599871377086,0.467727072367187,0.192640290055527,1.03373026256098,2.10514135384032,0.560302020488296,0.76661009619137,0.584682711216466,0.256186986176763,0.118653882090909,1.16531336545295,2.37337954618205,0.620626196942244,1.16531336545295,2.37337954618205,0.620626196942244,-117.627853394,57.7457008362,n.a.
"610",1293,best_bic,2.23863065849009,0.0662856159111131,0.0662856159111131,0.143026488753628,1,1.29650868701425,2.28173456527802,0.588310409800932,0.716333896623006,0.251315646375552,0.102563410893855,1.19157501230456,2.21480932682844,0.587788776689756,0.726958802042925,0.363480931382762,0.118696376822461,0.126670586174583,2.0059431370889,2.33171527379632,0.613663560599076,0.00338291943679439,1.1648883586192,0.316664982688372,-117.627853394,57.7457008362,n.a.
"611",1293,best_rmse,2.24021763997687,0.0415884548128493,0.0415884548128493,0.147060045280329,1,2.64925149220362,2.36604592930101,0.629592317702923,2.36325420634505,0.322656909727085,0.122245994050191,1.0360363813025,1.94865254073548,0.55467539417403,0.683624835202892,0.546262643780587,0.199098497918669,0.145321661536157,3.28178827931535,2.2943122344557,0.552172679244611,0.747821239537649,1.82452699996974,0.605518886529258,-117.627853394,57.7457008362,n.a.
"612",1295,best_aic,2.0174402704777,0.0741479732881077,0.0741479732881077,0.122894207848546,2,3.87170275925992,3.28486753476632,0.625365230626752,5.18997109172716,1.33653653357399,0.348147412061751,0.770971439014274,2.54325221341176,0.664166711755939,0.896266255886285,1.70032301992806,0.437492894388626,0.1235776668642,10.2289116563777,3.36129932922211,0.458410342939743,0.661064559501054,1.23819810144516,0.869418174057416,-115.748809814,58.1928596497,n.a.
"613",1295,best_bic,2.02592234465859,0.0503982922339537,0.0503982922339537,0.117637170151025,2,3.40880606180302,3.28646945009424,0.634220482101655,4.19484856999771,1.25621738923421,0.353109818517673,1.21154345175846,2.67901191115517,0.728992305972409,0.934681314460109,1.65609184463342,0.455251289760256,0.12152066237706,1.14830336946811,3.98937066915934,0.546894715390321,0.574856690899549,0.503157719674756,1.42381776047935,-115.748809814,58.1928596497,n.a.
"614",1295,best_rmse,1.99784170570548,0.0622932219076327,0.0622932219076327,0.11119857902813,2,4.38385869474866,3.52852343108952,0.536944369612262,5.78754844190035,1.10163764215033,0.36742521780368,1.08237143657644,2.0517233011626,0.564409664875081,0.888185003690852,1.43496268067596,0.50749357808501,0.121835584663493,3.49229763991485,4.21246479290297,0.587453491409334,0.392138292158881,1.06765444218704,2.59900639402672,-115.748809814,58.1928596497,n.a.
"615",1296,best_aic,4.8382577047138,-0.0245835677258945,-0.0245835677258945,-0.414881332765619,1,2.45077216669657,1.25474423888955,0.158053408457783,2.98482054489326,0.169707215090882,0.243034668485146,0.97479112876953,1.24098268386218,0.26797680378765,0.16568529426919,0.185181958598065,0.340148824798705,-0.4347744014583,0.986912855084293,1.08989662194488,0.0879979696764668,0.986912855084293,1.08989662194488,0.0879979696764668,-116.250297546,58.1374206543,n.a.
"616",1296,best_bic,5.2463721710575,-0.021219617924095,-0.021219617924095,-0.421246481399779,1,2.01993521230869,1.28902502949138,0.066052352999306,2.75479131464291,0.140178188448658,0.0621730614665217,0.956379344035441,1.25310872732625,0.283385053185965,0.310234207550063,0.185172602431374,0.365338286367643,-0.418526593457038,0.918217818909354,1.31442660901169,0.122526390298894,0.918217818909354,1.31442660901169,0.122526390298894,-116.250297546,58.1374206543,n.a.
"617",1296,best_rmse,5.08425703100995,-0.023193406975763,-0.023193406975763,-0.405448241198851,2,3.09943331518625,1.26315798740724,0.298452184287193,4.04440845143285,0.272412172611971,0.386292706527517,0.843442912437944,1.30219608213293,0.384424199107195,0.29747660451577,0.23832017405321,0.420467043805361,-0.425049559567308,0.806887306849799,1.00005544447573,0.831443015380064,0.398935951999398,1.50108300476301,0.141699010450576,-116.250297546,58.1374206543,n.a.
"618",1297,best_aic,1.41629770298538,0.0638180418213317,0.0638180418213317,0.157172049091319,2,3.46484956465698,1.42110914391317,0.200601993856963,4.11366533655691,0.174447155895161,0.142785053576765,0.920342039632468,1.36855322953333,0.299104276543963,0.270454114553816,0.108572823524264,0.191373805944597,0.143857990562684,0.91034220475392,1.37675890173787,0.148094586244039,0.91034220475392,1.37675890173787,0.148094586244039,-116.256141663,58.4642601013,n.a.
"619",1297,best_bic,1.4190857373691,0.0669202684464266,0.0669202684464266,0.173306207813855,1,0.889653066393234,1.32172421491776,0.145844678255907,0.419596427005208,0.0882605832533802,0.0138332376941431,0.889653066393234,1.32172421491776,0.145844678255907,0.419596427005208,0.0882605832533802,0.0138332376941431,0.169753420612387,0.05559703920816,1.26930950604902,0.136582816183056,0.05559703920816,1.26930950604902,0.136582816183056,-116.256141663,58.4642601013,n.a.
"620",1297,best_rmse,1.4279395503197,0.0909380185388735,0.0909380185388735,0.163401919305741,2,3.84770119996631,1.37513595399863,0.190753847670711,4.006938455948,0.126628176066706,0.115807060337716,0.888932828030984,1.37263018280859,0.328105690006951,0.493275347351831,0.137326060372509,0.16258202718266,0.168611668752835,10.8572961468788,1.44792721924201,0.141832339385635,0.849602846961723,1.2929592691018,0.475570210939256,-116.256141663,58.4642601013,n.a.
"621",1299,best_aic,1.55017967167047,0.125902996886055,0.125902996886055,0.224836911432722,2,2.09372185553467,1.99172857311721,0.281803022035445,2.47268466727786,0.441233386361294,0.289421924031888,0.711156096804885,1.54983347185003,0.43043751170994,0.343682283612735,0.658230167403699,0.470143385551223,0.228221698890907,3.46191308032023,1.83065231268531,0.170154471942449,0.47957490736341,1.34461953314071,0.394207116308287,-113.065223694,58.3249015808,n.a.
"622",1299,best_bic,1.56989877774986,0.178977368779497,0.178977368779497,0.248615150974103,2,3.30005205077729,1.99573074781277,0.20504631385081,3.97253367331117,0.381252603838679,0.0864365668471714,0.816379686785275,1.67879593111656,0.279669188328708,0.447396182328258,0.503442758155789,0.236916762015754,0.248483987604523,0.796107921823915,2.05485513639898,0.195397212432201,0.377069248810923,1.43027634417012,0.150005631392577,-113.065223694,58.3249015808,n.a.
"623",1299,best_rmse,1.57601048917474,0.119411802023493,0.119411802023493,0.213849462679211,2,3.92974109503371,1.9403560225434,0.244677086434407,4.09281568540828,0.435165695686203,0.255354231856874,0.822410682287339,1.64416577552577,0.316187108167973,0.563443161584837,0.633644209886374,0.355328210025587,0.224421587967928,7.39616322531311,1.81592920935198,0.171503878766348,1.46612105964174,1.14444954455704,0.126551682247603,-113.065223694,58.3249015808,n.a.
"625",1300,best_bic,2.27686780738076,0.0949065116306616,0.0949065116306616,0.0409218704830676,2,4.51980066073725,2.01352140794545,0.303929619407586,4.69270049420651,0.404364890295678,0.213251105514952,1.13405424300555,1.47347307323589,0.543588096051483,0.575368271347501,0.632460140549616,0.370637827175076,0.0450281978396977,1.77082927108671,2.30330692034586,0.254826515715336,1.77082927108671,2.30330692034586,0.254826515715336,-118.491043091,58.5914382935,n.a.
"626",1300,best_rmse,2.28225073538671,0.0951641424669925,0.0951641424669925,0.0523911257539281,2,5.41283822984606,1.89850061342659,0.305609380552977,4.88856031731822,0.596097525217891,0.157865114343089,0.936908025521555,1.33971566235858,0.466178949324775,0.819155203469433,0.579094093211192,0.31663415013508,0.0564607076082146,7.17416822026656,1.97081420492418,0.204480666294923,0.892271045305167,1.61694993811476,0.183399364808781,-118.491043091,58.5914382935,n.a.
"627",1301,best_aic,1.52219590499595,0.176450340149945,0.176450340149945,0.220068884659789,2,3.63058293368434,1.67259650427993,0.212107980533795,3.67160091038131,0.458183767151364,0.252080328923016,0.877291361523824,1.31421973979057,0.415846127023866,0.412943205017729,0.53053902271811,0.390307043150139,0.217301786019369,6.11816688523913,2.53844905688279,0.190575414038221,2.51967568675478,0.981439700258298,0.939130334412526,-115.859642029,60.7430000305,n.a.
"628",1301,best_bic,1.45966980148277,0.191146644406496,0.191146644406496,0.224068358586112,1,3.36148263212165,1.82281482266449,0.182981481843936,4.04873352590437,0.563388949853661,0.168391669313004,0.94608862724039,1.32872581747346,0.361000855560527,0.290901396157784,0.560439723288639,0.381404060977495,0.216833857879201,2.98095539842999,2.63046396297615,0.20099584479984,0.646851927928848,0.991148131598926,0.812241491026685,-115.859642029,60.7430000305,n.a.
"629",1301,best_rmse,1.47295012592454,0.17946680923549,0.17946680923549,0.22933117812023,2,3.45891503667771,1.59650988683997,0.275540832239644,3.73335280922939,0.594542373950008,0.305735040986695,0.812619938624538,1.47392876490092,0.48708265826785,0.326651423627761,0.630177373824657,0.490671385375408,0.231869194985447,0.922184185623686,1.72243479412113,0.127038852150103,0.922184185623686,1.72243479412113,0.127038852150103,-115.859642029,60.7430000305,n.a.
"630",1302,best_aic,1.24098356802982,0.0806832187623666,0.0806832187623666,0.263556700652265,2,4.38188823981226,1.66749318222845,0.295044857673238,5.22235756715495,0.636052709226064,0.347614434198644,0.891691054333435,1.51036034351221,0.682115513825398,0.43725962122146,0.818075249552714,0.634053741046828,0.270900512843816,0.273624953685582,0.523180521500709,0.784656915227216,0.10516613034367,2.87789624702411,0.225901413707103,-117.636329651,59.1494598389,n.a.
"631",1302,best_bic,1.20859598016508,0.0957564719677378,0.0957564719677378,0.257410468129296,2,3.98230731708296,1.92213396753913,0.229888751317841,4.45882593637557,0.629380569532066,0.236028182086244,0.85081804860754,1.45815647852607,0.629641231603171,0.417378336615147,0.650430874630381,0.587410576274639,0.25955198127365,11.8600742593781,1.68812643387674,0.119517798442282,0.794611163926636,1.23585462942255,1.46592477478074,-117.636329651,59.1494598389,n.a.
"632",1302,best_rmse,1.18023828101656,0.102532412436462,0.102532412436462,0.251589394974992,2,3.05741612366036,1.74137367568344,0.25142589940337,2.86592119587432,0.659114276693045,0.299052967225392,0.826356438415695,1.27630573661048,0.607562667646511,0.451234714956667,0.641766681603147,0.483175830069565,0.254919821551368,1.85686340194343,2.17649831559525,0.158220972343581,0.947679405809661,0.712134147990801,1.06437690319904,-117.636329651,59.1494598389,n.a.
"633",1303,best_aic,1.84745364968153,0.0785917257159631,0.0785917257159631,0.0819087990214242,2,4.3613870245636,1.90501875530124,0.356010902591844,5.12268006280441,0.512792171022089,0.346286625084923,0.760494036258766,1.66824922537119,0.440432361507189,0.368454644024564,0.512532815137053,0.412130128908044,0.0883929515412272,1.51298732234979,1.97597903532855,1.32582078706942,0.46124043784269,2.1686045389945,0.195380783559882,-117.196487427,59.5807991028,n.a.
"634",1303,best_bic,1.86191161016561,0.0678193783847347,0.0678193783847347,0.0810288441828326,2,4.62293907345166,1.99747814600841,0.309054936195209,4.66226777245213,0.472330355057658,0.328381847835923,1.070409113299,1.49846964092207,0.388011968395764,0.498948917200765,0.535114885565608,0.338753385915156,0.0937836237466306,6.14389070153553,1.71795669586058,0.153775780508517,0.887627987407534,1.28387641101852,0.192718440777533,-117.196487427,59.5807991028,n.a.
"636",1304,best_aic,2.00552410941727,0.0502772706675986,0.0502772706675986,0.0680221627435801,2,4.25243127650681,1.61354336954762,0.211233077256386,3.73163901637682,0.260799758978722,0.106371887337828,0.862476767085626,1.27524289832028,0.480227042216774,0.199684118069118,0.291463296127589,0.277725235342839,0.0544152521525439,2.17187476817837,1.65468145587726,0.192031199399526,0.684742720571399,0.367208275987027,0.783315610929339,-117.280723572,59.4057998657,n.a.
"637",1304,best_bic,2.01636360191735,0.0578280243685842,0.0578280243685842,0.0760273847165622,2,4.11546740114304,1.57603862384677,0.195003579281895,4.26339332759434,0.293762834079268,0.126735008604996,0.977129693745912,1.20554437068018,0.42512201242158,0.195953717877685,0.202474524998304,0.332215666300795,0.0670323556399171,13.8898808165479,1.85285951127225,0.19682575286025,0.871531362307606,1.03000639941701,0.321787276857446,-117.280723572,59.4057998657,n.a.
"638",1304,best_rmse,1.99956863209271,0.0575416221085021,0.0575416221085021,0.0856243301135176,2,4.3315241208746,1.47355871379641,0.376036385093437,4.86108049150685,0.424062251129661,0.277764958456594,0.711901755604561,1.40980237640019,0.450138763391144,0.308378613696351,0.321264903593979,0.254590176312133,0.0977030568506106,2.05167889706254,1.97281730575652,0.212901470979779,0.157617179262202,1.02458271649967,0.526138132732266,-117.280723572,59.4057998657,n.a.
"639",1306,best_bic,2.23463067251861,0.108153115246106,0.108153115246106,0.133861548828941,1,2.14319155416342,3.43617006782504,0.44263547848688,3.37822606241064,0.857190944193782,0.0851552467909996,1.2205090768178,3.46145916700424,0.455051069128578,0.742142070583903,0.717446592563911,0.167174028318667,0.120434567270406,0.11698354676773,3.79081258028989,0.444792017767128,0.11698354676773,3.79081258028989,0.444792017767128,-118.334098816,58.5970802307,n.a.
