"","IRF_x1"
"1",0.000567516579539012
"2",0.00248986865047199
"3",0.00331102198430406
"4",0.00378420504228936
"5",0.00399125503274735
"6",0.00382435470001543
"7",0.00344845826992721
"8",0.00293335735990209
"9",0.00251121340597222
"10",0.0023109657474456
"11",0.00248185922854451
"12",0.00263807181518024
"13",0.00285099006576869
"14",0.00256149973235799
"15",0.0021553941144214
"16",0.0020527087828713
"17",0.00178301716327787
"18",0.00165387196114206
"19",0.00155716832963268
"20",0.00134597194101139
"21",0.00118022737493101
"22",0.00104560966859507
"23",0.00115330163565721
"24",0.00105589806036727
"25",0.000914054064404088
"26",0.000715169572702043
"27",0.000652858947152873
"28",0.000707779201089892
"29",0.000636554522683332
"30",0.000769919426185599
"31",0.000770462428362593
"32",0.000581154950890058
"33",0.000573086067599553
"34",0.00052208414353833
"35",0.000331199477696749
"36",0.000253489181302543
"37",0.000182221570750911
"38",0.000203389508794932
"39",0.000116843369031861
"40",0.000177829349365954
"41",6.94464727533998e-06
"42",8.13782911847704e-05
"43",0.000188119799524952
"44",0.000410376001862472
"45",0.000423700524770089
"46",0.000674962318228591
"47",0.000612229388427224
"48",0.00046207628465598
