"","IRF_x1"
"1",0.170841688010677
"2",0.141537916533068
"3",0.0596416761126232
"4",0.0502710296693837
"5",0.0355758923146573
"6",0.0273759918177162
"7",0.0366347696444941
"8",0.0375115214834771
"9",0.0244925008852983
"10",0.0212540694343783
"11",0.0177221613034152
"12",0.0144222517963542
"13",0.0156232812581835
"14",0.018311308205682
"15",0.0134843000439958
"16",0.0130172123898819
"17",0.0144867343408313
"18",0.00868843622360394
"19",0.0153339138499688
"20",0.0135621769130151
"21",0.0106568424844231
"22",0.0114985743849459
"23",0.0139121704661805
"24",0.0131959768548376
"25",0.0101458854237474
"26",0.00601891166677255
"27",0.0108508794471348
"28",0.0118871929680703
"29",0.012866090994682
"30",0.0109623534936191
"31",0.00958515829967159
"32",0.00829801536703748
"33",0.00768275596134455
"34",0.00780541498845932
"35",0.0055912654404253
"36",0.00515742996411183
"37",0.003499127769403
"38",0.00476137623177323
"39",0.0100824258937261
"40",0.007735028980155
"41",0.00715053595747899
"42",0.00668843355438175
"43",0.00844924401562436
"44",0.00165209895042327
"45",0.00128794554370304
"46",0.00110921782926272
"47",0.00518458706275715
"48",0.00216223275746093
"49",0.00765837463987733
"50",0.00771274959547182
"51",0.00641687145390731
"52",0.00528615140831758
"53",0.00230672003893292
"54",0.00442255479941457
"55",0.00559326517151055
"56",0.00583770636092203
"57",0.00865244647222709
"58",0.00523939446073665
"59",0.00508487363296473
"60",0.0065782793821458
"61",0.00796492079716067
"62",0.00548561726450581
"63",0.00685948767991248
"64",0.00385092676105872
"65",0.0049390839880313
"66",0.00416636992014587
"67",0.00818690967908369
"68",0.00901464009398108
"69",0.00860668525364567
"70",0.00664144453076445
"71",0.00382844840776648
"72",0.00484697049826167
"73",0.0126416622257628
"74",0.0101561410662273
"75",0.00573057999110863
"76",0.00468917641252712
"77",0.00279713212533657
"78",0.00900475144932589
"79",0.0118160124636907
"80",0.00712187902523806
"81",0.00720951286045406
"82",0.00948115355550281
"83",0.00581627309570462
"84",0.00584019942705935
"85",0.0108919141692939
"86",0.00895518049951519
"87",0.00580077400373105
"88",0.00488273371403161
"89",0.00432494226070635
"90",0.00313855247385554
"91",0.00218604322511734
"92",0.0013971721534326
"93",0.00367351738922101
"94",0.00421108617997659
"95",0.00520690310083021
"96",0.0053560490456995
"97",0.00620463844716151
"98",0.00372637839127328
"99",0.00475958315770962
"100",0.00354525691094995
"101",0.00342587014692651
