"","IRF_x1"
"1",0.0453217580509404
"2",0.126652522697336
"3",0.0506063336075208
"4",0.0331728616548426
"5",0.025227996487599
"6",0.019071485023719
"7",0.015278342977398
"8",0.0173540437235563
"9",0.0174705961525731
"10",0.0108706715406843
"11",0.0119715331563867
"12",0.00950323566016446
"13",0.00753900649243871
"14",0.00625459681350984
"15",0.00735238441283566
"16",0.00975448883717935
"17",0.00863979162382354
"18",0.00946593953818247
"19",0.00863891393233172
"20",0.00973798246978989
"21",0.0115693762426073
"22",0.0063650852933467
"23",0.00593115241341184
"24",0.00791320996218764
"25",0.00701211544149731
"26",0.00659048189893513
"27",0.0050737048493259
"28",0.00558720329460646
"29",0.00409050075043605
"30",0.00443262974975996
"31",0.00380385908449205
"32",0.00691949564280549
"33",0.00535488571291915
"34",0.0113281690102394
"35",0.009889386890451
"36",0.00927777550429683
"37",0.00884652125235215
"38",0.00758141351156755
"39",0.00634770301890974
"40",0.00877621968256535
"41",0.00683145506748558
"42",0.00756961937702837
"43",0.00632579119934014
"44",0.007799221306335
"45",0.0037153776269312
"46",0.0068303708409742
"47",0.00835713112751263
"48",0.00564822937389057
"49",0.00633219493058388
"50",0.00205084316540232
"51",0.00427086457346531
"52",0.00446223663291622
"53",0.00553133583377556
"54",0.00702200022753339
"55",0.00825658467865986
"56",0.00754629286282318
"57",0.00821988267292226
"58",0.00896737368645156
"59",0.00780071016659062
"60",0.00930927217991782
"61",0.00814140516186229
"62",0.00691354655565936
"63",0.00543430881466553
"64",0.00508403889495071
"65",0.00604988096202409
"66",0.0060331657930679
"67",0.00654484660403752
"68",0.00525989438336719
"69",0.00144650933009422
"70",0.00510351657205338
"71",0.00424427604420323
"72",0.0050492420581722
"73",0.00071767879915466
"74",0.00419848903930563
"75",0.00323153572999114
"76",0.00579269591738153
"77",0.00536480853938833
"78",0.00749817132291197
"79",0.00979288259009589
"80",0.0146905310232067
"81",0.0152811061840864
"82",0.014366645290534
"83",0.00811457857048192
"84",0.0093919408252371
"85",0.0110464145295522
"86",0.0130410697472923
"87",0.0120198175647721
"88",0.0103817058172614
"89",0.00836383847928223
"90",0.00901796338143485
"91",0.00955038109335692
"92",0.0086239381354131
"93",0.00965182454790768
"94",0.00722290135036161
"95",0.0105721350116356
"96",0.0124057250372468
"97",0.00756990814001081
"98",0.00705020498645909
"99",0.00898779285533083
"100",0.00942941726443817
"101",0.00572901371318145
