"","IRF_x1"
"1",0.193550002622791
"2",0.0894888644588858
"3",0.0309283320455664
"4",0.0231983903386439
"5",0.0199526137144892
"6",0.0120961533857882
"7",0.0105305991140772
"8",0.0116777798495541
"9",0.013963841406188
"10",0.00622905590521652
"11",0.00834584928512331
"12",0.0079091027357933
"13",0.00448673930383746
"14",0.00450780882523497
"15",0.00230450474210058
"16",0.00363997828577308
"17",0.00143281296553053
"18",0.00185247148639722
"19",0.00752406552963665
"20",0.00656192936681967
"21",0.00722904307554215
"22",0.00292745908906811
"23",0.00600581936703836
"24",0.00343723909830028
