"","IRF_x1"
"1",0.301068216159459
"2",0.268018574039862
"3",0.0806208452879842
"4",0.0484471283880652
"5",0.040458997755009
"6",0.0356576138425583
"7",0.0302440465560361
"8",0.0239978987997843
"9",0.0262893271815638
"10",0.0179935339542894
"11",0.0314359604903099
"12",0.0146951067874544
"13",0.0198928799747179
"14",0.0209774538362962
"15",0.0176354807582106
"16",0.0207326261381722
"17",0.0171309184241162
"18",0.0186914483101772
"19",0.0167824818098676
"20",0.00964972241032307
"21",0.0136177072363341
"22",0.0178166267309599
"23",0.0142439929073119
"24",0.0114831826264615
"25",0.0170382374710771
"26",0.0207303134464388
"27",0.00940427870635037
"28",0.0171776338673222
"29",0.0170150777150635
"30",0.0210860715233326
"31",0.0126451284708079
"32",0.00761208425512453
"33",0.0150542273358493
"34",0.00815191288945698
"35",0.0135036870818597
"36",0.00990445688972919
"37",0.014815289700954
"38",0.0178970798896053
"39",0.0154238996003848
"40",0.0229707705679919
"41",0.0227169238087057
"42",0.0126304656516209
"43",0.0176367289045888
"44",0.0202016932470294
"45",0.014017613337837
"46",0.00917491831364002
"47",0.017407317568781
"48",0.0152530008430959
"49",0.00505268016519107
"50",0.00588208318747294
"51",0.0132874557605092
"52",0.00671969383557065
"53",0.0126740061837574
"54",0.0127455588514272
"55",0.0109554670379813
"56",0.00830395039203203
"57",0.0158188885081274
"58",0.0160789750119284
"59",0.00803534337630362
"60",0.010565722602425
"61",0.00960847692769462
"62",0.00906656558712657
"63",0.0117107241954269
"64",0.00647374183732611
"65",0.00837025507718038
"66",0.0197584723354605
"67",0.0173134117756424
"68",0.00885085183766033
"69",0.00308813925860852
"70",0.0126771712904843
"71",0.0101493289587685
"72",0.0037009301693844
"73",0.00520949668208407
"74",0.0138061261926015
"75",0.00877255315305637
"76",0.0103764586084464
"77",0.00976949709774314
"78",0.011482056483426
"79",0.0130736180561389
"80",0.00935020124149158
"81",0.0134668163388141
"82",0.0163499140391181
"83",0.0109687494958574
"84",0.0125052272096884
"85",0.00843956732073639
"86",0.0107108968312381
"87",0.00728034527863203
"88",0.0107738939730462
"89",0.0151402108383777
"90",0.00316823532452703
"91",0.00965233886932063
"92",0.00287550339077965
"93",0.0133055689781845
"94",0.0127993149041536
"95",0.00690168832018834
"96",0.00578325442136587
"97",0.0047567935183692
"98",0.0115918177771893
"99",0.00753269434019607
"100",0.0102530798198582
"101",0.0105757271631961
