"","IRF_x1"
"1",0.00142954299547974
"2",0.0163976025929892
"3",0.0192096963726142
"4",0.013950673000634
"5",0.0110980459667831
"6",0.00852586286990642
"7",0.00722466603889066
"8",0.00617084042595344
"9",0.00569385012066581
"10",0.00486914477415256
"11",0.00551490763842773
"12",0.00554516619999228
"13",0.00445566450563579
"14",0.00387479979939783
"15",0.0033442152049928
"16",0.00302105130928586
"17",0.00245323993713113
"18",0.00152456615202245
"19",0.000887358817184344
"20",0.000534917661966631
"21",0.0002257155260924
"22",0.000642675774178885
"23",0.000161160273456478
