"","IRF_x1"
"1",0.00555330790860628
"2",0.0121019938887523
"3",0.0142772150967045
"4",0.0155204394603937
"5",0.0159615025409039
"6",0.0148455995140478
"7",0.0133277508299974
"8",0.0120342676283779
"9",0.0106281203584853
"10",0.0095447693912306
"11",0.00866494782919047
"12",0.00760888571726726
"13",0.00657765897895092
"14",0.00573481552983235
"15",0.00531180018281507
"16",0.00511061063278035
"17",0.00465040623434627
"18",0.00478132944633687
"19",0.0038835740476571
"20",0.00320976353719196
"21",0.00212062196878489
"22",0.0016136117879896
"23",0.001199581891575
"24",0.000960488330499992
"25",0.000968518950300204
"26",0.000876488308964539
"27",0.000456144021933855
"28",0.00012860646889862
