"","IRF_x1"
"1",0.0572349210957501
"2",0.0265816941582104
"3",0.00705470354730466
"4",0.00994954284733143
"5",0.00588232162509811
"6",0.00232245358345508
"7",0.011672716872638
"8",0.0088520962770575
"9",0.00553965665510929
"10",0.00475182753076951
"11",0.00435806812538899
"12",0.00541319243198033
"13",0.00425752425664463
"14",0.00389520765243741
"15",0.00611593688636549
"16",0.00305722020430624
"17",0.0038950991959354
"18",0.00399694512111919
"19",0.00627463133552313
"20",0.00351224900855841
"21",0.00322466395674976
"22",0.00494670067991282
"23",0.00558649679186709
"24",0.00392466389772754
"25",0.00175985731897764
"26",0.00271544077582873
"27",0.0051576391241704
"28",0.00197756027767174
"29",0.00336273168480268
"30",0.00442542608237323
"31",0.00302880102413826
"32",0.00275740748975128
"33",0.00162210830953689
"34",0.00488894767444153
"35",0.00415209122021955
"36",0.00359625575112477
"37",0.00234776692858442
"38",0.00356922242729251
"39",0.00241179656820134
"40",0.0015921288924636
"41",0.00754357704393316
"42",0.00358762271112957
"43",0.00255687383301819
"44",0.00737391991812924
"45",0.00536980381999064
"46",0.00427657742630999
"47",0.00404539212298514
"48",0.00583334294187014
"49",0.00341890816358602
"50",0.00141454550140386
"51",0.00329637427484491
"52",0.00154992711704175
"53",0.00232141002290748
"54",0.00305646895906743
"55",0.0050257281388345
"56",0.00278334907742187
"57",0.00428786113092247
"58",0.00484132021302682
"59",0.00374680876567714
"60",0.00291708213737134
"61",0.00264606054217465
"62",0.00169248506469556
"63",0.00122630885103808
"64",0.00428984718462145
"65",0.00295038638503185
"66",0.00299179579977786
"67",0.00267155990377827
"68",0.0053444459188833
"69",0.00352157676978519
"70",0.00201920103564515
"71",0.00267789747683471
"72",0.00207658225271112
"73",0.00254869434367284
"74",0.00228448188737928
"75",0.00211914395256787
"76",0.00311656671589468
"77",0.00313970652038112
"78",0.00234859500779365
"79",0.000436254747371414
"80",0.0048799083868333
"81",0.00375824052062645
"82",0.00332345941958801
"83",0.00192802072159489
"84",0.00350889657029238
"85",0.00411280398095588
"86",0.00208516341227889
"87",0.00255967501510644
"88",0.00246704545575522
"89",0.00432052437756935
"90",0.00438102005750915
"91",0.00348600840873951
"92",0.00315019197316959
"93",0.00276278307479583
"94",0.00331743314405529
"95",0.00222446180201837
"96",0.0022602660774185
"97",1.63947018999885e-05
"98",0.00464688591608222
"99",0.00465114255814244
"100",0.00309723395455235
"101",0.00491021375002415
