"","IRF_x1"
"1",0.000968838216329138
"2",0.00400899069141029
"3",0.00552382599310958
"4",0.00567797474938951
"5",0.00563650240884544
"6",0.00612782457661
"7",0.00596135264918436
"8",0.00553549141635863
"9",0.00508413384744104
"10",0.00423130835342077
"11",0.00369450324942975
"12",0.00300851795949541
"13",0.00258080551405589
"14",0.00215175504915862
"15",0.00181663576429193
"16",0.00138583373900183
"17",0.0012765566696563
"18",0.00135294700670001
"19",0.00122856212959013
"20",0.000890216689003251
"21",0.000855112633342892
"22",0.000610524268338568
"23",0.000344617770900759
"24",0.000345810445349539
"25",0.00012117242453789
"26",7.33219494275405e-05
