"","IRF_x1"
"1",0.000733752633950213
"2",0.00220781908277399
"3",0.0123666410475013
"4",0.0235048715056831
"5",0.0255356878236775
"6",0.0244176098488936
"7",0.0236381150194608
"8",0.0224731228740708
"9",0.0201437546863526
"10",0.0178405966140229
"11",0.0157167403492791
"12",0.0138480341326146
"13",0.0119347035171324
"14",0.00968809401111564
"15",0.0084160774179049
"16",0.00793013688887921
"17",0.00792841340166261
"18",0.00656669333878545
"19",0.00605845933420975
"20",0.00567427693838586
"21",0.00519652209168886
"22",0.00448463108788961
"23",0.0039328315974041
"24",0.00373322320709745
"25",0.00362227195226464
"26",0.00317786253191034
"27",0.00329121578770938
"28",0.00306227183730432
"29",0.00278439424717972
"30",0.00296906552180732
"31",0.00347985228911786
"32",0.00388197718063996
"33",0.00375315113980841
"34",0.00364575002656213
"35",0.00273744381396733
"36",0.00194578318524811
"37",0.00109164370676772
"38",0.000860516008925195
"39",0.000627098338945012
"40",0.000432957180181084
"41",0.00030731577974249
