"","IRF_x1"
"1",0.00636139171896592
"2",0.0147519750629924
"3",0.0146575521356478
"4",0.0131878567094086
"5",0.0120205692919291
"6",0.0118149659156444
"7",0.0108794774946051
"8",0.00944210874955096
"9",0.00942476882719051
"10",0.00820860838010068
"11",0.00720491044932005
"12",0.00686426083901901
"13",0.00600043689810353
"14",0.00505767988328969
"15",0.00465710100551685
"16",0.0042231685503401
"17",0.00298684092769903
"18",0.00267793828869699
"19",0.00151527384628985
"20",0.000973892695074983
"21",0.000101750317080274
"22",4.45056530162563e-05
