Year,Month,Day,Forcing_Precipitation_mm/d,HBV_Snowfall_mm/d,HBV_Rainfall_mm/d,HBV_Snowmelt_mm/d,Observed_Streamflow_mm/d
1979,1,1,0.0646743550896645,0.0646743550896645,0,0,
1979,1,2,0.0878393054008484,0.0763398762414717,0,0,
1979,1,3,0.0327910967171192,0.0598658964412776,0,0,
1979,1,4,0.0473800338804722,0.0403521753388133,0,0,
1979,1,5,0.0186442118138075,0.0322827932528976,0,0,
1979,1,6,0.284914463758469,0.151203446647951,0,0,
1979,1,7,0.264428019523621,0.275168679401314,0,0,
1979,1,8,0.183814957737923,0.226175913028331,0,0,
1979,1,9,0.27885302901268,0.228878555604921,0,0,
1979,1,10,0.10778771340847,0.196290146361801,0,0,
1979,1,11,0.0553999207913876,0.0831502932098964,0,0,
1979,1,12,0.023325452581048,0.0380512839147535,0,0,
1979,1,13,0.0149539336562157,0.0204618500667744,0,0,
1979,1,14,0.0132961664348841,0.0147530492221222,0,0,
1979,1,15,0.00363261578604579,0.00858863713145053,0,0,
1979,1,16,0.0182713400572538,0.00763354446856335,0,0,
1979,1,17,0.00353846116922796,0.00941738661344216,0,0,
1979,1,18,0.0568727478384972,0.0260711330846506,0,0,
1979,1,19,1.445676445961,0.751646093407373,0,0,
1979,1,20,0.512534916400909,0.985771069886604,0,0,
1979,1,21,1.40272855758667,0.95125379541551,0,0,
1979,1,22,1.4269962310791,1.4151749647973,0,0,
1979,1,23,0.245812356472015,0.850308264228004,0,0,
1979,1,24,1.1573121547699,0.706042040536843,0,0,
1979,1,25,0.611778616905212,0.868088794382551,0,0,
1979,1,26,0.272853314876556,0.435260139899905,0,0,
1979,1,27,0.0236751697957516,0.139235908654149,0,0,
1979,1,28,0.16502320766449,0.0796590711253469,0,0,
1979,1,29,0.532285392284393,0.336062277519019,0,0,
1979,1,30,0.474479645490646,0.494728271208073,0,0,
1979,1,31,0.917952179908752,0.706879048806846,0,0,
1979,2,1,0.257064163684845,0.569466435402843,0,0,
1979,2,2,0.177292823791504,0.240602029569191,0,0,
1979,2,3,0.0871351510286331,0.151322272034161,0,0,
1979,2,4,1.26085376739502,0.643748633725579,0,0,
1979,2,5,2.98419094085693,2.09802663086664,0,0,
1979,2,6,0.313577830791473,1.65287145809189,0,0,
1979,2,7,0.0886046662926674,0.183903888648223,0,0,
1979,2,8,0.127218157052994,0.0947157527367342,0,0,
1979,2,9,2.92574906349182,1.48560143450499,0,0,
1979,2,10,1.87370908260345,2.41143877257808,0,0,
1979,2,11,2.86743569374084,2.34695283308546,0,0,
1979,2,12,1.35279762744904,2.10728486806907,0,0,
1979,2,13,8.28906154632568,4.80309163236091,0,0,
1979,2,14,1.5952330827713,4.90077985090146,0,0,
1979,2,15,0.219860687851906,0.904562251754726,0,0,
1979,2,16,0.0290946420282125,0.103138704848234,0,0,
1979,2,17,0.389423936605454,0.264062410430995,0,0,
1979,2,18,0.123052000999451,0.333373767992562,0,0,
1979,2,19,0.528245806694031,0.301996845886464,0,0,
1979,2,20,0.257531523704529,0.334668723767358,0,0,
1979,2,21,1.59800970554352,0.858277639924772,0,0,
1979,2,22,1.14011168479919,1.44901111184753,0,0,
1979,2,23,0.167333260178566,0.629519422261723,0,0,
1979,2,24,0.307979047298431,0.230807814909561,0,0,
1979,2,25,0.0732862129807472,0.234062029678078,0,0,
1979,2,26,0.87866473197937,0.50697480017655,0,0,
1979,2,27,0.133229956030846,0.414061964749806,0,0,
1979,2,28,6.96660137176514,3.54571247488365,0,0,
1979,3,1,1.51232326030731,4.3420935050528,0,0,0
1979,3,2,0.0841614007949829,0.890250742259433,0,0,0
1979,3,3,0.00573304668068886,0.0500231479199016,0,0,0
1979,3,4,0.000395001930883154,0.00457025438076641,0,0,0
1979,3,5,0.0309508014470339,0.0134626496403953,0,0,0
1979,3,6,0.0965622663497925,0.0395261306766415,0,0,0
1979,3,7,4.07551145553589,1.98309392074528,0,0,0
1979,3,8,2.43927907943726,3.25251278721281,0,0,0
1979,3,9,0.0097370371222496,1.20166721552663,0,0,0
1979,3,10,0.0337404161691666,0.0252388186325803,0,0,0
1979,3,11,0.238952800631523,0.0998977967720691,0,0,0
1979,3,12,2.26555252075195,1.30123027022578,0,0,0
1979,3,13,0.580028057098389,1.41737728449696,0,0,0
1979,3,14,0.0236981026828289,0.181552945024485,0,0,0
1979,3,15,0.00436826422810555,0.0088664374061338,0,0,0
1979,3,16,0.0694193691015244,0.0323375463874314,0,0,0
1979,3,17,0,0.0345378589289425,0,6.35917257942018,0
1979,3,18,0.0016381056047976,0.00081905225679435,0,6.35917681198637,0
1979,3,19,0.0311224330216646,0.0158316298768852,0,0,0
1979,3,20,0.00550254108384252,0.0188138810927967,0,0,0
1979,3,21,0.0481601171195507,0.0268312795951431,0,1.3860002720397,0
1979,3,22,0.0223654843866825,0.0354624304667439,0,1.40745659391134,0
1979,3,23,0.108887687325478,0.0656532602229802,0,0,0
1979,3,24,11.605544090271,5.73529063359256,0,0,0
1979,3,25,5.4841890335083,8.3910173195613,0,0,0
1979,3,26,0.00967781897634268,2.91560660130206,0,0,0
1979,3,27,0.0170962270349264,0.0286100127802769,0,0,0
1979,3,28,0.404287189245224,0.320254449451426,0,0,0
1979,3,29,0.280346572399139,0.335254513299958,0,0,0
1979,3,30,1.18465948104858,0.702256999445027,0,0,0
1979,3,31,0.647910475730896,0.854871901943255,0,0,0
1979,4,1,0.16839237511158,0.439451151806722,0,0,0
1979,4,2,0.495638608932495,0.279972548821107,0,0,0
1979,4,3,1.20791721343994,0.659834184508441,0,0,0
1979,4,4,0.310547262430191,0.704937943101541,0,0,0
1979,4,5,0.00917217694222927,0.221695533907223,0,1.77635683940025e-15,0
1979,4,6,0.804563522338867,0.435021089744907,0,-1.77635683940025e-15,0
1979,4,7,0.598947167396545,0.70752154222987,0,-1.77635683940025e-15,0
1979,4,8,1.37625092975213e-05,0.335873714747621,0,1.77635683940025e-15,0
1979,4,9,0.0571609288454056,0.0285873070933747,0,1.4602336834504,0
1979,4,10,1.7087390422821,0.872093732468699,0,2.15242439892792,0
1979,4,11,1.61230504512787,1.38902972366631,0.271492863580196,8.90673513978218,0
1979,4,12,2.64835977554321,0.988773359578076,1.14011896457833,22.6591254099291,0
1979,4,13,1.85764646530151,0.800446039878779,1.45903216257499,28.360065522038,0.00185073274770477
1979,4,14,0.384562075138092,0.456121873234864,0.671739998502418,11.4019878610252,0.0036040586710245
1979,4,15,0.0724408626556397,0.123929667747916,0.0965613415608293,0.123929667747916,0.00545479160016392
1979,4,16,0.677040457725525,0.284647524404079,0.078552323794054,0.284647524404079,0.007208117342049
1979,4,17,1.13404548168182,0.272305605715928,0.635527563897797,0.272305605715928,0.00905885027118842
1979,4,18,3.29271149635315,0,2.20656016210586,0,0.122732806286387
1979,4,19,4.58215284347534,0,3.90989082318878,0,0.257154463431478
1979,4,20,0.201226085424423,0.0384859767152363,2.36633659881313,0.0384859767152363,0.556193915778916
