Year,Month,Day,Forcing_Precipitation_mm/d,HBV_Snowfall_mm/d,HBV_Rainfall_mm/d,HBV_Snowmelt_mm/d,Observed_Streamflow_mm/d
1979,1,1,6.37990188598633,0,6.37990188598633,2.95486780793277e-07,
1979,1,2,27.4935111999512,0,16.9367030988352,0,
1979,1,3,10.5694236755371,4.31966977994466,14.7117940813759,0.056545436927096,
1979,1,4,0.000721765391062945,4.32004047319418,0.965046483333538,0.0565455653621533,
1979,1,5,0.239005401730537,0.120758315184759,0.00198666718913643,-1.38777878078145e-17,
1979,1,6,4.05194902420044,0.980305485614167,1.16517108953025,1.09600000532945,
1979,1,7,14.2935009002686,0.863900442652033,8.30195331190895,4.90671351186309,
1979,1,8,18.3781089782715,0,16.3326818394178,4.8829764702099,
1979,1,9,0.426241248846054,0.213120703981721,9.18905105882867,0,
1979,1,10,5.62194131248361e-08,0.214455970951668,0,0,
1979,1,11,0.14185506105423,0.0694614576631167,0,0,
1979,1,12,2.28231453895569,1.20986981341842,0,1.77635683940025e-15,
1979,1,13,6.25767707824707,1.43380421955246,2.83619285905795,1.97819045145518,
1979,1,14,3.77985048294067,0.292652596950857,4.72613279434293,1.46137362717709,
1979,1,15,0.0182521156966686,0.00661117454161442,1.92753257797335,0.00661117454161619,
1979,1,16,0.0246624387800694,0.0104653905319019,0.0107789083174339,0.0104653905318983,
1979,1,17,0.788265764713287,0.134176110713886,0.286076641835166,0.134176110713888,
1979,1,18,0.132776096463203,0.155008673078255,0.298969352041979,0.155008673078253,
1979,1,19,0.0333224684000015,0.0473501853167146,0.0357089850032395,0.0306922641064364,
1979,1,20,11.2436800003052,5.04115546786868,0.597372258606768,1.77635683940025e-15,
1979,1,21,41.0522880554199,5.02505621516934,21.1211905731023,5.1822850332137,
1979,1,22,3.97999882698059,0,22.5185113090055,5.05107883383366,
1979,1,23,0.27667424082756,0.0496310044635848,2.05069724150565,0.0496310044635848,
1979,1,24,24.8150901794434,0.0488914579186108,12.4969940124887,0.0488914579186108,
1979,1,25,9.79818916320801,0,17.3067507752539,0,
1979,1,26,0.510507106781006,0,5.15434075420828,3.5527136788005e-15,
1979,1,27,0.302715718746185,3.5527136788005e-15,0.41687702843916,-3.5527136788005e-15,
1979,1,28,6.76236343383789,0.0884280271545102,3.44412952239279,0.0884280271545137,
1979,1,29,0.505357563495636,0.0884282995619046,3.545459246109,0.0884282995619046,
1979,1,30,0.00952118821442127,0,0.248980340916233,0,
1979,1,31,0.347064256668091,0.0756674560373298,0.100134494835856,0.0756674560373298,
1979,2,1,0.523969411849976,0.301837444349637,0.133679401226374,0.0768008927090911,
1979,2,2,0.0261121243238449,0.234741314724367,0.0403399022394808,0.260261357431556,
1979,2,3,0.0274230819195509,0.0198251236626064,0.00694380912685233,0.274776682154421,
1979,2,4,0.0427750796079636,0.0148013333885544,0.0193428053254934,0.0148013333885579,
1979,2,5,0.0189909227192402,0.0127396448555217,0.0181472733479779,0.00386576536741501,
1979,2,6,0.026325348764658,0.021965796961986,0.000629293700455946,0,
1979,2,7,8.46124362945557,4.24366760352095,0,0,
1979,2,8,4.07342433929443,6.2475090385677,0,0,
1979,2,9,0.826141834259033,2.44972003902063,0,0,
1979,2,10,0.147096186876297,0.532843664561945,0,0,
1979,2,11,0.234197929501534,0.197662335830181,0,0,
1979,2,12,5.29484081268311,2.73978330183108,0,0,
1979,2,13,6.37848567962647,5.84023688697592,0,0,
1979,2,14,0.244752377271652,3.38095265143442,0,0,
1979,2,15,0.642066061496735,0.448801643909817,0,0,
1979,2,16,0.858694136142731,0.708663576256946,0,-3.5527136788005e-15,
1979,2,17,0.156688839197159,0.58687915966938,0,3.5527136788005e-15,
1979,2,18,0.698693752288818,0.446482848619461,0,0,
1979,2,19,26.0110664367676,13.262132492012,0,0,
1979,2,20,2.73160195350647,14.2215705678004,0,0,
1979,2,21,2.87655854225159,2.05410508556413,0.749975083407946,0.956043627765077,
1979,2,22,0.815829932689667,0.689482971760995,1.15847708343043,4.79561419770252,
1979,2,23,0.736673891544342,0,0.776267469114259,6.37370966529795,
1979,2,24,24.075626373291,0,12.4061458734475,6.72466468004245,
1979,2,25,38.1293029785156,0,31.1058949845855,8.08544911110364,
1979,2,26,25.5826530456543,0,31.8292122239246,7.72319435984519,
1979,2,27,1.26172053813934,0,13.4282854314975,7.00645519693191,
1979,2,28,0.0559009201824665,0,0.6733401511529,7.3366593031306,
1979,3,1,0.0883841663599014,0,0.0714364356070405,8.50730212947516,
1979,3,2,0.663053810596466,0,0.372602231323526,0.573486903429995,
1979,3,3,0.0547126606106758,0,0.364535715991792,1.4210854715202e-14,
1979,3,4,0.217162743210793,0,0.135866758102225,-1.4210854715202e-14,
