Year,Month,Day,Forcing_Precipitation_mm/d,HBV_Snowfall_mm/d,HBV_Rainfall_mm/d,HBV_Snowmelt_mm/d,Observed_Streamflow_mm/d
1979,1,1,0.0402376092970371,0.0448277178226075,0,0,
1979,1,2,0.000325748056638986,0.00882509156569,-0.001286039652528,0,
1979,1,3,0.0841888636350632,-0.384174787643804,0.00774516408894203,0,
1979,1,4,3.78134989738464,2.46778558611157,0.00472323342623981,0,
1979,1,5,1.58341979980469,2.68977323918599,0,0,
1979,1,6,0.0357978641986847,0.691193915310393,0,0,
1979,1,7,0.0209510996937752,-0.0716623479344669,-0.00718478592151235,0,
1979,1,8,0.943243265151978,0.394958167307125,-0.258313127765419,0,
1979,1,9,4.56946802139282,1.49672564773073,1.54108812058758,0,
1979,1,10,56.0808563232422,1.88930804604313,28.1227252196006,0.791984849992492,
1979,1,11,22.1610450744629,2.28216856505179,36.8624512132388,1.33331612389766,
1979,1,12,9.69587516784668,2.91900319723499,13.2117892881435,0.548451443321417,
1979,1,13,1.74582374095917,2.04792826933531,3.88164438894867,0,
1979,1,14,10.7997140884399,2.80641939890307,3.40514843898461,0,
1979,1,15,1.22016048431396,3.00555130164789,3.67527673392077,0,
1979,1,16,0.335833251476288,0.450913362002133,0.427281540054139,0,
1979,1,17,0.14562414586544,0.137703521112666,0.108331070038659,0,
1979,1,18,0.039400190114975,0.0646349766079482,0.0291580543747045,0,
1979,1,19,5.82486295700073,1.41468537762067,1.29453158544186,0,
1979,1,20,6.85982322692871,1.5637316370421,4.76069180090886,2.07217775870528,
1979,1,21,4.15221309661865,0,5.5650351748269,3.25508524124329,
1979,1,22,0.873009085655212,0.37705932132743,2.16102241934543,1.07775375584144,
1979,1,23,0.0700253769755364,0.420356245684527,0.074115101380059,0,
1979,1,24,3.79388928413391,0.836728799579973,0.848924303725184,0,
1979,1,25,2.52337741851807,2.16674814162338,1.06730491898806,0,
1979,1,26,2.46091723442078,2.49422289783637,0,0,
1979,1,27,15.4670667648315,8.25021528344674,0.399834753290023,0,
1979,1,28,4.61927032470703,10.1994816055775,0.468513112994913,0,
