date,temperature_C,precipitation_mmd,pet_mmd,streamflow_mmd
1981-01-01,1.33613789081573,6.74805593490601,0.572783052921295,1.16220335955719
1981-01-02,-0.0470306277275085,9.1594705581665,0.364396959543228,1.16585234969709
1981-01-03,3.19614720344543,8.30548763275147,0.677295207977295,2.01606705229309
1981-01-04,1.81391334533691,7.44911050796509,0.215590924024582,3.24760122450833
1981-01-05,-1.78762602806091,5.21174049377441,0.521781206130981,2.0653284191817
1981-01-06,-2.309645652771,7.95272827148438,0.194518029689789,1.72597233617128
1981-01-07,-6.36022615432739,2.01172137260437,0.13750521838665,1.57180250276063
1981-01-08,-10.6850481033325,0.0527021326124668,0.0562282353639603,1.43587762004947
1981-01-09,-11.0498886108398,1.08181309700012,0.225353360176086,1.38387951055594
1981-01-10,-2.59229731559753,2.22814106941223,0.219647645950317,1.36563455985645
1981-01-11,-2.59905934333801,0.0676581040024757,0.138752177357674,1.28991801445359
1981-01-12,-3.72863054275513,0.955573379993439,0.128312915563583,1.275322053894
1981-01-13,-2.84627151489258,1.52996528148651,0.135879561305046,1.25342811305462
1981-01-14,-4.70140314102173,3.57528018951416,0.395606189966202,1.20416674616601
1981-01-15,-0.26506519317627,4.02174234390259,0.534298598766327,1.07918883387454
1981-01-16,-2.62972784042358,1.80149054527283,0.27665638923645,1.25616485565954
1981-01-17,0.524517774581909,2.87463068962097,0.428411811590195,1.32640791585256
1981-01-18,0.379138171672821,4.1530704498291,0.175809115171433,1.523453383407
1981-01-19,0.365202397108078,7.53476810455322,0.282337039709091,1.59643318620494
1981-01-20,-1.17509114742279,2.26713943481445,0.164805859327316,1.7962153963643
1981-01-21,-5.95372200012207,0.122858867049217,0.15267688035965,1.63565983020883
1981-01-22,-9.21183776855469,0.00173459202051163,0.15012389421463,1.4915247196829
1981-01-23,-9.78144073486328,0.00122574355918914,0.197113588452339,1.3674590549264
1981-01-24,-9.18052959442139,0.027067057788372,0.216100588440895,1.29174250952354
1981-01-25,-4.9672999382019,2.79832482337952,0.469365388154984,1.22606068700539
1981-01-26,-2.02168250083923,0.210849836468697,0.221603572368622,1.21237697398078
1981-01-27,-6.56257343292236,0.000935137912165374,0.114881940186024,1.17132583490694
1981-01-28,-8.21185874938965,9.17637080419809e-05,0.223376214504242,1.1229767155533
1981-01-29,-8.14062881469727,0,0.242011472582817,1.098346032109
1981-01-30,-9.14699840545654,0.000339769845595583,0.272337734699249,1.06732961591987
1981-01-31,-5.15209531784058,0,0.427691698074341,1.03540095219577
1981-02-01,-2.68252420425415,0,0.416330635547638,1.03175196205588
1981-02-02,-0.103082470595837,0.000172106083482504,0.439663767814636,1.01168251628644
1981-02-03,1.0153933763504,9.25056171417236,1.04548442363739,1.00529678354162
1981-02-04,1.98620355129242,6.34973382949829,0.315181195735931,1.81537259459876
1981-02-05,-0.858887255191803,2.87598896026611,0.312734693288803,1.8847034072568
1981-02-06,0.367654740810394,3.90015459060669,0.354403376579285,1.43952661018937
1981-02-07,3.48069071769714,1.54716527462006,0.359711706638336,1.99508535898868
1981-02-08,4.83632135391235,0.0161837451159954,0.391469955444336,3.16093770868577
1981-02-09,4.52008438110352,0.00439221085980535,0.468151807785034,2.44026215605612
1981-02-10,2.26412320137024,1.15825521945953,0.378643691539764,1.9731914181493
1981-02-11,-1.74924004077911,0.33584189414978,0.505749821662903,1.82905630762337
1981-02-12,-4.83569717407227,0.192427635192871,0.440714865922928,1.57180250276063
1981-02-13,-5.54360198974609,0.00357237528078258,0.561773002147675,1.43040413483962
1981-02-14,-5.2748818397522,0.000131490101921372,0.507305145263672,1.34921410422691
1981-02-15,-4.12650537490845,0,0.585315346717835,1.27714654896395
1981-02-16,-3.80113506317139,8.50004216772504e-05,0.722982525825501,1.21785045919062
1981-02-17,-2.78916549682617,0.00305412081070244,0.551364898681641,1.21693821165565
1981-02-18,-2.64637875556946,2.27616500854492,0.591671168804169,1.17771156765176
1981-02-19,-4.47621726989746,0.140664041042328,0.467699289321899,1.1512563891375
1981-02-20,-4.12020111083984,0.0512648709118366,0.447482705116272,1.11659098280848
1981-02-21,-4.01444387435913,0.446590811014175,0.532478332519531,1.09013580429423
1981-02-22,-4.48346471786499,0.0182199347764254,0.611573278903961,1.07462759619967
1981-02-23,-5.23397016525269,0.0209520291537046,0.482097059488297,1.04361118001054
1981-02-24,-3.39825034141541,0,0.712108135223389,1.04817241768541
1981-02-25,-3.53127026557922,0.0303998850286007,0.450661599636078,1.02719072438101
1981-02-26,-1.75433993339539,0.000202556620934047,0.841869294643402,0.988876327912086
1981-02-27,-2.68215179443359,0,1.18698644638062,0.977929357492395
1981-02-28,-2.22052693367004,2.97276067733765,1.00135469436646,0.946912941303271
1981-03-01,3.09412145614624,0.624224781990051,0.655692040920258,1.01989274410121
1981-03-02,3.10489153862,1.31042897701263,0.97013521194458,1.11841547787843
1981-03-03,3.23025488853455,4.45477437973022,0.748657643795013,1.08831130922428
1981-03-04,0.679120719432831,3.02229952812195,0.373217880725861,1.22697293454037
1981-03-05,1.29890501499176,0.00773685052990913,0.812718749046326,1.22149944933052
1981-03-06,3.05486536026001,1.13840985298157,1.14578998088837,1.16585234969709
1981-03-07,8.00205993652344,0.0810194164514542,1.55550050735474,1.1904830331414
1981-03-08,8.34651851654053,1.55386602878571,1.27447402477264,1.30268947994323
1981-03-09,10.4803495407105,4.25150775909424,1.75818848609924,1.42219390702486
1981-03-10,10.1723518371582,2.2411208152771,0.58564954996109,1.61011689922955
1981-03-11,13.1591501235962,5.69381427764893,1.86573672294617,1.58913520592514
1981-03-12,10.1286029815674,15.4603252410889,1.26467156410217,1.736007059056
1981-03-13,6.01894330978394,10.1763706207275,0.796602606773377,2.92557784466242
1981-03-14,6.00388622283936,0.0743953362107277,1.73393642902374,2.62271166305097
1981-03-15,5.24164438247681,1.05639231204987,1.3149117231369,1.77067246538502
1981-03-16,4.7553596496582,1.71130549907684,1.28165316581726,1.56450452248084
1981-03-17,3.07022476196289,4.20858812332153,1.22227787971497,1.46780628377357
1981-03-18,0.188836336135864,0.557046175003052,1.08667993545532,1.38387951055594
1981-03-19,1.91581463813782,0.000174060682184063,1.55866885185242,1.32184667817769
1981-03-20,5.96555280685425,0.305814892053604,1.96610867977142,1.24613013277482
1981-03-21,8.60155868530273,0,2.34499740600586,1.21602596412067
1981-03-22,8.95207405090332,0.00215151812881231,2.74409008026123,1.17041358737196
1981-03-23,10.2041254043579,2.7475414276123,2.03516721725464,1.13848492364786
1981-03-24,12.0845947265625,3.78971266746521,2.19278788566589,1.13666042857792
1981-03-25,14.2848024368286,0.51404470205307,1.26939761638641,1.14213391378776
1981-03-26,10.6227245330811,3.87840938568115,1.09526991844177,1.14578290392766
1981-03-27,7.01952457427979,0.0443811416625977,2.12323641777039,1.16220335955719
1981-03-28,8.43242168426514,0.00341888493858278,2.54476094245911,1.11294199266858
1981-03-29,11.5344047546387,0.0891824811697006,2.35979056358337,1.07097860605977
1981-03-30,10.9548826217651,0.0158097222447395,2.13137125968933,1.04999691275536
1981-03-31,10.6686992645264,0.00091469893231988,1.82644975185394,1.05455815043023
1981-04-01,13.625599861145,0.000476272514788434,2.45545125007629,1.01168251628644
1981-04-02,11.4563694000244,0.0108680250123143,2.02955722808838,0.980666100097318
1981-04-03,10.8652095794678,0.000963062746450305,2.68230605125427,0.97884160502737
1981-04-04,9.13806056976318,3.53027248382568,2.30391573905945,0.956947664187988
1981-04-05,6.54631328582764,1.21287024021149,0.924961984157562,0.965157892002756
1981-04-06,9.07258605957031,0.560911178588867,2.01142311096191,0.956947664187988
1981-04-07,11.381817817688,0,2.95978736877441,0.928667990603786
1981-04-08,12.6379566192627,6.12219858169556,2.30107402801514,0.925019000463889
1981-04-09,10.5702447891235,0.48465096950531,2.07120442390442,0.987051832842138
1981-04-10,11.7148380279541,0.00139921472873539,3.00441408157349,0.925931247998863
1981-04-11,11.6793594360352,0.00018335941422265,3.36577582359314,0.896739326879687
1981-04-12,12.7795562744141,3.12594920615084e-07,3.30560231208801,0.884880108925022
1981-04-13,14.0234994888306,0.00999284721910954,3.31846952438355,0.86937190083046
1981-04-14,13.0185623168945,0.216500073671341,2.25815629959106,0.873020890970357
1981-04-15,11.321515083313,0.0503941886126995,3.38787651062012,0.849302455061026
1981-04-16,9.04655838012695,0.0044745085760951,3.25328254699707,0.838355484641335
1981-04-17,3.3666262626648,0.0120908580720425,2.84307980537415,0.821022781476825
1981-04-18,0.290640443563461,0.0129217253997922,1.79447877407074,0.82011053394185
1981-04-19,0.378612130880356,0.0923869907855988,1.46221494674683,0.824671771616722
1981-04-20,3.84354305267334,0.00132993678562343,2.13968896865845,0.815549296266979
1981-04-21,4.46602344512939,0.000617493584286422,2.49562573432922,0.821935029011799
1981-04-22,3.73336482048035,0,2.25744009017944,0.807339068452211
1981-04-23,3.76914167404175,0.0194400437176228,1.74482905864716,0.819198286406876
1981-04-24,4.91241645812988,0.00015806537703611,1.91987228393555,0.813724801197031
1981-04-25,6.79547214508057,0.0101690078154206,2.37707257270813,0.815549296266979
1981-04-26,10.7949209213257,5.74841976165772,3.35087513923645,0.781796137472932
1981-04-27,3.32622265815735,4.90373659133911,1.20705807209015,0.842004474781232
1981-04-28,3.95228171348572,2.68431615829468,1.58624064922333,0.860249425480717
1981-04-29,4.3378643989563,0.705430388450623,1.58148574829102,0.873020890970357
1981-04-30,8.39984703063965,5.79800748825073,1.48644828796387,0.833794246966464
1981-05-01,8.00800704956055,12.8881378173828,1.13261866569519,0.873020890970357
1981-05-02,4.40639781951904,0.659682512283325,1.28958594799042,1.02810297191598
1981-05-03,4.99484252929688,0.216025456786156,1.67880547046661,0.914072030044198
1981-05-04,5.68462562561035,3.47072958946228,1.19540619850159,0.865722910690563
1981-05-05,4.79118013381958,4.59176874160767,1.73400902748108,0.85660043534082
1981-05-06,5.59489631652832,0.702741265296936,1.00560426712036,0.886704603994971
