"","IRF_x1"
"1",0.00107794152357938
"2",0.000477624920751233
"3",0.000347268692862598
"4",0.000278474666450587
"5",0.000240434520540729
"6",0.000218517656492487
"7",0.000159778001726781
"8",0.000224290075028846
"9",0.000120752790637469
"10",0.000123786590489151
"11",0.000131626533355429
"12",0.000156139368427145
"13",0.000167869925163894
"14",0.000164516729348371
"15",0.000130820405942793
"16",0.000214494531890607
"17",0.000207196242035021
"18",0.000203619774949354
"19",0.000153696835473576
"20",0.000124905337864507
"21",8.16775501586044e-05
"22",0.000113656250860656
"23",0.000170849083326855
"24",0.000143572835579424
"25",0.000115849040172564
"26",9.80191183392613e-05
"27",0.000105966102017882
"28",0.000122048615732067
"29",0.000155194706196187
"30",0.00017524671430612
"31",0.00012371867159536
"32",0.000138581413373221
"33",0.000115541076816768
"34",9.3823783439458e-05
"35",6.56477937186931e-05
"36",0.000129292194938086
"37",8.24080282636452e-05
"38",9.78539990890234e-05
"39",0.000102790527450221
"40",0.000151106590172311
"41",0.000139316325288279
"42",0.000190022572946341
"43",0.000158338670702682
"44",0.000161720290242502
"45",0.000113364491578329
"46",0.000145229982073056
"47",0.000114233119336129
"48",0.000125782200245628
"49",0.000112417465966829
"50",4.67811553753102e-05
"51",0.000105657776220585
"52",0.000127107053224912
"53",0.000108677733638969
"54",8.7531768680422e-05
"55",0.000130191304953535
"56",9.20349658689181e-05
"57",7.58709528960808e-05
"58",0.000105225126073017
"59",6.12312871191955e-05
"60",7.75048638292415e-05
"61",6.24294561609313e-05
"62",9.26412797435363e-05
"63",9.02575241494133e-05
"64",3.67614368518892e-05
"65",7.65196774508533e-05
"66",9.22399409991573e-05
"67",0.000119204124230316
"68",9.81865594306009e-05
"69",3.88671507427642e-05
"70",4.26287133665277e-05
"71",9.67740795441294e-05
"72",1.92083268507411e-05
"73",6.74346662563157e-05
"74",3.31616516351109e-05
"75",5.87165924899151e-05
"76",3.76603692334071e-05
"77",3.45642435542363e-05
"78",7.08574106818997e-07
"79",8.70525775797057e-05
"80",3.21228752592593e-05
"81",3.97966491370079e-05
"82",6.71260871351101e-05
