"","IRF_x1"
"1",0.00258541706391656
"2",0.029406698633082
"3",0.0354613138834444
"4",0.0270368228005208
"5",0.0210443093285346
"6",0.0151012042269632
"7",0.0120874631046867
"8",0.0100736517527953
"9",0.00870440581648294
"10",0.00882016779991247
"11",0.0106081615952043
"12",0.0102450491141273
"13",0.00900114676709265
"14",0.00749271356613677
"15",0.00698477756475147
"16",0.00645605117845318
"17",0.00559715373605509
"18",0.0056954897125946
"19",0.00506652825656397
"20",0.00609820147013557
"21",0.00723036606847585
"22",0.00850461755850104
"23",0.00961328376296686
"24",0.00815249796064788
"25",0.00574979481146068
"26",0.00243541862906991
"27",0.000400344026077216
"28",1.59288726052845e-05
"29",0.0018997869584458
"30",0.00288310674289312
"31",0.00162937780629421
"32",0.00104745038339497
"33",0.00164352893935613
"34",0.00274003946627925
"35",0.00183629225777964
"36",0.00291598666287196
"37",0.00214817314508043
"38",0.00167572867350768
