"","IRF_x1"
"1",0.593171468628161
"2",0.220490091308586
"3",0.0364465661141632
"4",0.0352736369661827
"5",0.0331480473881478
"6",0.0146394637923749
"7",0.0186174239815557
"8",0.0152420320968293
"9",0.0134319783453678
"10",0.0205765073992556
"11",0.0124068987178142
"12",0.0123009490363717
"13",0.00920373737987334
"14",0.00922018012212942
"15",0.0103908373003232
"16",0.0049603583776871
"17",0.00496407035624426
"18",0.00569997908880014
"19",0.00837837679656422
"20",0.0115918910646615
"21",0.0115759117853808
"22",0.0090218025442837
"23",0.0084607899351886
"24",0.0129924154149537
"25",0.00804937975867832
"26",0.00790835139415592
"27",0.00829492985384595
"28",0.00707177865398508
"29",0.00776526509927643
"30",0.00487078527706463
"31",0.00806874801596018
"32",0.00476728168750547
"33",0.0039097349027251
"34",0.00414795833895508
"35",0.00570925986466035
"36",0.00447083878392535
"37",0.00810826338171903
"38",0.00460390582975238
"39",0.00427664370518843
"40",0.012345477496947
"41",0.00664064316834275
"42",0.00542161222134991
"43",0.00715614482529348
"44",0.0101036315170772
"45",0.00321279054282171
"46",0.0113994856398227
"47",0.00210975764480397
"48",0.00544758886105295
"49",0.0027346397021037
"50",0.0133480961482412
"51",0.00218284319625597
"52",0.0107302849366768
"53",0.00799700265894229
"54",0.00511951943560017
"55",0.00616918173039178
"56",0.00807045034187799
"57",0.00571824048360372
"58",0.00756854323060131
"59",0.00589032926826666
"60",0.00121355698249261
"61",0.00364108787950313
"62",0.00526420335075168
"63",0.0099904681925971
"64",0.0079465486054134
"65",0.0111833526796873
"66",0.00402261896487543
"67",0.00278959984939945
"68",0.00804296861046767
"69",0.010283566241506
"70",0.00382841631941545
"71",0.00724321386200225
