"","IRF_x1"
"1",0.029281918822182
"2",0.0677734971282804
"3",0.0216282263326376
"4",0.0148458186926158
"5",0.0132210729902166
"6",0.00871278652503544
"7",0.0111146474623394
"8",0.0115345711651315
"9",0.00556716577738788
"10",0.00733386119401699
"11",0.00875182944357813
"12",0.00483834749885077
"13",0.00892100664379298
"14",0.00473083561453757
"15",0.00928089015550754
"16",0.00441574248302154
"17",0.00446753169856981
"18",0.00453694231068268
"19",0.00783546043217091
"20",0.00192639211941055
"21",0.00467409144297247
"22",0.00666384150526378
"23",0.00555519054440158
"24",0.00377245482989913
"25",0.00528252881100471
"26",0.00370697430160888
"27",0.0044292046310995
"28",0.005024390913106
"29",0.00503801354178779
"30",0.00624255482993389
"31",0.00247008336437758
"32",0.00576865730542774
"33",0.00211455009173579
"34",0.00380233728241411
"35",0.00577633975584863
"36",0.00287193326224862
"37",0.00748694047096962
"38",0.00360887321699058
"39",0.00464041169385745
"40",0.00221719259608343
"41",0.00313987964457697
"42",0.0039824856899032
"43",0.00628498631326383
"44",0.00357664943034387
"45",0.00463353896682425
"46",0.00360808934869238
"47",0.00344690447867749
"48",0.00316763844130284
"49",0.0024198689932879
"50",0.00354631862116082
"51",0.00236218196781093
"52",0.00267692432098645
"53",0.00481786721654304
"54",0.00494729574401011
"55",0.0038877260156749
"56",0.00401476137570849
"57",0.0028339446163841
"58",0.00216990465941078
"59",0.00323879207034121
"60",0.00324630251205627
"61",0.00259570860841487
"62",0.00312313442483735
"63",0.00358492308030369
"64",0.00289387050057515
"65",0.00420691468275612
"66",0.00235413455381978
"67",0.00297437014643235
"68",0.00351802633960393
"69",0.00285003802487394
"70",0.00264328011214429
"71",0.00284373857248967
"72",0.00278929822510561
"73",0.00355116816674028
"74",0.00294324192124897
"75",0.00285864369035608
"76",0.00278555029349098
"77",0.00260874106287294
"78",0.00359977253035387
"79",0.00154285035531507
"80",0.00527157522648253
"81",0.00373490099030304
"82",0.00232422721025591
"83",0.0030902614566849
"84",0.00490154742456822
"85",0.00248752591881526
"86",0.00536549729348666
"87",0.003486951670579
"88",0.00268673630848392
"89",0.00489034030072921
"90",0.00296872226151017
"91",0.00224128777225052
"92",0.00292348704753269
"93",0.00237530209253533
"94",0.00257976884285189
"95",0.00300258301524859
"96",0.00275210500940618
"97",0.00411892436212974
"98",0.0029425207904116
"99",0.00377210415980178
"100",0.00300915397260054
"101",0.00568851218428623
