"","catchment_no","criteria","n_windows","sd_windows","nrmse","r2","nse","kge","longitude","latitude","region"
"1054",1508,best_rmse,3,0.509901951359279,0.641871914779939,0.233358515317685,0.233358515317685,0.413609153397099,-139.496932983,63.0825004578,n.a.
"1055",1509,best_aic,2,0.454606056566195,1.14209610264789,0.16492555839069,0.16492555839069,0.337414503914303,-131.490905762,63.3335189819,n.a.
"1056",1509,best_bic,2,0.351188458428425,1.14872002113132,0.164082062344241,0.164082062344241,0.325470836832364,-131.490905762,63.3335189819,n.a.
"1057",151,best_aic,2,0.568624070307733,2.29999099877055,0.297184740303188,0.297184740303188,0.313435775583959,-115.0110168,52.92990875,n.a.
"1058",151,best_bic,2,0.725718035235908,2.42506873388671,0.299788135348214,0.299788135348214,0.298992320483144,-115.0110168,52.92990875,n.a.
"1059",151,best_rmse,2,0.58309518948453,2.27747134272198,0.306152389859294,0.306152389859294,0.309654644364091,-115.0110168,52.92990875,n.a.
"1060",1510,best_aic,2,0.568624070307733,1.01686507436184,-6.74439188864327,-6.74439188864327,0.0491033635149902,-134.139175415,64.0149993896,n.a.
"1061",1510,best_bic,1,0,1.03239999922722,-41.0352871167416,-41.0352871167416,-0.318518492600234,-134.139175415,64.0149993896,n.a.
"1062",1512,best_aic,2,0.435889894354067,0.970502360242335,0.177800549127221,0.177800549127221,0.294579491182432,-139.254440308,63.2822189331,n.a.
"1063",1512,best_bic,2,0,0.95522469921581,0.174649371290217,0.174649371290217,0.306503073061201,-139.254440308,63.2822189331,n.a.
"1064",1512,best_rmse,2,0.435889894354067,0.973824446077459,0.179608266498146,0.179608266498146,0.293936015561935,-139.254440308,63.2822189331,n.a.
"1065",1513,best_aic,2,0.33166247903554,1.11066231966898,0.0466108053727518,0.0466108053727518,0.107859487257109,-137.269439697,63.6111106873,n.a.
"1066",1513,best_bic,1,0.2,1.09214440240539,0.0428033779164977,0.0428033779164977,0.121550808042955,-137.269439697,63.6111106873,n.a.
"1067",1514,best_aic,2,0.2,1.07894010855169,0.0848447542894698,0.0848447542894698,0.15828942668355,-139.407775879,64.0427780151,n.a.
"1068",1514,best_bic,1,0.408248290463863,1.05637661117026,0.0920972306610348,0.0920972306610348,0.167854150716217,-139.407775879,64.0427780151,n.a.
"1069",1514,best_rmse,2,0.5,1.07007724860332,0.0859299185027327,0.0859299185027327,0.159755348326086,-139.407775879,64.0427780151,n.a.
"1070",1515,best_aic,2,0.4,1.10457264802011,0.109904633767737,0.109904633767737,0.166759354426155,-138.596282959,64.0019683838,n.a.
"1071",1515,best_bic,2,0.5,1.10359396017216,0.116120593549323,0.116120593549323,0.16748878814074,-138.596282959,64.0019683838,n.a.
"1072",1515,best_rmse,2,0.476095228569523,1.08893562322302,0.11512302773222,0.11512302773222,0.18115953075561,-138.596282959,64.0019683838,n.a.
"1073",1517,best_aic,1,0.374165738677394,1.77012979453975,0.0300083760899478,0.0300083760899478,-0.0021260163873864,-139.629577637,63.7700004578,n.a.
"1074",1517,best_bic,1,0,1.83568353999038,0.0257936264660175,0.0257936264660175,-0.00853001506363645,-139.629577637,63.7700004578,n.a.
"1075",1517,best_rmse,2,0.489897948556636,1.77542745663991,0.0338550538015065,0.0338550538015065,0.00675103774732316,-139.629577637,63.7700004578,n.a.
"1076",1518,best_aic,2,0.506622805119022,0.68524990803273,0.351077181534791,0.351077181534791,0.475749527630091,-141.197784424,64.7894363403,n.a.
"1077",1518,best_bic,2,0.5,0.689603979999593,0.357063642603118,0.357063642603118,0.464474450067237,-141.197784424,64.7894363403,n.a.
"1078",1518,best_rmse,3,0.506622805119022,0.686300851726406,0.346977231833256,0.346977231833256,0.477907662171239,-141.197784424,64.7894363403,n.a.
"1079",1519,best_aic,1,0.650640709864771,1.94041145827938,0.163533895842364,0.163533895842364,0.153373324274031,-138.402786255,66.4272232056,n.a.
"1080",1519,best_bic,1,0.476095228569523,1.9991193661456,0.153597566780312,0.153597566780312,0.132289351815867,-138.402786255,66.4272232056,n.a.
"1081",1519,best_rmse,2,0.613731754650732,1.99551085950722,0.150268629782032,0.150268629782032,0.138439378317758,-138.402786255,66.4272232056,n.a.
"1082",1521,best_aic,2,0.351188458428425,2.2792100539522,0.0494503328242731,0.0494503328242731,-0.0387427081054057,-136.709213257,66.4434661865,n.a.
"1083",1521,best_bic,1,0,2.28268323734331,0.0484978310500712,0.0484978310500712,-0.0390719723310854,-136.709213257,66.4434661865,n.a.
"1084",1521,best_rmse,2,0.5,2.2791829480113,0.0505622350152559,0.0505622350152559,-0.0350484766051067,-136.709213257,66.4434661865,n.a.
"1085",1522,best_aic,2,0.472581562625261,2.1892547318664,0.0367800149000671,0.0367800149000671,-0.0526651772844447,-139.696395874,67.634437561,n.a.
"1086",1522,best_bic,1,0.2,2.14910847676519,0.0413313640611042,0.0413313640611042,-0.0521901528875934,-139.696395874,67.634437561,n.a.
"1087",1522,best_rmse,2,0.597215762238964,2.13149683000065,0.0365812956808314,0.0365812956808314,-0.0642220759179689,-139.696395874,67.634437561,n.a.
"1088",1524,best_aic,3,0.653197264742181,1.5228327980815,0.146703239282,0.146703239282,0.143563606358132,-140.891113281,67.4241714478,n.a.
"1089",1524,best_bic,2,0.522812904711937,1.52017732916615,0.150755327178993,0.150755327178993,0.145821789181735,-140.891113281,67.4241714478,n.a.
"1090",1524,best_rmse,2,0.522812904711937,1.52416003938342,0.149953914609072,0.149953914609072,0.142792225098779,-140.891113281,67.4241714478,n.a.
"1091",1525,best_aic,2,0.476095228569523,1.01388395598651,0.0786534335036868,0.0786534335036868,0.104193750278951,-128.906936646,60.0508308411,n.a.
"1092",1525,best_bic,2,0.5,1.00873736307529,0.0738445068734934,0.0738445068734934,0.105764948467747,-128.906936646,60.0508308411,n.a.
"1093",1525,best_rmse,2,0.541602560309064,1.01426621928044,0.0781523003119822,0.0781523003119822,0.10522820793994,-128.906936646,60.0508308411,n.a.
"1094",1527,best_aic,2,0.665832811847939,1.13538143600744,-0.0628477336182258,-0.0628477336182258,-0.129966255541942,-129.550003052,60.2041702271,n.a.
"1095",1527,best_bic,1,0.472581562625261,1.1418765663836,-0.0558793006898837,-0.0558793006898837,-0.109381793263305,-129.550003052,60.2041702271,n.a.
"1096",1527,best_rmse,3,0.645497224367903,1.13068512012095,-0.0945907227021431,-0.0945907227021431,-0.134671718392641,-129.550003052,60.2041702271,n.a.
"1097",1528,best_aic,3,0.577350269189626,1.00091937366988,-0.158644886455932,-0.158644886455932,-0.218186083361607,-129.702774048,60.15832901,n.a.
"1098",1528,best_bic,2,0.737111479583199,0.958998259803952,-0.0954789687906277,-0.0954789687906277,-0.244654408053433,-129.702774048,60.15832901,n.a.
"1099",1528,best_rmse,3,0.435889894354067,1.05157229626246,-0.190444759626127,-0.190444759626127,-0.275238215846719,-129.702774048,60.15832901,n.a.
"1100",1529,best_aic,2,0.489897948556636,0.96778419724674,0.20988965577517,0.20988965577517,0.234055173921431,-129.118896484,60.4738883972,n.a.
"1101",1529,best_bic,2,0.493288286231625,0.960989169249497,0.214967191856761,0.214967191856761,0.24021339507361,-129.118896484,60.4738883972,n.a.
"1102",153,best_aic,2,0.7,1.28707388868845,-0.162780635115835,-0.162780635115835,-0.255012875158439,-119.0066681,52.98627853,n.a.
"1103",153,best_bic,1,0.650640709864771,1.27763384340117,-0.160829555307676,-0.160829555307676,-0.261299250606531,-119.0066681,52.98627853,n.a.
"1104",153,best_rmse,2,0.737111479583199,1.28345700351974,-0.160828125726391,-0.160828125726391,-0.251376220836071,-119.0066681,52.98627853,n.a.
"1105",1531,best_aic,2,0.778888096369862,0.607249712333483,-0.0962192404368422,-0.0962192404368422,0.267988397212168,-126.227500916,59.4541702271,n.a.
"1106",1531,best_bic,2,0.611010092660779,0.605734289758283,-0.0542504908027251,-0.0542504908027251,0.257125962667501,-126.227500916,59.4541702271,n.a.
"1107",1531,best_rmse,2,0.866025403784439,0.609916718168499,-0.109442407510826,-0.109442407510826,0.274951508935064,-126.227500916,59.4541702271,n.a.
"1108",1532,best_aic,2,0.5,0.527405033694065,-0.206642283883422,-0.206642283883422,0.162564073209816,-126.480560303,59.5533294678,n.a.
"1109",1532,best_bic,2,0.597215762238964,0.514592390165887,-0.162751444801492,-0.162751444801492,0.199745520777425,-126.480560303,59.5533294678,n.a.
"1110",1532,best_rmse,2,0.597215762238964,0.517136774456838,-0.211548482953383,-0.211548482953383,0.19933131620097,-126.480560303,59.5533294678,n.a.
"1111",1533,best_aic,1,0,2.78080678268705,0.191594044695458,0.191594044695458,0.161637683729421,-123.318893433,58.8923912048,n.a.
"1112",1533,best_bic,1,0,2.72344138908677,0.190346644823217,0.190346644823217,0.153925899963986,-123.318893433,58.8923912048,n.a.
"1113",1533,best_rmse,3,0.509901951359279,2.75883304025934,0.197156716826907,0.197156716826907,0.163857379997174,-123.318893433,58.8923912048,n.a.
"1114",1534,best_aic,2,0.571547606649408,3.24020617928392,0.240496184225025,0.240496184225025,0.192502839609934,-122.715583801,58.1059989929,n.a.
"1115",1534,best_bic,1,0.408248290463863,3.26894300872884,0.239003403640443,0.239003403640443,0.184487225378238,-122.715583801,58.1059989929,n.a.
"1116",1534,best_rmse,2,0.5,3.29931046459288,0.236127094017142,0.236127094017142,0.188846571577519,-122.715583801,58.1059989929,n.a.
"1117",1535,best_aic,2,0.374165738677394,0.908978098748769,0.329195939892124,0.329195939892124,0.409239106833799,-125.410751343,61.5299682617,n.a.
"1118",1535,best_bic,2,0.476095228569523,0.913753593983484,0.326407477972058,0.326407477972058,0.41018958716918,-125.410751343,61.5299682617,n.a.
"1119",1535,best_rmse,2,0.5,0.913151519213012,0.330187087608699,0.330187087608699,0.410730080690424,-125.410751343,61.5299682617,n.a.
"1120",1536,best_aic,2,0.374165738677394,1.04159602813657,0.266194439380851,0.266194439380851,0.307664912091065,-125.797027588,61.6361083984,n.a.
"1121",1536,best_bic,1,0.458257569495584,1.05711499037594,0.250988794139219,0.250988794139219,0.301175856438028,-125.797027588,61.6361083984,n.a.
"1122",1536,best_rmse,2,0.5,1.02601725742648,0.265745655692124,0.265745655692124,0.31621151913074,-125.797027588,61.6361083984,n.a.
"1123",1539,best_aic,2,0.541602560309064,0.856699268025637,0.305468536679941,0.305468536679941,0.373844194052241,-123.475418091,60.2415618896,n.a.
"1124",1539,best_bic,2,0.489897948556636,0.857849730302324,0.299928291781334,0.299928291781334,0.368312492015933,-123.475418091,60.2415618896,n.a.
"1125",1539,best_rmse,2,0.5,0.856033460109187,0.303216829522321,0.303216829522321,0.372841696369854,-123.475418091,60.2415618896,n.a.
"1126",1540,best_aic,2,0.509901951359279,0.857407478899589,0.327127744364196,0.327127744364196,0.401728996858979,-121.227966309,61.7427215576,n.a.
"1127",1540,best_bic,2,0.571547606649408,0.847607476392684,0.338751161620094,0.338751161620094,0.407483867657778,-121.227966309,61.7427215576,n.a.
"1128",1540,best_rmse,2,0.645497224367903,0.850881677617335,0.33852642770771,0.33852642770771,0.406708497865711,-121.227966309,61.7427215576,n.a.
"1129",1541,best_aic,2,0.687992248018343,2.7523863064165,-0.00483433916204784,-0.00483433916204784,0.0190997654251313,-122.09425354,61.3335800171,n.a.
"1130",1541,best_bic,1,0.2,2.60814821190058,0.0366011728271169,0.0366011728271169,0.0670523408311999,-122.09425354,61.3335800171,n.a.
"1131",1541,best_rmse,2,0.746100976186646,2.65483480999065,0.0540626861241767,0.0540626861241767,0.0655592890804783,-122.09425354,61.3335800171,n.a.
"1132",1542,best_aic,1,0.408248290463863,3.44374811139848,-25.6961853600879,-25.6961853600879,-1.02935719337698,-121.456283569,61.4163093567,n.a.
"1133",1542,best_bic,1,0.2,7.11649472420761,-698.027176343394,-698.027176343394,-5.00880408535362,-121.456283569,61.4163093567,n.a.
"1134",1542,best_rmse,2,0.778888096369862,3.06160508706919,-18.4909907502406,-18.4909907502406,-0.765833601698981,-121.456283569,61.4163093567,n.a.
"1135",1543,best_aic,2,0.611010092660779,1.46797919166297,0.115421961280955,0.115421961280955,0.189709193133829,-119.843063354,61.1398086548,n.a.
"1136",1543,best_bic,2,0.506622805119022,1.47839437150754,0.103187440125644,0.103187440125644,0.169514048126969,-119.843063354,61.1398086548,n.a.
