"","catchment_no","criteria","n_windows","sd_windows","nrmse","r2","nse","kge","longitude","latitude","region"
"1786","1731","best_rmse","3","0.33166247903554","0.901696720697174","0.525003702994596","0.525003702994596","0.582540377522729","-82.06028","35.68583","NA"
"1787","1732","best_aic","3","0.33166247903554","0.890382991485944","0.593810505452052","0.593810505452052","0.6341982398281","-81.71194","35.83361","NA"
"1788","1732","best_bic","3","0.276887462097269","0.891240011708989","0.579961674857895","0.579961674857895","0.640345323951957","-81.71194","35.83361","NA"
"1789","1732","best_rmse","3","0.408248290463863","0.877965909300956","0.60030394611267","0.60030394611267","0.633303613266023","-81.71194","35.83361","NA"
"1790","1733","best_aic","3","0.458257569495584","1.07066185565394","0.448477438999763","0.448477438999763","0.574781816889869","-81.40333","35.68444","NA"
"1791","1733","best_bic","3","0.509901951359279","1.05344854878166","0.450084753717214","0.450084753717214","0.562051499870635","-81.40333","35.68444","NA"
"1792","1733","best_rmse","3","0.458257569495584","1.04557932058506","0.450446929601642","0.450446929601642","0.568170882384614","-81.40333","35.68444","NA"
"1793","1734","best_aic","3","0.2","1.03091094671807","0.499727477396222","0.499727477396222","0.644651841348067","-81.56704","35.59069","NA"
"1794","1734","best_bic","3","0","1.0602423816743","0.493270166940153","0.493270166940153","0.633480177503498","-81.56704","35.59069","NA"
"1795","1734","best_rmse","3","0.2","1.02015551758686","0.500977934955501","0.500977934955501","0.635269510024018","-81.56704","35.59069","NA"
"1796","1735","best_aic","3","0.435889894354067","0.735573482356693","0.568399137937321","0.568399137937321","0.632283958971273","-82.1115","35.42345","NA"
"1797","1735","best_bic","3","0.435889894354067","0.747489085901074","0.572523113608667","0.572523113608667","0.649488543478044","-82.1115","35.42345","NA"
"1798","1735","best_rmse","3","0.476095228569523","0.732599916065833","0.561348918331869","0.561348918331869","0.626707415364957","-82.1115","35.42345","NA"
"1799","1736","best_aic","3","0.276887462097269","1.06064967980649","0.438011950576087","0.438011950576087","0.618650413996714","-81.68222","35.49306","NA"
"1800","1736","best_bic","3","0","1.0679360100702","0.436430941727031","0.436430941727031","0.61503465495653","-81.68222","35.49306","NA"
"1801","1736","best_rmse","3","0.2","1.04982250274998","0.434120151696773","0.434120151696773","0.621521357294879","-81.68222","35.49306","NA"
"1802","1737","best_aic","2","0.458257569495584","0.451386915556854","0.717738442680307","0.717738442680307","0.756411043018102","-83.30599","34.81398","NA"
"1803","1737","best_bic","2","0.458257569495584","0.452640889468283","0.712923015138234","0.712923015138234","0.760727454415975","-83.30599","34.81398","NA"
"1804","1737","best_rmse","2","0.489897948556636","0.442604122849221","0.721068598543649","0.721068598543649","0.767794734343511","-83.30599","34.81398","NA"
"1805","1738","best_aic","2","0.476095228569523","0.614651535549849","0.62985706508773","0.62985706508773","0.662751249334838","-83.53044","34.89037","NA"
"1806","1738","best_bic","2","0.476095228569523","0.608131569399982","0.633413782310978","0.633413782310978","0.67761720337664","-83.53044","34.89037","NA"
"1807","1738","best_rmse","2","0.408248290463863","0.608440889400392","0.634720595388301","0.634720595388301","0.667680699092234","-83.53044","34.89037","NA"
"1808","1739","best_aic","1","0.768114574786861","3.4644864776007","0.210873212333365","0.210873212333365","0.357047223056242","-82.85792","33.68263","NA"
"1809","1739","best_bic","1","0.748331477354788","3.37566165530715","0.158395039085301","0.158395039085301","0.347558847867607","-82.85792","33.68263","NA"
"1810","1739","best_rmse","2","0.8","3.32667948087205","0.173436647982074","0.173436647982074","0.356116577966705","-82.85792","33.68263","NA"
"1811","174","best_aic","2","0.568624070307733","1.71966405521805","0.0276627776972762","0.0276627776972762","0.0717769598578485","-102.0738907","51.99777985","NA"
"1812","174","best_bic","2","0.525991127935317","1.70405637700369","0.0312137657860028","0.0312137657860028","0.0566607635443931","-102.0738907","51.99777985","NA"
"1813","174","best_rmse","3","0.276887462097269","1.64333545541234","0.0367961176143915","0.0367961176143915","0.0589420141443934","-102.0738907","51.99777985","NA"
"1814","1740","best_aic","2","0.58309518948453","2.53213188571121","0.392467211295636","0.392467211295636","0.366494893281777","-82.18179","33.7293","NA"
"1815","1740","best_bic","2","0.690410505906933","2.57794408976334","0.397386929612505","0.397386929612505","0.355221930630982","-82.18179","33.7293","NA"
"1816","1740","best_rmse","3","0.374165738677394","2.545416988855","0.399989058536763","0.399989058536763","0.357214279080941","-82.18179","33.7293","NA"
"1817","1741","best_aic","3","0.435889894354067","1.96657757865311","0.220888113823055","0.220888113823055","0.36809538091192","-81.81539","32.93766","NA"
"1818","1741","best_bic","2","0.489897948556636","2.01102791833648","0.194058993529915","0.194058993529915","0.370806666807035","-81.81539","32.93766","NA"
"1819","1741","best_rmse","3","0.408248290463863","1.96287164029335","0.209882632946508","0.209882632946508","0.369489222666324","-81.81539","32.93766","NA"
"1820","1742","best_aic","3","0.276887462097269","1.82096660882623","0.348549702097169","0.348549702097169","0.325810800159323","-81.48817","32.16798","NA"
"1821","1742","best_bic","3","0.489897948556636","1.78681246623477","0.354259191973835","0.354259191973835","0.343592304945957","-81.48817","32.16798","NA"
"1822","1742","best_rmse","3","0.2","1.80569825619167","0.351252321978986","0.351252321978986","0.336762929592193","-81.48817","32.16798","NA"
"1823","1743","best_aic","3","0.678232998312527","2.25682340429115","0.453159730088654","0.453159730088654","0.457355450452609","-83.72351","33.09985","NA"
"1824","1743","best_bic","2","0.5","2.21607899011198","0.460547762128654","0.460547762128654","0.466819785058411","-83.72351","33.09985","NA"
"1825","1743","best_rmse","3","0.439696865275764","2.24052012148219","0.457190453207805","0.457190453207805","0.463237271511538","-83.72351","33.09985","NA"
"1826","1744","best_aic","2","0.5","1.45383856203533","0.398159916777006","0.398159916777006","0.452423583333165","-83.50167","32.23944","NA"
"1827","1744","best_bic","2","0.374165738677394","1.42285323667837","0.431228381322279","0.431228381322279","0.478063742990516","-83.50167","32.23944","NA"
"1828","1744","best_rmse","2","0.476095228569523","1.46404532291162","0.402573906972852","0.402573906972852","0.451245642036436","-83.50167","32.23944","NA"
"1829","1745","best_aic","3","0.489897948556636","2.00673361332192","0.226802275325791","0.226802275325791","0.297411348278173","-82.92194","31.99139","NA"
"1830","1745","best_bic","2","0.476095228569523","1.97935258104357","0.220495757673246","0.220495757673246","0.309089566461036","-82.92194","31.99139","NA"
"1831","1745","best_rmse","3","0.435889894354067","2.01618641165213","0.209450802976098","0.209450802976098","0.299256022264251","-82.92194","31.99139","NA"
"1832","1746","best_aic","3","0.33166247903554","1.56556991636409","0.410129231225997","0.410129231225997","0.474212021064382","-83.48128","33.25236","NA"
"1833","1746","best_bic","3","0.506622805119022","1.58866150151711","0.405514722311779","0.405514722311779","0.459750341844606","-83.48128","33.25236","NA"
"1834","1746","best_rmse","3","0.374165738677394","1.55433894304239","0.409301633680704","0.409301633680704","0.474893522290997","-83.48128","33.25236","NA"
"1835","1747","best_aic","3","0.33166247903554","1.61296960331047","0.398615898903869","0.398615898903869","0.393854943961794","-82.0815","30.35885","NA"
