"","IRF_x1"
"1",0.00225800722664734
"2",0.0078650604805513
"3",0.0136880924650529
"4",0.0178803017015038
"5",0.0192970621279121
"6",0.0191353762626043
"7",0.0178015114960101
"8",0.0161660453020411
"9",0.0143338471494091
"10",0.012838996371897
"11",0.0109602787829555
"12",0.00912728379173273
"13",0.00765252465187612
"14",0.00818532021414712
"15",0.00780795365605696
"16",0.00687059611612878
"17",0.00582637772171423
"18",0.00493146981018814
"19",0.00415198625437307
"20",0.00335359667999911
"21",0.00260547113036626
"22",0.00212800026248323
"23",0.00145831383541768
"24",0.000707514837321944
