"","IRF_x1"
"1",0.0614745837282045
"2",0.196262537262823
"3",0.08196792706872
"4",0.0632729289717113
"5",0.0448768599467785
"6",0.0375987753778102
"7",0.0304407645212105
"8",0.0262276233371835
"9",0.0240483706896419
"10",0.0200954378838689
"11",0.0155238411841733
"12",0.0144284758713893
"13",0.013172064856312
"14",0.0129278446543007
"15",0.0100468594207276
"16",0.00815762359487014
"17",0.011187537518682
"18",0.0115151025245381
"19",0.00831536517544109
"20",0.00696074065813841
"21",0.0130591709130937
"22",0.0106907939333767
"23",0.00741136182808434
"24",0.00809946495663276
"25",0.00965866744632796
"26",0.0130495846175887
"27",0.00443882941150478
"28",0.0088083458304433
"29",0.00971916474046179
"30",0.00871025206109901
"31",0.00516458036110571
"32",0.00522524555923603
"33",0.0065720549477944
"34",0.0105628105320671
"35",0.00630495355279632
"36",0.00657828281642748
"37",0.00726336824515624
"38",0.00426072541467579
"39",0.00557467802955759
"40",0.00714403200071067
"41",0.00664506363730581
"42",0.0110795691097986
"43",0.00464255103201573
"44",0.00515556448458246
"45",0.00379042314691811
"46",0.00494306310955674
"47",0.00764041869597887
"48",0.00341061243925402
"49",0.00456099831425438
"50",0.0063536791160039
"51",0.00332926491018053
"52",0.00663629289239947
"53",0.00500659110224802
"54",0.00528502539540576
"55",0.00464865898802603
"56",0.00389242272313019
"57",0.00446669493438933
"58",0.00659136222271676
"59",0.0100921495651794
"60",0.00443165932922154
"61",0.00829909093322852
"62",0.0056542155686232
"63",0.00493992653370425
"64",0.00732209963959743
"65",0.00582893196223014
"66",0.00442606181405609
"67",0.00775752745097037
"68",0.00546416562065022
"69",0.00663038440231572
"70",0.00759945118417591
"71",0.00568885305968655
"72",0.00382263373289177
"73",0.00578325126041252
"74",0.00615653502197548
"75",0.00518473163193876
"76",0.00390007294538273
"77",0.00486756879675049
"78",0.00995712144293057
"79",0.00375882376487338
"80",0.00418644638278222
"81",0.003081815327468
"82",0.0054326563188386
"83",0.00620698265651816
"84",0.00491734067621184
"85",0.00426204634338739
"86",0.00658717904519379
"87",0.00738581153419659
"88",0.00894262303976356
"89",0.0069149653135994
"90",0.00233341290069665
"91",0.00264109387465094
"92",0.00115879465438337
"93",0.0016939107548725
"94",0.00244406167200702
"95",0.00220628475088604
"96",0.00413439839501793
"97",0.00386688920654695
"98",0.00358559154068658
"99",0.0028030340341144
