"","IRF_x1"
"1",0.0439733842876266
"2",0.112335912145782
"3",0.0939349992391344
"4",0.0607793992790702
"5",0.0430802537657464
"6",0.0311119285308393
"7",0.0220577784527371
"8",0.018831012236067
"9",0.0153109192525144
"10",0.012849068272216
"11",0.0105773553849008
"12",0.00978286243705481
"13",0.0091672594222911
"14",0.0103597428283072
"15",0.00905729786892617
"16",0.0136478627194542
"17",0.0131614307754933
"18",0.0166149434717036
"19",0.015184964448891
"20",0.00985834964520868
"21",0.00578975298523783
"22",0.00731234284272361
"23",0.010124199515599
"24",0.00805707029881259
"25",0.0101985219647266
"26",0.0129996097678018
"27",0.011945595098534
"28",0.0104206486085231
"29",0.00800766050869108
"30",0.0100605200249594
"31",0.00809329313557658
"32",0.0121587352826541
"33",0.00906175154817342
"34",0.00522298867331523
"35",0.00706124664735116
"36",0.0104780879753432
"37",0.00629614581590965
"38",0.00514793725863386
"39",0.00614359324916037
"40",0.0069292072018976
"41",0.00479105454865539
"42",0.0060705755116484
"43",0.0105954924571873
"44",0.00828175459229677
"45",0.007895191646979
"46",0.00592099257032187
"47",0.00568444800866877
"48",0.00449219493338348
"49",0.0101635490947837
"50",0.00675800875406923
"51",0.00360589531532684
"52",0.0056936021437455
"53",0.008314083618699
"54",0.00420551997856542
"55",0.00551590082385772
"56",0.0063640438297772
"57",0.00424644540588934
"58",0.00334626580332347
"59",0.00353888486405781
"60",0.00611315171682278
"61",0.00209979390034689
"62",0.00539849407348348
"63",0.00536379235140218
"64",0.00460707362475902
"65",0.00693285606853149
"66",0.00804156652875568
"67",0.00974923935612796
"68",0.00520732513951989
"69",0.00481013714930968
"70",0.00983143236923076
"71",0.00761909290275871
"72",0.00386532997216064
"73",0.00600496553567042
"74",0.00612493795353621
"75",0.00583824922510437
"76",0.00431310050964299
"77",0.00428863583871232
"78",0.00603573506252045
"79",0.00675918447139189
"80",0.00328934741008278
"81",0.00388826044571668
"82",0.00711191353561226
"83",0.00328546789464464
"84",0.00388346881112252
"85",0.00546012518112541
"86",0.00759495798538104
"87",0.00352728238138156
"88",0.00566474669818965
"89",0.00744495775527183
"90",0.00564201994681432
"91",0.00456264668373949
"92",0.0035879526863606
"93",0.00564896124864606
"94",0.00726676154254622
"95",0.00706788793092591
"96",0.00672734421535767
"97",0.00574218530480613
"98",0.00494331689259622
"99",0.00391121401265965
"100",0.0020238111805855
"101",0.00475556965499693
