"","catchment_no","n_bad_runs","mean_kge","median_kge","AR_order","my_kge","country"
"212","1272",0,0.746315591287958,0.74977633406488,1,0.362532462157241,"CA"
"213","1274",0,0.947863669527562,0.94672602322719,2,0.108974664188781,"CA"
"214","1275",0,0.686192372906701,0.686283429118956,1,-0.114419275724732,"CA"
"215","1276",0,0.792673235550737,0.797610978528189,2,-0.468002998542161,"CA"
"216","1277",0,0.750582327634586,0.748593279444973,3,0.279755313701544,"CA"
"217","1284",0,0.944722617058125,0.94426448126656,3,NA,"CA"
"218","1285",0,0.803719897415185,0.800676395665763,2,NA,"CA"
"219","1286",0,0.947107388939487,0.944234729927592,2,NA,"CA"
"220","1287",0,0.986069770976123,0.986205550148992,3,NA,"CA"
"221","1289",0,0.989568669585272,0.989142124609085,2,0.0781288895675414,"CA"
"222","129",0,0.997270110997497,0.997323841393093,2,0.331035005536164,"CA"
"223","1290",0,0.957795008634685,0.958934438925695,3,0.111099149859158,"CA"
"224","1291",0,0.704610431691331,0.710542053143606,2,-0.306158803276831,"CA"
"225","1293",0,0.915231722715827,0.915216907943093,3,0.126670586174583,"CA"
"226","1295",0,0.954705756025094,0.954541081823726,2,0.12152066237706,"CA"
"227","1296",0,0.607362032952293,0.633940907286759,1,-0.418526593457038,"CA"
"228","1297",0,0.952974614655518,0.95291617096127,3,0.169753420612387,"CA"
"229","1299",0,0.992774426391455,0.993349883803775,2,0.248483987604523,"CA"
"230","1300",0,0.988955739368644,0.988754022790253,2,0.0450281978396977,"CA"
"231","1301",0,0.991325370492753,0.990802846511095,2,0.216833857879201,"CA"
"232","1302",0,0.989596635319021,0.989075967226623,2,0.25955198127365,"CA"
"233","1303",0,0.982724580942342,0.981865955681662,2,0.0937836237466306,"CA"
"234","1304",0,0.977501341995038,0.977213767098646,2,0.0670323556399171,"CA"
"235","1306",0,0.977839537020036,0.977366560535704,2,0.120434567270406,"CA"
"236","1311",0,0.998111651401175,0.998111603445954,1,0.224300041778963,"CA"
"237","1312",0,0.999186300450172,0.999196892685148,3,0.521023782599472,"CA"
"238","1313",0,0.994346224491907,0.994624400461087,2,0.205179556247537,"CA"
"239","1314",0,0.999138423212462,0.999106671432539,2,-0.0382351055709913,"CA"
"240","1315",0,0.990606213363491,0.989781659534735,3,-0.533439584020612,"CA"
"241","1316",0,0.998428661784991,0.998617573076256,2,0.241018614975869,"CA"
"242","1317",0,0.996709875952599,0.996603515980378,2,0.340351669993202,"CA"
"243","1319",0,0.998056894277596,0.998178612888513,2,0.547907329795557,"CA"
"244","132",0,0.938138299562894,0.931412422928041,2,-0.256313301701571,"CA"
"245","1320",0,0.987633913535716,0.987706593251259,3,0.0300666296240329,"CA"
"246","1321",0,0.990853650718214,0.990888869513446,3,-0.014364486059709,"CA"
"247","1323",0,0.867505390275142,0.870410169754767,2,-0.391975105884117,"CA"
"248","1324",0,0.929671253200792,0.930190379786643,2,-0.524726977098927,"CA"
"249","1326",0,0.870472597488931,0.878927644516043,3,-0.250623113417015,"CA"
"250","1327",0,0.955531554648466,0.954929344421971,3,-0.136609278153528,"CA"
"251","1328",0,0.860209274390898,0.858014573755058,1,-0.151313483736017,"CA"
"252","1329",0,0.826752487070551,0.829395101109154,1,-0.494374858938716,"CA"
"253","1331",0,0.821008433179869,0.821250988489477,1,-0.154097818251938,"CA"
"254","1332",0,0.709035225563536,0.701497692306079,1,-0.140152940502643,"CA"
"255","1333",0,0.927998163695385,0.928261955287718,1,0.0696331276698933,"CA"
"256","1334",0,0.955000385100601,0.955849527462349,3,-0.0766843106552282,"CA"
"257","1335",0,0.72413577373877,0.721292733348096,1,0.0670798709725117,"CA"
"258","1337",0,0.627756264512292,0.63231259645629,1,0.103305940314063,"CA"
"259","1339",0,0.898258436333538,0.892345595980982,2,-0.449178091016057,"CA"
"260","134",0,0.895427434282973,0.89585942039669,1,0.430794320201804,"CA"
"261","1340",0,0.738766840902951,0.738789926042439,1,0.216064407416384,"CA"
"262","1341",0,0.687853019806328,0.689617448788826,1,0.437235129191675,"CA"
"263","1342",0,0.54729391648736,0.542901488952553,1,0.541737749022457,"CA"
"264","1343",0,0.652726622982535,0.655407746421423,1,NA,"CA"
"265","1344",0,0.692536766915173,0.692730841404872,1,0.71758721793773,"CA"
"266","1345",0,0.603887189347067,0.60215817450052,1,0.655631921340875,"CA"
"267","1347",0,0.739484890113252,0.758040188625137,1,0.648950272961814,"CA"
"268","1349",0,0.723539875454026,0.718257023842692,1,0.763486873370546,"CA"
"269","135",0,0.94917950432031,0.952439761393688,4,NA,"CA"
"270","1350",0,0.676009889032046,0.667841261828685,1,0.513740325500071,"CA"
"271","1351",0,0.70711565924264,0.70656300492558,1,0.475483127067798,"CA"
"272","1352",0,0.850623855752233,0.849053414689287,2,0.692151997595291,"CA"
"273","1353",0,0.529496637193321,0.532018868925183,0,0.725834000355429,"CA"
"274","1354",0,0.744463141488502,0.750336566854615,1,0.327821944570612,"CA"
"275","1355",0,0.728335172406886,0.721353907144142,1,0.615512697796047,"CA"
"276","1356",0,0.617183948074487,0.622160760116029,1,0.509724926656322,"CA"
"277","1357",0,0.779196354247621,0.777329092653352,1,0.638487271374947,"CA"
"278","1359",0,0.699730023448475,0.688234672465149,1,0.458503882582067,"CA"
"279","1361",0,0.733485151341008,0.725604917497307,1,0.779213102330818,"CA"
"280","1362",0,0.704748818874856,0.711476866518708,1,0.701824774387374,"CA"
"281","1363",0,0.797103700171255,0.800404552131432,0,0.800753916855841,"CA"
"282","1364",0,0.686572217036269,0.685147114622385,0,0.746731300590701,"CA"
"283","1365",0,0.525630828569585,0.557708827255367,1,0.600859159201407,"CA"
"284","1366",1,0.88031677201026,0.88031677201026,1,-0.0575994889136169,"CA"
"285","1367",0,0.687565671823105,0.693745080387107,1,-0.462457578103855,"CA"
"286","1369",0,0.912042264136126,0.911214892982455,1,-0.177709435268722,"CA"
"287","137",0,0.505416743829726,0.468369444171817,2,-0.0287804651202781,"CA"
"288","1370",0,0.947218424549591,0.947302216832903,1,NA,"CA"
"289","1371",0,0.865532942202347,0.864737472804055,1,NA,"CA"
"290","1372",0,0.903550852218073,0.902614016027122,1,NA,"CA"
"291","1374",0,0.991090636881478,0.991222748216892,2,-0.0481009813643225,"CA"
"292","1375",0,0.952300809030577,0.953227056388302,2,-0.214509498669898,"CA"
"293","1376",0,0.887324295807329,0.886733970648831,2,-0.33005347864132,"CA"
"294","1378",0,0.931026886255199,0.928671646620226,2,-0.2154899693208,"CA"
"295","1379",0,0.966779627965667,0.967408873706845,1,-0.217672851156272,"CA"
"296","138",0,0.971231844248576,0.970581326702424,2,-0.259276093911259,"CA"
"297","1381",3,NA,NA,2,-0.0922191312847445,"CA"
"298","1382",0,0.875917461607484,0.881578304445151,3,-0.284451883359078,"CA"
"299","1383",0,0.939702134577846,0.936972267899468,2,-0.249214709680267,"CA"
"300","1385",3,NA,NA,1,NA,"CA"
"301","1386",3,NA,NA,2,-0.0338809466707868,"CA"
"302","1388",0,0.923709948193735,0.924517716577571,2,-0.254686611685594,"CA"
"303","1389",0,0.969271462092947,0.968615320845138,2,-0.197704218449511,"CA"
"304","139",0,0.96875466379565,0.968938414337869,3,-0.292560875655873,"CA"
"305","1391",0,0.925528561731071,0.928138916174228,2,-0.311472016576459,"CA"
"306","1392",0,0.910648379694677,0.909926885549002,2,-0.258433263895971,"CA"
"307","1393",0,0.935152023214117,0.936065579784131,3,-0.396862489188561,"CA"
"308","1396",0,0.95534741097556,0.948808729043849,1,-0.572872573123591,"CA"
"309","1397",0,0.913404243510687,0.91419784848312,1,NA,"CA"
"310","1398",0,0.959558136064054,0.959390415617328,2,NA,"CA"
"311","1399",0,0.914106781694933,0.913392712320337,1,-0.178996752469412,"CA"
"312","14",0,0.918976656357457,0.920061844485661,2,NA,"CA"
"313","140",0,0.92451745348502,0.922224855174374,2,NA,"CA"
"314","1403",0,0.911553019872702,0.913281633214563,1,NA,"CA"
"315","1404",0,0.919763055405144,0.921496593026516,1,NA,"CA"
"316","1405",0,0.711585996549872,0.714113954220228,1,0.733896375966306,"CA"
"317","1406",0,0.976066492835571,0.978492826874807,3,-0.0668166642466295,"CA"
"318","1409",0,0.860224869269997,0.860596169895108,2,0.649132545204557,"CA"
"319","1410",0,0.826850283852461,0.826353993291067,1,0.176556927487767,"CA"
"320","1411",0,0.690284968855366,0.689172299927517,1,0.685117543292566,"CA"
"321","1412",0,0.932877428095712,0.932259980994596,1,0.0754659978890273,"CA"
"322","1415",0,0.609561141651152,0.608744929776098,1,0.485483011093161,"CA"
"323","1416",0,0.601737862441444,0.608516622447181,1,0.0856701440860245,"CA"
"324","1417",0,0.625775330741769,0.629290333664301,1,0.745979416153892,"CA"
"325","142",0,0.900314940223518,0.905392642168129,3,-0.506998392358905,"CA"
"326","1421",0,0.951294877931284,0.951353879065146,2,-0.159612859259394,"CA"
"327","1423",3,NA,NA,1,NA,"CA"
"328","1424",2,0.916223397713354,0.916223397713354,2,NA,"CA"
"329","1425",0,0.982113097748878,0.982070547482019,2,-0.139982470966037,"CA"
"330","1426",0,0.958084719314561,0.958056745230617,2,-0.172641786719632,"CA"
"331","1427",0,0.938957267606129,0.9377591699206,2,-0.229108074328439,"CA"
"332","1428",0,0.949547178038847,0.949941599363349,2,-0.140258981385344,"CA"
"333","143",0,0.998741592055561,0.998397305911003,2,0.240239757353963,"CA"
"334","1430",0,0.94016049477771,0.93999684735573,2,-0.232023470556156,"CA"
"335","1431",0,0.949809664708685,0.949098169831225,2,-0.157549974238476,"CA"
"336","1433",3,NA,NA,3,0.036242346981751,"CA"
"337","1436",0,0.97270928453797,0.971782319926659,2,-0.115376160701113,"CA"
"338","1437",0,0.924249943345422,0.924192344809107,2,-0.261415475514793,"CA"
"339","1438",0,0.977270031746553,0.97707559615613,2,-0.147125284973906,"CA"
"340","1439",0,0.9636349980943,0.958814635846517,2,-0.118047471096448,"CA"
"341","144",0,0.956376108562627,0.956055090389281,2,-0.153773729903966,"CA"
"342","1440",0,0.947564517955507,0.948010644662639,1,-0.2176659282157,"CA"
"343","1441",0,0.955905935355778,0.955669666631684,2,-0.154171560505223,"CA"
"344","1442",0,0.920199055038723,0.918804654035616,2,-0.165529219765491,"CA"
"345","1443",2,0.888611414674236,0.888611414674236,2,NA,"CA"
"346","1444",0,0.908674392445868,0.909075553072002,2,-0.287852718845187,"CA"
"347","1446",0,0.961832340336081,0.963262180206154,2,-0.154646718494983,"CA"
"348","1448",0,0.928906197127972,0.927974218510283,2,-0.253367599731107,"CA"
"349","1449",0,0.956173488918713,0.955672613402907,2,-0.233697198613303,"CA"
"350","145",0,0.994230206165368,0.993740419607296,2,0.177598773504236,"CA"
"351","1450",0,0.946010310129515,0.94627211336069,2,-0.280918388048409,"CA"
"352","1451",3,NA,NA,3,NA,"CA"
"353","1453",0,0.966142973597945,0.965470781882685,3,-0.163081209864715,"CA"
"354","1454",0,0.955094158785357,0.954785096368949,2,-0.226239427446629,"CA"
"355","1455",0,0.949024535863247,0.949563673499758,2,-0.191562869154859,"CA"
"356","1456",3,NA,NA,2,NA,"CA"
"357","1457",0,0.950463395820684,0.950796425536713,2,-0.169162110303382,"CA"
"358","1458",0,0.947744943875847,0.946014023511711,2,-0.182063837857497,"CA"
"359","1459",0,0.937373716262844,0.937907708630113,2,-0.181259874746604,"CA"
"360","1460",0,0.906610116392586,0.909303498562755,1,-0.223253646464799,"CA"
"361","1466",0,0.955913286461949,0.955894968217686,2,-0.240766109787877,"CA"
"362","1468",0,0.948140747237749,0.950729213144411,1,-0.185135098538959,"CA"
"363","147",3,NA,NA,2,-0.20013203384053,"CA"
"364","1470",0,0.940829065243953,0.93715482906188,1,-0.136809702157623,"CA"
"365","1471",0,0.97895070397469,0.979253573711431,2,-0.174871746771732,"CA"
"366","1472",0,0.946993730662265,0.948181251344595,2,-0.299024379835922,"CA"
"367","1473",0,0.980239093382493,0.980094601431919,3,-0.132697673787442,"CA"
"368","1474",0,0.967836476910415,0.968113014626568,2,-0.130361348519215,"CA"
"369","1476",0,0.930530937893844,0.929795468745129,1,-0.0704948073075882,"CA"
"370","1477",0,0.924758066706306,0.926184134580833,2,-0.207774180061398,"CA"
"371","1478",0,0.934713351890642,0.93468672170363,2,-0.253905877574623,"CA"
"372","1480",0,0.92725363809459,0.927969262961879,2,-0.170868527939425,"CA"
"373","1483",0,0.893658411948095,0.892830451312819,1,0.827860777686569,"CA"
"374","1486",0,0.920630107632031,0.920487798250623,2,-0.117110954860158,"CA"
"375","1490",0,0.994759788183027,0.994744881824745,2,-0.015216304064632,"CA"
"376","1492",0,0.921467229009268,0.921272994126315,3,0.462877938679028,"CA"
"377","1494",0,0.988295705186513,0.988177760883132,4,-0.181551114936157,"CA"
"378","1495",2,0.98359307897294,0.98359307897294,3,0.450574994707353,"CA"
"379","1497",0,0.892892689110495,0.893475762532951,1,0.339211935018867,"CA"
"380","1498",0,0.983941870926863,0.98294006190231,3,0.19163871971697,"CA"
"381","1499",0,0.98903992834607,0.98953377501884,3,0.154810297080428,"CA"
"382","150",0,0.945004527658718,0.945406016341982,1,-0.182692861530379,"CA"
"383","1500",0,0.9677691282432,0.967263911447886,2,0.290375055645521,"CA"
"384","1501",0,0.992878195995593,0.992837219790745,2,0.289065141285428,"CA"
"385","1503",0,0.990880678546063,0.991153789488426,2,0.229049237681277,"CA"
"386","1505",0,0.92944760427459,0.92838773152882,1,0.32576140956901,"CA"
"387","1506",0,0.96452465012942,0.964207096807533,2,0.548037472509722,"CA"
"388","1507",0,0.965997761444082,0.965682981286717,2,0.12485389888475,"CA"
"389","1508",0,0.99614545404869,0.996239516001235,2,0.41175424009232,"CA"
"390","1509",3,NA,NA,2,0.360309156441835,"CA"
"391","151",0,0.812585332705051,0.808657177690797,2,0.299919206327223,"CA"
"392","1510",0,0.98562317775317,0.985687785575279,3,0.229848001111738,"CA"
"393","1512",0,0.988688630977841,0.989832139553943,3,0.288558297922892,"CA"
"394","1513",0,0.972272888935815,0.972029626020813,3,0.130709709874509,"CA"
"395","1514",0,0.969913388110074,0.96973394866924,3,0.160349340685537,"CA"
"396","1515",0,0.947517626086486,0.947184825389391,2,0.178527524992875,"CA"
"397","1517",0,0.904750210552435,0.8994921563979,2,-0.0350328074703441,"CA"
"398","1518",0,0.991772937122571,0.991519213904253,2,0.462012355177036,"CA"
"399","1519",2,-4.7191925896774,-4.7191925896774,2,0.130026567814471,"CA"
"400","1521",0,0.863271836706237,0.858856305532077,3,-0.0336861215055482,"CA"
"401","1522",0,0.953661515084543,0.954576825544172,2,-0.0698079753021212,"CA"
"402","1524",0,0.954601745921752,0.953941413979728,2,0.111224064460102,"CA"
"403","1525",0,0.990172068818667,0.990254228388794,3,0.106725869520051,"CA"
"404","1527",0,0.973658073402223,0.973157746789051,3,-0.127770725008638,"CA"
"405","1528",0,0.938004147537826,0.937979723434528,2,-0.162145336738184,"CA"
"406","1529",0,0.995628287951278,0.995818494223495,2,0.24485301689435,"CA"
"407","153",0,0.972757793613074,0.977001072027797,3,-0.233894479988948,"CA"
"408","1531",0,0.966351486663622,0.967218542885572,1,0.26398309277495,"CA"
"409","1532",0,0.99058384657279,0.991025578916535,3,0.261434428222362,"CA"
"410","1533",0,0.847134163481428,0.842636133545802,1,0.165062622709026,"CA"
"411","1534",0,0.515767783541459,0.508818580716013,2,0.231987201188608,"CA"
"412","1535",0,0.960473451181009,0.961151333065189,2,0.403310919899699,"CA"
"413","1536",0,0.979879468651214,0.979928450195482,3,0.312594362406461,"CA"
"414","1539",0,0.989614866955337,0.989582229755567,2,0.368772369588863,"CA"
"415","1540",0,0.993575957404241,0.993628802380854,3,0.405396613027646,"CA"
"416","1541",0,0.880112719193119,0.874783753025174,1,0.00083687778060737,"CA"
"417","1542",0,0.973230729719578,0.97317129789156,2,-0.040659407080009,"CA"
"418","1543",0,0.99345852784246,0.993187015989,2,0.158909593894427,"CA"
"419","1544",0,0.984485195563766,0.984382247495289,3,0.0374583843615303,"CA"
"420","1545",0,0.771419069385933,0.783270206339604,1,0.4620937482513,"CA"
"421","1546",0,0.965075607661223,0.964963111035651,3,-0.0368874442947249,"CA"
"422","1548",0,0.929526296138005,0.929359706502956,4,0.106262159554822,"CA"
"423","155",0,0.916844991654232,0.926744308637172,3,-0.275057400318309,"CA"
"424","1550",0,0.881304163628755,0.894851555424812,1,0.617247064903935,"CA"
"425","1552",0,0.999663768817635,0.999702933020152,2,0.494275997320656,"CA"
"426","1554",0,0.976980956992569,0.978227247824592,1,-1.34908510585768,"CA"
"427","1556",0,0.860180045195375,0.866980774553933,2,-0.307978613153364,"CA"
"428","1557",0,0.879417147464645,0.880549298401311,1,0.430341027570425,"CA"
"429","1558",0,0.946673180853397,0.946443408394445,2,0.304184923420401,"CA"
"430","1559",0,0.916098703490882,0.927009618901656,3,-0.405188264038089,"CA"
"431","1560",0,0.903885776633469,0.902798741266038,2,-0.268420368693631,"CA"
"432","1561",0,0.803755629097273,0.808892044376945,2,NA,"CA"
"433","1562",0,0.928521297042114,0.929869281090103,3,0.144382793641389,"CA"
"434","1563",3,NA,NA,2,0.0676952659690834,"CA"
"435","1564",0,0.788865167334456,0.788514185908786,1,0.179198274386039,"CA"
"436","1566",0,0.960246215287519,0.960365390584973,2,0.0979852726915599,"CA"
"437","1567",0,0.887644903284197,0.883644805161168,2,0.198558063572808,"CA"
"438","1568",0,0.97375282305284,0.970978932231466,2,-0.274180151959744,"CA"
"439","1569",0,0.819098316494546,0.818529106926969,2,-0.0896318381085461,"CA"
"440","157",0,0.925781217086657,0.926119238614482,2,-0.527153875917646,"CA"
"441","1570",0,0.912756296110024,0.912491381846716,2,-0.0951337137264323,"CA"
"442","1571",0,0.987334400512271,0.987394136441242,2,NA,"CA"
"443","1572",0,0.99884932723817,0.998820781752822,4,0.647889739633035,"CA"
"444","1574",0,0.982778719502239,0.982210672329443,2,0.3617060180194,"CA"
"445","1575",0,0.997271357645943,0.997303613134045,2,0.542727751516503,"CA"
"446","1576",0,0.998823918586446,0.998863905498639,2,0.660068939950381,"CA"
"447","1577",0,0.96846448877367,0.967743690914855,2,0.197501635456806,"CA"
"448","1578",0,0.976830899609719,0.973674339178795,2,-0.0480412868253541,"CA"
"449","1579",0,0.990743010116299,0.990912489880778,2,0.180393146308972,"CA"
"450","158",0,0.98882346868243,0.988361940915142,2,-0.174008479940044,"CA"
"451","1580",0,0.935911551459105,0.934557239121458,2,-0.019752368461436,"CA"
"452","1581",0,0.99048052128158,0.990365822127749,2,0.114344357612901,"CA"
"453","1584",0,0.98927493374271,0.989123535305648,2,0.0248622170797798,"CA"
"454","1585",0,0.970371013294955,0.970322612524967,2,0.138061494712306,"CA"
"455","1586",0,0.931956143688269,0.934914085102528,1,0.117789660311494,"CA"
"456","1587",0,0.732138401732524,0.730738350959548,1,0.0368517784033415,"CA"
"457","1591",0,0.711229489713853,0.715023916915749,1,-0.467188048231734,"CA"
"458","1595",0,0.52726952961294,0.524324760191034,2,-0.0973651957134167,"CA"
"459","16",0,0.987243673456377,0.987308110792971,2,0.419791513919497,"CA"
"460","1603",0,0.993587216150729,0.993026979867947,2,-0.100781527621154,"US"
"461","1604",0,0.900676639862173,0.900159113507138,2,0.485479977092323,"US"
"462","1605",0,0.993021125677224,0.993116907375851,3,0.206516195251137,"US"
"463","1606",0,0.803205791106701,0.809875117022055,1,0.342746404813302,"US"
"464","1607",0,0.798970667980834,0.800165478907429,1,0.373775178974881,"US"
"465","1608",0,0.819670333870056,0.818125973113183,2,0.137967975402254,"US"
"466","1609",0,0.567141405328998,0.554168595007329,1,0.376961167857725,"US"
"467","1610",0,0.702945532524099,0.703062962072174,1,0.368984222315477,"US"
"468","1611",0,0.806001634194223,0.807646261754962,1,0.418804758040917,"US"
"469","1612",0,0.751877866235227,0.749306600164887,1,0.489572101578841,"US"
"470","1613",0,0.915260970203979,0.914573135130308,2,0.378537677027259,"US"
"471","1614",0,0.718760215206447,0.724421070254403,1,0.516060981758644,"US"
"472","1615",0,0.635979998290902,0.63288542330982,1,0.564729556418913,"US"
"473","1616",0,0.63647622830436,0.640656423672302,1,0.523646028422763,"US"
"474","1617",0,0.794383453675549,0.79675947476962,1,0.254037113945679,"US"
"475","1618",0,0.725429210506166,0.724947618302446,1,0.340530207893954,"US"
"476","1619",0,0.852723416339059,0.853447776066941,1,0.343028465663703,"US"
"477","162",0,0.954379974001957,0.95435813957841,2,-0.199660548680567,"CA"
"478","1620",0,0.793849872422703,0.796017957413927,2,0.0846433946233898,"US"
"479","1621",0,0.816606187407218,0.817502797493881,1,0.207934165284674,"US"
"480","1622",0,0.81978309283562,0.818978047065476,1,0.26480316263278,"US"
"481","1623",0,0.92094436271109,0.920624339432318,2,0.420054663896449,"US"
"482","1624",0,0.614252508727813,0.616195373441882,1,0.399826436198374,"US"
"483","1625",0,0.686864849043985,0.688315566653792,1,0.408899542628492,"US"
"484","1626",0,0.564718137567866,0.532910324466012,1,0.431626082156912,"US"
"485","1627",0,0.601770572354245,0.59978330582743,1,0.488839492200194,"US"
"486","1628",0,0.612127261740814,0.60960017459047,1,0.404841770648167,"US"
"487","1629",0,0.819033088612268,0.81377101434741,1,0.390646042018304,"US"
"488","163",0,0.982178898575817,0.983194966096945,3,-0.0511195011847569,"CA"
"489","1630",0,0.554759312638776,0.563534592465281,1,0.449657385216987,"US"
"490","1631",0,0.663727519157455,0.66478938434049,1,0.319090911368614,"US"
"491","1632",0,0.665038967335401,0.682759578762803,1,0.367615131511882,"US"
"492","1633",0,0.683584117167265,0.690534759060127,1,0.525306899558572,"US"
"493","1634",0,0.910343095373569,0.909978978062558,3,0.490963984631025,"US"
"494","1635",0,0.687609621326209,0.681955569340309,1,0.429410923098673,"US"
"495","1636",0,0.685909156357988,0.682449597865006,1,0.411378266866351,"US"
"496","1637",0,0.689355488338486,0.694435134096316,1,0.424069501740294,"US"
"497","1638",0,0.792226331252888,0.792230389218416,1,0.420723427224724,"US"
"498","1639",0,0.593151034691364,0.585731535631504,1,0.495102789092937,"US"
"499","164",0,0.994945186965428,0.994580133573685,3,-0.0575113095206896,"CA"
"500","1640",0,0.631102243732735,0.635780188474335,1,0.512183377167679,"US"
"501","1641",0,0.900687780077503,0.901665350520588,1,0.550706047908285,"US"
"502","1642",0,0.743197817762403,0.741612436200842,1,0.524315100195757,"US"
"503","1643",0,0.76474941289225,0.760476041851232,1,0.538388887780244,"US"
"504","1644",0,0.781652301819382,0.781128113425166,1,0.563434619136067,"US"
"505","1645",0,0.838296949394277,0.837361385004545,1,0.435403010051226,"US"
"506","1646",0,0.602373591534344,0.606350108273841,1,0.37932342105705,"US"
"507","1647",0,0.634323061217606,0.643990939501635,2,0.387184692211043,"US"
"508","1648",0,0.519328925048067,0.517992488296365,1,0.397906063305216,"US"
"509","1649",0,0.846194700363297,0.84468332260332,1,0.446807908048875,"US"
"510","1650",0,0.707093599824066,0.69832674062994,2,0.468414900318814,"US"
"511","1651",0,0.8021040271011,0.805395172274474,1,0.350778555040895,"US"
"512","1652",0,0.506241845789363,0.502324199149714,1,0.328330087756845,"US"
"513","1653",0,0.647162442282099,0.648489980087377,1,0.414464377535452,"US"
"514","1654",0,0.596958563105825,0.595308775457459,1,0.430791593647049,"US"
"515","1655",0,0.681013756999352,0.676669496203548,1,0.441992006331825,"US"
"516","1656",0,0.68263622271922,0.682534742335868,1,0.378945203115144,"US"
"517","1657",0,0.760337370302617,0.760493192878438,1,0.423818138339847,"US"
"518","1658",0,0.807875619017297,0.809583739675534,1,0.443364950420984,"US"
"519","1659",0,0.828690338223482,0.833295523421974,1,0.374409948275701,"US"
"520","1660",0,0.848200838988915,0.847896890924818,1,0.384159639213323,"US"
"521","1661",0,0.650416152557269,0.646388028687588,1,0.409076631215068,"US"
"522","1662",0,0.855427323708115,0.865959079591604,1,0.402641621375793,"US"
"523","1663",0,0.74017147979727,0.740019828570089,1,0.429910795729333,"US"
"524","1664",0,0.705118963111423,0.70686583010413,1,0.46138509817499,"US"
"525","1665",0,0.685740247617158,0.683248985979853,1,0.436880076244697,"US"
"526","1666",0,0.617434466578085,0.626358480362892,1,0.429152197112674,"US"
"527","1667",0,0.772851884035861,0.765514541316844,1,0.403727258997691,"US"
"528","1668",0,0.484632731142822,0.47761827081104,1,0.342118879438106,"US"
"529","1669",0,0.608020972979611,0.614551968933105,1,0.473328976755058,"US"
"530","167",0,0.984648566621296,0.98423440333956,2,-0.214815170063266,"CA"
"531","1670",0,0.605460387099321,0.60660673853717,1,0.577653779260058,"US"
"532","1671",0,0.461819437037723,0.465809136634066,1,0.357104097045199,"US"
"533","1672",0,0.451128185638997,0.444518053477396,1,0.39742013108908,"US"
"534","1673",0,0.426962813732434,0.435207015353747,1,0.471179576008348,"US"
"535","1674",0,0.66811995433643,0.670104632718608,1,0.359667493024885,"US"
"536","1675",0,0.75201121791805,0.753208969001525,1,0.362640756721834,"US"
"537","1676",0,0.629503044898745,0.640414809176927,1,0.114254074373291,"US"
"538","1677",0,0.632252227979029,0.626090754379877,1,0.375772659078738,"US"
"539","1678",0,0.546356900452084,0.54303020207883,1,0.473238513537136,"US"
"540","1679",0,0.65183178179329,0.664152890734557,1,0.386941137529969,"US"
"541","1680",0,0.554327038092319,0.554874074200235,1,0.317471259531571,"US"
"542","1681",0,0.420820077921913,0.431750707380552,1,0.388011981351718,"US"
"543","1682",0,0.532394828565886,0.506672618400891,1,0.334811753411951,"US"
"544","1683",0,0.229696073178641,0.249828391368936,1,0.385963964338829,"US"
"545","1684",0,0.488019433340217,0.492077041210064,1,0.528162414487208,"US"
"546","1685",0,0.398912687092003,0.421992822929075,1,0.47401243406148,"US"
"547","1686",0,0.158735092067584,0.167441965172776,1,0.51542441944601,"US"
"548","1687",0,0.596052132572563,0.611492800741178,1,0.432072514178069,"US"
"549","1688",0,0.512328775867412,0.525817328055125,1,0.486462459587116,"US"
"550","1689",0,0.544620019882518,0.547218745687889,1,0.517338423950851,"US"
"551","169",0,0.989345028252795,0.989410649487251,3,-0.293500104930327,"CA"
"552","1690",0,0.695555957810225,0.695893422078882,1,0.311809685524517,"US"
"553","1691",0,0.85590089864089,0.872794018537912,3,0.376696934187696,"US"
"554","1692",0,0.631226055254108,0.637257460510289,1,0.464441772963833,"US"
"555","1693",0,0.573847508971378,0.570276896786808,1,0.402544283815781,"US"
"556","1694",0,0.559659402170516,0.56505563337849,1,0.375212738718903,"US"
"557","1695",0,0.67883086013095,0.679602423600093,1,0.434956466987161,"US"
"558","1696",0,0.62756985819291,0.636223968838682,1,0.383822329997584,"US"
"559","1697",0,0.628725213381069,0.632865100910581,1,0.476626889971848,"US"
"560","1698",0,0.744413869779128,0.739967716258374,1,0.458241590023763,"US"
"561","1699",0,0.637923623428024,0.630972471725693,1,0.469793051742663,"US"
"562","170",0,0.953267321149238,0.954810791637431,2,-0.195719941478806,"CA"
"563","1700",0,0.607958120767839,0.610423613928336,1,0.452793844598496,"US"
"564","1701",0,0.550829693812422,0.567376708862721,1,0.495025711416145,"US"
"565","1702",0,0.63257467892161,0.634785628667351,1,0.474295089371692,"US"
"566","1703",0,0.322261336821598,0.33798114530559,1,0.42193773488817,"US"
"567","1704",0,0.132058254554686,0.116105932658117,1,0.382029886877152,"US"
"568","1705",0,0.0457069486313233,0.0328489859417432,0,0.115549008190789,"US"
"569","1706",0,0.517043849629816,0.490265514378777,2,0.497175315792586,"US"
"570","1707",0,0.821388709418448,0.812420317892248,2,0.385587913378672,"US"
"571","1708",0,0.592777793649392,0.58678772238803,1,0.480205388941168,"US"
"572","1709",0,-0.177044622079618,-0.177999506439989,0,0.38402332120362,"US"
"573","171",0,0.954247924428588,0.953456975655675,3,-0.0558020548995477,"CA"
