"","IRF_x1"
"1",0.137037216146097
"2",0.0987671104857721
"3",0.0524368716147875
"4",0.042753837740552
"5",0.0317222326655595
"6",0.0237620553152002
"7",0.023482785658388
"8",0.0229084970107522
"9",0.0200297974322892
"10",0.0165724300859291
"11",0.0133570852477245
"12",0.0105487344964669
"13",0.0104412013705007
"14",0.0149260203141329
"15",0.00939414294453021
"16",0.0103578072716079
"17",0.0113874505987293
"18",0.0107182356110003
"19",0.00784191586778708
"20",0.00688848622211845
"21",0.00776251190715785
"22",0.00743042547135333
"23",0.00591618708451806
"24",0.00723863392734332
"25",0.00587213022668718
"26",0.00466572429836663
"27",0.00603813300610612
"28",0.0045906527053082
"29",0.00537191891402913
"30",0.0039951292848562
"31",0.00656837318314271
"32",0.00402631385665945
"33",0.00719246386833973
"34",0.00769846140208386
"35",0.00536343493383615
"36",0.00693808866699354
"37",0.00549983160093019
"38",0.00473842560690118
"39",0.00512770065625408
"40",0.00701077774138708
"41",0.00289397782739921
"42",0.00502098520139669
"43",0.00353046268317651
"44",0.00275330985139157
"45",0.00245088396332219
"46",0.00634951133614894
"47",0.00533531344081894
"48",0.00702531330494281
"49",0.00447630571682853
"50",0.00305902391303256
"51",0.00156735684740788
"52",0.00333789603906754
"53",0.00632049862543885
"54",0.00426863159214666
"55",0.0063728279072995
"56",0.00171419428921781
"57",0.000258786166843299
"58",0.00447418740537968
"59",0.00298138582532617
"60",0.00371592326114173
"61",0.00299275637960799
"62",0.0024309782369102
