"","IRF_x1"
"1",0.000489051228349957
"2",0.00365497729002671
"3",0.00626469725752321
"4",0.00708125703629232
"5",0.00760968267925336
"6",0.00679327263379478
"7",0.0059689933302581
"8",0.00589739152363431
"9",0.00560861204162368
"10",0.00473991994263576
"11",0.00390133755292005
"12",0.00315961769279398
"13",0.00269516140560275
"14",0.00214376164587208
"15",0.00160239251484966
"16",0.00108357971815909
"17",0.000788256405218307
"18",0.000568101559356943
"19",0.000382208667412438
"20",0.000433285493849817
"21",0.000371656632821173
"22",0.000706455924578822
"23",0.000963849720409632
"24",0.00153687780996458
"25",0.00173204693692952
"26",0.00224396337244083
"27",0.00243673515169755
"28",0.00223597769063683
"29",0.00223425696621344
"30",0.00249165447331828
"31",0.00297238408993789
"32",0.00330410016231876
"33",0.00339376965287164
"34",0.0034672119695032
"35",0.00332648873145952
"36",0.00287203388744931
"37",0.0024854059183808
"38",0.0019467784135153
"39",0.00138473121430652
"40",0.00109759995803936
"41",0.0011891108407215
"42",0.00141523717358093
"43",0.00159054963615765
"44",0.00183753232676531
"45",0.00203345281053931
"46",0.00184422901381014
"47",0.00138489249431889
"48",0.00101806660059514
"49",0.000755492623648231
"50",0.000630993719771938
"51",0.000384498810905646
