"","IRF_x1"
"1",0.0006936785457867
"2",0.00217437103776939
"3",0.00533862322702858
"4",0.0051897201939694
"5",0.00325189353800742
"6",0.002558223872429
"7",0.00196340332865758
"8",0.00211427434551845
"9",0.00162065820632956
"10",0.00142769588223985
"11",0.00146372854487362
"12",0.00139750910354123
"13",0.00189503834798303
"14",0.00116897671811947
"15",0.000628847868294523
"16",0.000432645758422485
"17",0.000458352054058582
"18",9.74075799722559e-05
"19",0.000552136425558816
"20",0.000483924810137928
"21",0.000447000518790114
"22",0.000357631417746697
"23",0.000156986874205341
"24",0.00121340932932419
"25",0.00100690512645995
"26",0.000814482912753782
"27",0.000704477663194463
"28",0.000113578623778369
"29",0.000214529540665777
