"","IRF_x1"
"1",0.00566844655684699
"2",0.00867334896279202
"3",0.000513444501571118
"4",0.000683174453346914
"5",0.000144016820956564
"6",2.28853933144528e-05
"7",3.14086307608579e-05
"8",0.000371309112711902
"9",0.000693836085366198
"10",0.000705240265668895
"11",0.000737642536696686
"12",0.000867238933700613
"13",0.000997071941519039
"14",0.00117292566377123
"15",0.000835493968765856
"16",0.00112827609314905
"17",0.000927356347494466
"18",0.000942520558554239
"19",0.000820610977529685
"20",0.000771570262077732
"21",0.00065775066909532
"22",0.000783264477217197
"23",0.000860063524090953
"24",0.000781281420212026
"25",0.000528786324313836
"26",0.000346556160675816
"27",0.000700721023610079
"28",0.000436881011308389
"29",0.000306723014250213
"30",0.000235638828062553
"31",0.000407634755039149
"32",0.000282804965220165
"33",0.000454022090093152
"34",0.00043048394942822
"35",0.00022016858025292
"36",0.000584161467205556
"37",0.000584920775019412
"38",0.000528369975486576
"39",0.000362114883843042
"40",0.000421284649024409
"41",0.00033889651977354
"42",0.000200315584887972
"43",8.90622577364906e-06
"44",3.89178991715653e-05
