"","IRF_x1"
"1",0.000100895198629815
"2",0.00220431278058458
"3",0.00460094887939061
"4",0.00519061619308748
"5",0.00589835724210371
"6",0.00650121128306415
"7",0.0067032101635181
"8",0.00644027188865674
"9",0.00630180080926196
"10",0.00616054105446266
"11",0.00592409337849158
"12",0.00562927387681993
"13",0.00521108169288078
"14",0.0046322818594882
"15",0.00364344871440384
"16",0.00274433179811611
"17",0.0025823167116808
"18",0.00229371731388273
"19",0.00158760233218356
"20",0.00149547731725081
"21",0.00121189524381423
"22",0.000781131004012349
"23",0.000768951824147557
"24",0.000526181751789424
"25",0.000630107773880787
"26",0.000519133185188481
"27",0.000623250308583115
"28",0.000232149571677754
