"","IRF_x1"
"1",0.0347205489562764
"2",0.0692073727492796
"3",0.0344202794284046
"4",0.0213789788923517
"5",0.0143945425035327
"6",0.011224387236005
"7",0.00955099385238273
"8",0.00882636861555491
"9",0.00757827630197537
"10",0.0068898936131314
"11",0.00384951188063097
"12",0.00754968801224977
"13",0.00513340160520478
"14",0.00292566163823304
"15",0.00537679460476611
"16",0.00593578893674571
"17",0.00496363985422327
"18",0.00635419972914435
"19",0.00542933033511568
"20",0.00671034808149367
"21",0.00535824847057625
"22",0.00616367582287628
"23",0.0036527594474194
"24",0.00417258243698452
"25",0.00487418746694773
"26",0.00419734855178075
"27",0.00592535765475229
"28",0.0034376194633021
"29",0.00715185382952913
"30",0.00499437290941146
"31",0.00183924948813345
"32",0.00306575041346139
"33",0.00237163774416794
"34",0.00547874605630615
"35",0.00369518650492555
"36",0.00298037826883357
"37",0.00422987187137555
"38",0.00601977624555077
"39",0.0054422861029953
"40",0.0060553516726513
"41",0.00509549148682061
"42",0.00377807833785922
"43",0.00443897908521322
"44",0.00498454161939952
"45",0.00453322184828457
"46",0.0032616320844553
"47",0.00351547900927026
"48",0.00524630739273019
"49",0.00671219687884478
"50",0.00624331475582195
"51",0.00290647195551139
"52",0.00366434933581299
"53",0.00159978055387251
"54",0.00247736173377791
"55",0.00273871151278665
"56",0.00344336367215642
"57",0.0044243329847767
"58",0.00305265706893431
"59",0.000879817797235916
"60",0.00198882004891564
"61",0.00292157774921935
"62",0.00305198910471632
"63",0.00213446425611011
"64",0.00340575811626152
"65",0.00201132081902653
"66",0.00220670771419892
"67",0.00265951799002483
"68",0.0036871594214033
"69",0.00219991246312147
"70",0.00230667224985367
"71",0.00126704809161291
"72",0.00111268656908461
"73",0.00084897887772611
"74",0.000408445738320725
"75",0.00127271484641276
"76",0.00500486276604917
"77",0.00490102423549731
