"","IRF_x1"
"1",0.000546293667934807
"2",0.000206170928726888
"3",0.000123869098770182
"4",0.000554326675952225
"5",0.000573819382134897
"6",0.00072666784431006
"7",0.000798299521458625
"8",0.000957731907159648
"9",0.00104487061009845
"10",0.00107453689323185
"11",0.00101332676994399
"12",0.00110078576299798
"13",0.00117970964799749
"14",0.00135506426677279
"15",0.0014301036336593
"16",0.00144020211243839
"17",0.00128688951372336
"18",0.0011820811087795
"19",0.00113194199378723
"20",0.000985042880679963
"21",0.00103830726381827
"22",0.00101269235413817
"23",0.00115459672702285
"24",0.000920516872012475
"25",0.000942070387620351
"26",0.000934322381497117
"27",0.00104654272005095
"28",0.000972691731249432
"29",0.000832819914311657
"30",0.000820848630068384
"31",0.00101988808723496
"32",0.000979709866474812
"33",0.000875446217109306
"34",0.000679095083551376
"35",0.000849070285402271
"36",0.000887804289962234
"37",0.000949561701339985
"38",0.00103658008161028
"39",0.00109907139703371
"40",0.00112506453697988
"41",0.00103605417809624
"42",0.00107186661616733
"43",0.000918053916472109
"44",0.000729013939235313
"45",0.000681607640924675
"46",0.000522563516759301
"47",0.000598015816299926
"48",0.000537048280292014
"49",0.000540023528408259
"50",0.000540781475487039
"51",0.000564711763363923
"52",0.000665924035270006
"53",0.000693475815697279
"54",0.00075235748321098
"55",0.000820449042374256
"56",0.00080809618377692
"57",0.000897833910583928
"58",0.000861691663187966
"59",0.000875300658975558
"60",0.000698119831819037
"61",0.00067824992496445
"62",0.000673454167441087
"63",0.000869659088120202
"64",0.00103598436646452
"65",0.000974267959373082
"66",0.00102121350036777
"67",0.00119328203883175
"68",0.00128689837214079
"69",0.00152074353427806
"70",0.00199870717303762
"71",0.00220547493931111
"72",0.00221423336797974
"73",0.00215897745382089
"74",0.0020861577358478
"75",0.00178343340007234
"76",0.00165785272287195
"77",0.0015983588106605
"78",0.0015198016968836
"79",0.00156022490678007
"80",0.00161969367915982
"81",0.00164877385579437
"82",0.00134081926955329
"83",0.00136702341672822
"84",0.00155000154655943
"85",0.00194808535377208
"86",0.00230359202068605
"87",0.0023980389351977
"88",0.0023447731747614
"89",0.00216708242670857
"90",0.00192288272207703
"91",0.00200642733872912
"92",0.00213422358868221
"93",0.00224424327357981
"94",0.00215345446377417
"95",0.00198855089394315
"96",0.00204529737771141
"97",0.00230764640354144
"98",0.00269300711910918
"99",0.00332213997411541
"100",0.00351135912933743
"101",0.00357362682036799
