Year,Month,Day,Forcing_Precipitation_mm/d,HBV_Snowfall_mm/d,HBV_Rainfall_mm/d,HBV_Snowmelt_mm/d,Observed_Streamflow_mm/d
1970,10,1,0,0,0,3.1566470093713e-07,
1970,10,2,0.02,0,0.00999855820128447,0,
1970,10,3,1.99,0,1.00503475266403,0,
1970,10,4,0.01,0,0.997248000044124,0,
1970,10,5,2.54,0,1.27155804754061,0,
1970,10,6,1.1,0,1.81801663953289,0,
1970,10,7,0.01,0,0.556592462250167,0,
1970,10,8,0,0,0.00459571776062173,0,
1970,10,9,0.01,0,0.00554236514362572,0,
1970,10,10,1.75,0,0.870166165984202,0,
1970,10,11,8.98,0,5.36177851486102,0,
1970,10,12,0.08,0,4.55400450289552,0,
1970,10,13,0.08,0,0.0800000000000019,0,
1970,10,14,0,0,0.0379133629343471,0,
1970,10,15,0,0,0,0,
1970,10,16,0,0,0,0,
1970,10,17,0,0,0,0,
1970,10,18,1.23,0,0.608213592807076,0,
1970,10,19,4.39,0,2.81719459567604,0,
1970,10,20,0.02,0,2.22783760628914,0,
1970,10,21,0.01,0,0.0148778809480881,0,
1970,10,22,0,0,0.00515377397102412,0,
1970,10,23,0,0,0,0,
1970,10,24,0.01,0,0.00263624625400993,0,
1970,10,25,4.03,0,1.9832067470699,0,
1970,10,26,3.42,0,3.69669881073112,0,
1970,10,27,1.09,0,2.26809088025293,0,
1970,10,28,0,0,0.593730540238521,0,
1970,10,29,0.97,0,0.470614071916401,0,
1970,10,30,1.38,0,1.1745309095165,0,
1970,10,31,1.21,0,1.30032955655709,0,
1970,11,1,21.37,0,11.28998984495,0,
1970,11,2,9.41,0,15.3900129398364,0,
1970,11,3,0.05,0,4.69451354489556,0,
1970,11,4,1.49,0,0.739884793978391,0,
1970,11,5,0,0,0.823121167523638,0,
1970,11,6,26.18,0,13.089996828837,0,
1970,11,7,0.05,0,13.1151178085146,0,
1970,11,8,0.15,0,0.0926312971158438,0,
1970,11,9,0.27,0,0.201296429472961,0,
1970,11,10,1.24,0,0.711883508070557,0,
1970,11,11,10.42,0,5.68383905891386,0,
1970,11,12,8.49,0,9.52429508832583,0,
1970,11,13,2.37,0,5.54401839334878,0,
1970,11,14,6.03,0,4.134355981287,0,
1970,11,15,1.51,0,3.85619809680031,0,
1970,11,16,3.44,0,2.41173264311323,0,
1970,11,17,12.11,0,7.77502307938694,0,
1970,11,18,12.29,0,12.1999972764048,0,
1970,11,19,4.14,0,8.2150134395765,0,
1970,11,20,6.08,0,5.07868515954965,0,
1970,11,21,0.91,0,3.66537201523693,0,
1970,11,22,23.28,0,12.0949897615299,0,
1970,11,23,0.6,0,11.9399005166851,0,
1970,11,24,0,0,0.295249073854677,0,
1970,11,25,6.88,0,3.37840654506965,0,
1970,11,26,0,0,3.40989419751728,0,
1970,11,27,9.46,0,4.73513281926194,0,
1970,11,28,8.92,0,9.20501873015891,0,
1970,11,29,4.34,0,6.62913773363383,0,
1970,11,30,0.57,0,2.48604202267134,0,
1970,12,1,0.2,0,0.395126939789492,0,
1970,12,2,1.63,0,0.891689784175838,0,
1970,12,3,3.85,0,2.73001553691151,0,
1970,12,4,1.34,0,2.57141075350862,0,
1970,12,5,5.15,0,3.28788991534083,0,
1970,12,6,1.57,0,3.34533111779271,0,
1970,12,7,0,0,0.784401326468014,0,
1970,12,8,0,0,0,0,
1970,12,9,0.08,0,0.0405598367872244,-5.29395592033938e-23,
1970,12,10,0.05,0,0.0654693951337606,5.29395592033938e-23,
1970,12,11,2.6,0,1.32498527557146,0,
1970,12,12,11.07,0,6.82615022837584,0,
1970,12,13,0,0,5.57447445816476,0,
1970,12,14,0,0,0,0,
1970,12,15,0.93,0,0.458897986515837,0,
1970,12,16,1.67,0,1.29571972863195,0,
1970,12,17,0.09,0,0.841446593292631,0,
1970,12,18,0,0,0.0466654012207926,0,
1970,12,19,0.08,0,0.0387696407862279,0,
1970,12,20,0.93,0,0.502600567883292,0,
1970,12,21,0,0,0.46940961970688,0,
1970,12,22,0,0,0,0,
1970,12,23,4.12,0,2.0564924480955,0,
1970,12,24,0,0,2.05820582797097,0,
1970,12,25,0.46,0,0.126871547243809,0,
1970,12,26,0.85,0,0.671794493598185,0,
1970,12,27,0.13,0.0330677978243857,0.456934773336911,0.0330677978243857,
1970,12,28,4.84,0.0330681372021637,2.45192451307423,0.0330681372021637,
1970,12,29,8.57,0,6.70322052482288,0,
1970,12,30,0,0,4.2850498320816,0,
1970,12,31,0,0,0,0,
1971,1,1,0,0,0,0,
1971,1,2,0,0,0,0,
1971,1,3,0,0,0,0,
1971,1,4,0,0,0,0,
1971,1,5,0.36,0,0.131641724449025,0,
1971,1,6,3.23,0,1.79495817809845,0,
1971,1,7,11.86,0,7.54495666144265,0,
1971,1,8,0.52,0,6.19001157424032,0,
1971,1,9,0,0,0.262147988957565,0,
1971,1,10,0,0,0,0,
1971,1,11,0,0,0,0,
1971,1,12,0,0,0,0,
1971,1,13,0.05,0,0.0251278997727127,0,
1971,1,14,0.7,0,0.385129095527077,0,
1971,1,15,0,0,0.360960250886762,0,
1971,1,16,2.25,0,1.11600631620217,0,
1971,1,17,1.26,0,1.81845340736317,0,
1971,1,18,5.61,0,3.4583658576679,0,
1971,1,19,9.78,0,7.65022577237448,0,
1971,1,20,14.23,0,12.0049941681588,0,
1971,1,21,17.51,0,15.8699897204857,0,
1971,1,22,5.8,0,11.6549532893531,0,
1971,1,23,9.69,0,7.7061833711536,0,
1971,1,24,5.8,0,7.76308927924123,0,
1971,1,25,11.06,0,8.43001264110291,0,
1971,1,26,7.12,0,9.0899988106172,0,
1971,1,27,9.97,0,8.55540964445896,0,
1971,1,28,10.47,0,10.2199994413406,0,
1971,1,29,8.05,0,9.26004264678278,0,
1971,1,30,29.27,0,18.6599997677533,0,
1971,1,31,22.01,0,25.640198319215,0,
1971,2,1,0,0,11.0052655292992,0,
1971,2,2,0,0,0,0,
1971,2,3,0,0,0,0,
1971,2,4,0,0,0,0,
1971,2,5,0,0,0,0,
1971,2,6,0,0,0,0,
1971,2,7,0,0,0,0,
1971,2,8,0,0,0,0,
1971,2,9,0,0,0,0,
1971,2,10,0,0,0,0,
1971,2,11,0,0,0,0,
1971,2,12,5.28,0,2.64316398124834,0,
1971,2,13,1.57,0,3.42526149540811,0,
1971,2,14,6.84,0,4.2122072717836,0,
1971,2,15,0.84,0,3.85788484887564,0,
1971,2,16,1.99,0,1.36308021092805,0,
1971,2,17,10.08,0,6.03498141442435,0,
1971,2,18,0.06,0,5.06999262071105,0,
1971,2,19,0.42,0,0.2479254563479,0,
1971,2,20,2.46,0,1.43054474336105,0,
1971,2,21,0,0,1.24155495593806,0,
1971,2,22,0,0,5.6843418860808e-14,0,
1971,2,23,0,0,0,0,
1971,2,24,0,0,0,0,
1971,2,25,0,0,0,0,
1971,2,26,0,0,0,0,
1971,2,27,4.37,0,2.19214391441506,0,
1971,2,28,0.49,0,2.43747698568467,0,
1971,3,1,20.6,0,10.5450062183531,0,
1971,3,2,0,0,10.3001156931244,0,
1971,3,3,0,0,-5.6843418860808e-14,0,
1971,3,4,0,0,5.6843418860808e-14,0,
1971,3,5,0.61,0.0420090021149747,0.262423422931761,0.0420090021149747,
1971,3,6,0.08,0.0418818820591708,0.301824576151148,0.0418818820591708,
1971,3,7,0.28,0,0.180612338850494,0,
1971,3,8,0.02,0,0.149948505817918,0,
1971,3,9,0,0,0.00996842726380009,0,
1971,3,10,0,0,1.13686837721616e-13,2.77555756156289e-17,
1971,3,11,0,0,-5.6843418860808e-14,-2.77555756156289e-17,
1971,3,12,0.38,0,0.185371424082064,0,
1971,3,13,0,0,0.182982671427965,0,
1971,3,14,28.29,0,14.1449927812133,0,
1971,3,15,3.66,0,15.9747856194102,0,
1971,3,16,0.89,0,2.27171164109291,0,
1971,3,17,19.48,0,10.1849963434681,0,
1971,3,18,3.53,0,11.5050216012409,0,
1971,3,19,12.18,0,7.85496707157245,0,
1971,3,20,0.83,0,6.50502447762892,0,
1971,3,21,0,0,0.428195340809111,0,
1971,3,22,0,0,0,0,
1971,3,23,1.55,0,0.774563132670664,0,
1971,3,24,1.06,0,1.30423557167478,0,
1971,3,25,1.71,0,1.39062146735046,0,
1971,3,26,0,0,0.858181468579573,0,
1971,3,27,0.01,0,0.00537205911996352,0,
1971,3,28,0.12,0,0.066376265397821,0,
1971,3,29,1.76,0,0.953078070991523,0,
