Year,Month,Day,Forcing_Precipitation_mm/d,HBV_Snowfall_mm/d,HBV_Rainfall_mm/d,HBV_Snowmelt_mm/d,Observed_Streamflow_mm/d
1970,10,1,23.36,0,23.3600000000001,9.62891323101762e-08,6.97
1970,10,2,3.2,0,13.3338069139781,-2.64697796016969e-23,3.11
1970,10,3,5.3,0,4.24801212461957,0,4.9
1970,10,4,8.48,0,6.72025263255073,0,5.72
1970,10,5,0.61,0,4.91698102572986,0,3.91
1970,10,6,7.38,0,3.96026429527752,0,3.65
1970,10,7,0.93,0,4.20725507827194,0,3.85
1970,10,8,0,0,0.568564363996352,0,2.57
1970,10,9,0.48,0,0.303837235380563,0,2.15
1970,10,10,0,0,0.365215816455581,0,2
1970,10,11,0.4,0,0.213057554372391,0,1.86
1970,10,12,0,0,0.26633916192047,0,1.76
1970,10,13,0,0,0,0,1.66
1970,10,14,0,0,0,0,1.56
1970,10,15,0,0,-7.105427357601e-15,0,1.49
1970,10,16,0,0,7.105427357601e-15,0,1.43
1970,10,17,0.02,0,0.010894941944585,0,1.39
1970,10,18,8.99,0,3.89399575479992,0,1.53
1970,10,19,0.11,0,5.09977242292241,-1.32348898008484e-23,2.12
1970,10,20,0,0,0.0771772669249913,1.32348898008484e-23,1.49
1970,10,21,0,0,0,0,1.34
1970,10,22,0.02,0,0.00791445808746971,0,1.3
1970,10,23,9.59,0,3.97411654792046,0,2.45
1970,10,24,12.94,0,11.2188153586883,-5.29395592033938e-23,6.37
1970,10,25,5.98,0,9.95975173945783,-7.94093388050907e-23,6.29
1970,10,26,2.57,0,4.32511743382985,0,4.06
1970,10,27,6.33,0,4.05169085048921,0,4.5
1970,10,28,7.53,0,6.86410292742295,0,5.07
1970,10,29,17.21,0,11.5188045409483,0,6.5
1970,10,30,4.69,0,10.9839695834125,2.64697796016969e-23,12.33
1970,10,31,25.78,0,15.234248260649,-1.32348898008484e-23,15.96
1970,11,1,2.02,0,14.1052156277048,-7.94093388050907e-23,3.95
1970,11,2,13.68,0,7.84282731432637,0,3.32
1970,11,3,8.26,0,11.0589530295464,0,9.62
1970,11,4,14.7,0,11.3903027455193,-3.97046694025453e-23,7.57
1970,11,5,0.57,0,7.69878380641481,3.97046694025453e-23,6.65
1970,11,6,0,0,0.288675866609282,0,3.4
1970,11,7,2.15,0,1.01430227218106,1.32348898008484e-23,2.77
1970,11,8,5.17,0,3.62262820318989,-1.32348898008484e-23,3.64
1970,11,9,0.07,0,2.64017750025721,1.32348898008484e-23,2.97
1970,11,10,11.78,0,5.02007392504206,-9.26442286059391e-23,3.5
1970,11,11,4.46,0,8.20681655995935,-2.64697796016969e-23,6.59
1970,11,12,14.77,0,9.61392077328381,-7.94093388050907e-23,4.32
1970,11,13,5.02,0,9.9046195906773,1.32348898008484e-23,6.28
1970,11,14,0,0,2.62691616266386,-2.64697796016969e-23,3.62
1970,11,15,7.79,0.907176137490134,2.56462414052965,0.907176137490134,2.88
1970,11,16,0.93,1.09958074847073,3.26155898752486,1.09958074847073,7.94
1970,11,17,6.59,0.0827077692714098,3.63577889018339,0.0827077692714138,6.31
1970,11,18,4.23,-8.88178419700125e-16,5.62522184796379,-1.33226762955019e-15,4
1970,11,19,0.39,0,2.32181266848954,0,3.95
1970,11,20,7.46,0.340070235093032,3.57846201160686,0.340070235093032,4.19
1970,11,21,2.48,0.406284495142971,5.04309460138728,0.40628449514297,4.77
1970,11,22,1.97,0,2.23120066706088,0,3.39
1970,11,23,27.18,-1.77635683940025e-15,13.0839907757377,-8.88178419700125e-16,10
1970,11,24,4.84,-4.44089209850063e-16,16.685677955457,-1.77635683940025e-15,8.59
1970,11,25,0.76,0,2.80129639521653,0,3.48
1970,11,26,11,-1.77635683940025e-15,5.86928821999317,-4.44089209850063e-16,3.97
1970,11,27,5.71,4.44089209850063e-16,8.35787070090669,-3.10862446895044e-15,4.44
1970,11,28,6.86,0,6.27729624458419,0,6.94
1970,11,29,3.87,0,5.37344283063203,-4.44089209850063e-16,3.37
1970,11,30,0.21,0,2.04687759934097,0,3.14
1970,12,1,3.02,0,1.60659364735983,0,2.47
1970,12,2,13.74,0,8.33950847061652,-1.77635683940025e-15,8.48
1970,12,3,0.83,0,7.430757736244,-8.88178419700125e-16,3.96
1970,12,4,6.24,0,3.49924618292329,-1.77635683940025e-15,3.33
1970,12,5,9.87,0,7.88354635173431,8.88178419700125e-16,4.63
1970,12,6,4.98,-8.88178419700125e-16,7.58247238432728,4.44089209850063e-16,6.07
1970,12,7,0,0,2.57539866263022,0,2.48
1970,12,8,0.05,0.0048459635514817,0.0199071547073686,0.0048459635514817,2.01
1970,12,9,0.01,0.00501621631035532,0.0254819973839631,0.00501621631035532,1.8
1970,12,10,0,0,0.00513237288760138,0,1.58
1970,12,11,1.33,4.44089209850063e-16,0.661113633907974,0,1.44
1970,12,12,3.79,-4.44089209850063e-16,2.54270691620087,0,1.99
