"pred_beta"
0.257843589074144
0.201080836893227
0.0694113816308114
0.0441130043396508
0.0341218279413247
0.0290099396786876
0.0310685649168482
0.0151938077548681
0.0141839055489713
0.0140382878972392
0.0133854199127079
0.00668940192115699
0.00315451387315252
0.000521412136820101
0.00734984672818263
0.00357269915476031
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.256490280636899
0.201090024775878
0.0699040596516779
0.0444038843871212
0.0342537293707201
0.02892865661975
0.0306626404186177
0.0152019066343404
0.014270227068067
0.014243771628281
0.0133790906041009
0.00662184894773466
0.00305114883765376
0.000553840030499976
0.00631709830140838
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.255153192772006
0.201189936942475
0.0703859996054268
0.0446968715524999
0.0344263671731174
0.0288646240148735
0.030261608699649
0.0151991460749578
0.0143341630371074
0.0144631211388269
0.0133719623495197
0.0064557247306913
0.002945485786581
0.000612767568688807
0.00524284049718203
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.253900820802334
0.201298797783418
0.0708811510137034
0.0449753704397738
0.0346005075832071
0.0288655386768253
0.0298825701271174
0.0151838125460138
0.0143793573049719
0.014671953369442
0.0133829507987513
0.00628632790782532
0.00275034618382656
0.000660335343539153
