"pred_beta"
0.0102356057282717
0.0599769867890769
0.0531285160607009
0.0315507942528433
0.019283285103757
0.0113114870051482
0.00953079754090406
0.00911287175594139
0.00670535352485355
0.00628116387258892
0.00567603609967083
0.00485695073304161
0.00370298813560471
0.00157851245236266
0.000857656578545668
0.00210619027619329
0.00153824221578839
0.00182163992739933
0.000718783922400018
0.000485745664523179
0.00169961851496562
0.00139073338837025
0.00153054508325522
0.000266010465776413
0.00297255059883129
0.00341981177312219
0.00288172653247817
0.00248019259355063
0.00353170025035135
0.00392595718034518
0.00372110435375518
0.00326507896021295
0.00244390389672204
0.00247865842336122
0.00174039057459875
0.000989260061493846
0.000496778292250122
0.00105458353877382
0.000745505287820504
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0104189814408496
0.0606988007438019
0.0538810609759797
0.0320323724532257
0.0195756817497533
0.0114927156817848
0.00971288752887076
0.00935660328885976
0.00688719714210292
0.00643088014979504
0.00581044029259317
0.00501259934299658
0.0038544898879331
0.00165710344566475
0.000885184287463119
0.00217018552206614
0.00158573672707959
0.00189964218239424
0.000717171852447847
0.00049201640310981
0.00179262139898412
0.00146290826011475
0.00160020826570151
0.000269499846959987
0.00315772501382657
0.00363974639398762
0.00307484815997542
0.00262414144135434
0.00373204448653083
0.00418568972968611
0.00398991227795798
0.00350448639446281
0.00259316234676677
0.00268626117914948
0.00190104087687103
0.00108988312834437
0.000578939460281774
0.00128391852673818
0.000958777176986727
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0106123857270806
0.0614437766626838
0.0546444755576195
0.0325683899818475
0.019905574988676
0.0116880311184141
0.00989405943716802
0.00959803621207159
0.00708281741567045
0.00658619685819827
0.00593650749973844
0.00516319543689451
0.00400070255449679
0.00172608926004207
0.000911680796416053
0.00223603766234104
0.00163326728920945
0.00198199597432572
0.000709228956084978
0.000477286417121432
0.00187578252603282
0.00154405300428046
0.00167365474573132
