Year,Month,Day,Forcing_Precipitation_mm/d,HBV_Snowfall_mm/d,HBV_Rainfall_mm/d,HBV_Snowmelt_mm/d,Observed_Streamflow_mm/d
1979,1,1,0,0,0,2.24930808770953e-07,
1979,1,2,0,0,0,0,
1979,1,3,0,0,0,0,
1979,1,4,0,0,0,0,
1979,1,5,0,0,0,0,
1979,1,6,0,0,-0.123002567972601,0,
1979,1,7,1.4510607,0,0.653384301535455,0,
1979,1,8,1.8693092,0,1.65996759881168,0,
1979,1,9,7.1107085,0,4.37489547389387,0,
1979,1,10,26.712106,0,16.5298573907846,2.64697796016969e-23,
1979,1,11,39.31883,0,33.0090254788718,-2.64697796016969e-23,
1979,1,12,1.4530889,0,21.9054326816566,0,
1979,1,13,5.9626618,0,3.51736101446012,0,
1979,1,14,1.9269644,0,4.00929417870651,0,
1979,1,15,9.0397524,0,5.52856336289617,0,
1979,1,16,7.9792878,0,8.60301759943154,0,
1979,1,17,0,0,3.99946560279341,0,
1979,1,18,0,0,0,0,
1979,1,19,0,0,0,0,
1979,1,20,0,0,0,0,
1979,1,21,0,0,0,0,
1979,1,22,0,0,0,0,
1979,1,23,0.17302153,0,0.109954545406012,2.64697796016969e-23,
1979,1,24,5.273584,0,2.52620228540769,-2.64697796016969e-23,
1979,1,25,13.121896,0,8.94910608567992,0,
1979,1,26,0.45153247,0,7.4475919048221,0,
1979,1,27,0,0,0.268419045075405,0,
1979,1,28,0.2451293,0,0.159962947433471,0,
1979,1,29,0,0,0.0906664489002083,0,
1979,1,30,0.88839273,0,0.396906752562032,0,
1979,1,31,11.340407,0,5.51761862881503,0,
1979,2,1,0.15567815,0,5.80477237531125,0,
1979,2,2,0,0,0.0800465982949561,0,
1979,2,3,0.012727468,0,0.00543788902180609,0,
1979,2,4,0.24460789,0,0.117172516120689,0,
1979,2,5,0,0,0.148909184390277,0,
1979,2,6,0,0,0,0,
1979,2,7,0,0,0,0,
1979,2,8,0,0,0,-2.64697796016969e-23,
1979,2,9,0,0,0,2.64697796016969e-23,
1979,2,10,0,0,0,0,
1979,2,11,1.2938248,0,0.544378744876838,0,
1979,2,12,8.251848,0,4.53032342272792,-2.64697796016969e-23,
1979,2,13,2.8446571,0,5.70810698315378,2.64697796016969e-23,
1979,2,14,0,0,1.47954872671014,0,
1979,2,15,9.5544782,0,4.45672787343409,0,
1979,2,16,3.0421512,0,6.31398947188563,0,
1979,2,17,3.6705148,0,3.42020403370375,0,
1979,2,18,5.2598504,0,4.43405621212139,0,
1979,2,19,0,0,2.80567568197642,0,
1979,2,20,0.16586076,0,0.0810821745835142,0,
1979,2,21,7.0676908,0,3.56623673884459,0,
1979,2,22,1.2493434,0,4.20340853700759,0,
1979,2,23,9.1916591,0,4.887634943351,0,
1979,2,24,4.1558732,0,6.71540116765317,0,
1979,2,25,1.1078459,0,2.69508278795621,0,
